Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,18/11/2021,212402,210,155,104,0.729748,1.290323,73.80952380952381,8.823529411764707
ACEH BARAT DAYA,ACEH,18/11/2021,153902,154,91,7,0.591285,1.098901,59.09090909090909,15.555555555555555
ACEH BESAR,ACEH,18/11/2021,430328,427,997,271,2.316837,0.300903,233.48946135831383,7.761966364812419
ACEH JAYA,ACEH,18/11/2021,95858,1435,115,72,1.199691,0.0,8.013937282229964,6.8493150684931505
ACEH SELATAN,ACEH,18/11/2021,245364,3682,159,32,0.648017,1.257862,4.318305268875611,7.575757575757576
ACEH SINGKIL,ACEH,18/11/2021,125569,1883,105,10,0.836194,0.0,5.5762081784386615,3.076923076923077
ACEH TAMIANG,ACEH,18/11/2021,300846,301,332,118,1.103555,0.301205,110.29900332225913,9.89247311827957
ACEH TENGAH,ACEH,18/11/2021,215083,3227,429,414,1.994579,0.2331,13.294081189959714,4.536489151873767
ACEH TENGGARA,ACEH,18/11/2021,219279,3290,214,0,0.975926,0.0,6.504559270516717,3.0303030303030303
ACEH TIMUR,ACEH,18/11/2021,442226,441,188,83,0.425122,0.0,42.63038548752834,10.843373493975903
ACEH UTARA,ACEH,18/11/2021,629735,630,436,196,0.692355,0.458716,69.2063492063492,6.984667802385008
AGAM,SUMATERA BARAT,18/11/2021,500774,504,1020,224,2.036847,0.0,202.38095238095238,3.675918979744936
ALOR,NTT,18/11/2021,208098,210,862,872,4.142279,0.0,410.4761904761904,1.69061707523246
ASAHAN,SUMATERA UTARA,18/11/2021,742634,742,1179,812,1.587592,0.169635,158.89487870619948,11.508176862507572
ASMAT,PAPUA,18/11/2021,101354,98,376,458,3.70977,0.0,383.67346938775506,1.6632016632016633
BADUNG,BALI,18/11/2021,711365,714,15854,27085,22.28673,0.119844,2220.448179271709,0.7461385586276629
BALANGAN,KALIMANTAN SELATAN,18/11/2021,133129,133,418,440,3.139812,0.239234,314.2857142857143,13.21656050955414
BANDUNG,JAWA BARAT,18/11/2021,3773706,3773,10517,5377,2.786916,0.275744,278.7437052743175,3.1458258688642062
BANDUNG BARAT,JAWA BARAT,18/11/2021,1690441,25354,4304,1948,2.546081,0.092937,16.975625147905657,2.0334928229665072
BANGGAI,SULAWESI TENGAH,18/11/2021,385891,5789,1421,1540,3.682387,0.070373,24.546553808948005,1.751505199781062
BANGGAI KEPULAUAN,SULAWESI TENGAH,18/11/2021,119149,119,400,357,3.357141,0.5,336.1344537815126,12.5
BANGGAI LAUT,SULAWESI TENGAH,18/11/2021,77384,77,225,158,2.907578,0.0,292.20779220779224,11.57556270096463
BANGKA,KEP. BANGKA BELITUNG,18/11/2021,337286,336,2288,2090,6.783561,0.218531,680.952380952381,0.45498862528436784
BANGKA BARAT,KEP. BANGKA BELITUNG,18/11/2021,213282,210,1365,2055,6.399977,1.391941,650.0,2.086858432036097
BANGKA SELATAN,KEP. BANGKA BELITUNG,18/11/2021,209815,210,575,331,2.740509,0.347826,273.8095238095238,9.401709401709402
BANGKA TENGAH,KEP. BANGKA BELITUNG,18/11/2021,196060,196,1103,895,5.625829,0.181324,562.7551020408164,3.5759897828863343
BANGKALAN,JAWA TIMUR,18/11/2021,1003188,15050,2150,1200,2.143168,0.139535,14.285714285714285,3.032517354767994
BANGLI,BALI,18/11/2021,229961,231,929,548,4.039815,1.076426,402.1645021645021,9.924812030075188
BANJAR,KALIMANTAN SELATAN,18/11/2021,595240,595,1305,2512,2.192393,0.306513,219.327731092437,0.6636038795303726
