Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,29/10/2022,215294,1078,12,5,0.0557377353758117,8.33333333333333,1.1131725417439702,9.090909090909092
ACEH BARAT DAYA,ACEH,29/10/2022,155966,2338,5,0,0.0320582691099342,0.0,0.21385799828913601,9.090909090909092
ACEH BESAR,ACEH,29/10/2022,436212,2184,74,30,0.169642284027033,12.1621621621622,3.3882783882783882,19.767441860465116
ACEH JAYA,ACEH,29/10/2022,97338,490,2,3,0.0205469600772566,0.0,0.40816326530612246,22.22222222222222
ACEH SELATAN,ACEH,29/10/2022,248511,1246,10,0,0.0402396674593881,0.0,0.8025682182985553,4.761904761904762
ACEH SINGKIL,ACEH,29/10/2022,127289,637,7,19,0.0549929687561376,0.0,1.098901098901099,9.090909090909092
ACEH TAMIANG,ACEH,29/10/2022,304273,1519,43,34,0.141320458929974,0.0,2.8308097432521393,4.651162790697675
ACEH TENGAH,ACEH,29/10/2022,218036,1092,3,0,0.0137591957291456,33.3333333333333,0.27472527472527475,21.428571428571427
ACEH TENGGARA,ACEH,29/10/2022,222284,1113,14,0,0.0629824908675388,0.0,1.257861635220126,2.631578947368421
ACEH TIMUR,ACEH,29/10/2022,448347,4480,8,17,0.0178433222481694,12.5,0.17857142857142858,4.0
ACEH UTARA,ACEH,29/10/2022,636641,3185,28,35,0.0439808306408164,3.57142857142857,0.8791208791208791,8.333333333333332
AGAM,SUMATERA BARAT,29/10/2022,504126,2520,73,6,0.144805068574126,5.47945205479452,2.8968253968253967,14.102564102564102
ALOR,NTT,29/10/2022,209155,1043,62,21,0.2964308766226,4.83870967741935,5.944391179290508,2.9940119760479043
ASAHAN,SUMATERA UTARA,29/10/2022,747618,3738,90,95,0.120382334293717,2.22222222222222,2.4077046548956664,23.26530612244898
ASMAT,PAPUA,29/10/2022,103453,518,14,11,0.135327153393328,14.2857142857143,2.7027027027027026,0.0
BADUNG,BALI,29/10/2022,727951,728,1842,2108,2.53039009493771,5.48317046688382,253.02197802197801,2.3497997329773033
BALANGAN,KALIMANTAN SELATAN,29/10/2022,134576,672,74,149,0.5498751634764,5.40540540540541,11.011904761904761,69.43005181347151
BANDUNG,JAWA BARAT,29/10/2022,3810690,19054,1622,1975,0.425644699516361,7.76818742293465,8.51264826283195,11.48936170212766
BANDUNG BARAT,JAWA BARAT,29/10/2022,1698855,8491,760,652,0.447360133737135,7.76315789473684,8.950653633258744,13.163972286374134
BANGGAI,SULAWESI TENGAH,29/10/2022,390892,1953,56,41,0.143262077504784,0.0,2.867383512544803,5.357142857142857
BANGGAI KEPULAUAN,SULAWESI TENGAH,29/10/2022,119719,1799,5,22,0.0417644651224952,20.0,0.27793218454697055,
BANGGAI LAUT,SULAWESI TENGAH,29/10/2022,78681,392,7,29,0.0889668407874836,28.5714285714286,1.7857142857142856,
BANGKA,KEP. BANGKA BELITUNG,29/10/2022,341430,1708,132,285,0.386609261049117,8.33333333333333,7.728337236533958,3.45821325648415
BANGKA BARAT,KEP. BANGKA BELITUNG,29/10/2022,215918,2156,54,46,0.250094943450754,18.5185185185185,2.504638218923933,12.396694214876034
BANGKA SELATAN,KEP. BANGKA BELITUNG,29/10/2022,212382,2121,18,4,0.0847529451648445,22.2222222222222,0.8486562942008486,35.82089552238806
BANGKA TENGAH,KEP. BANGKA BELITUNG,29/10/2022,198458,994,55,157,0.277136724143144,10.9090909090909,5.533199195171027,33.13253012048193
BANGKALAN,JAWA TIMUR,29/10/2022,1010737,5054,244,82,0.241408002279525,6.14754098360656,4.82785912148793,0.9280742459396751
BANGLI,BALI,29/10/2022,231050,231,181,232,0.783380220731443,3.31491712707182,78.35497835497836,11.343283582089553
BANJAR,KALIMANTAN SELATAN,29/10/2022,601268,3003,73,153,0.121410086683476,2.73972602739726,2.4309024309024307,3.6585365853658534
BANJARNEGARA,JAWA TENGAH,29/10/2022,929976,4648,202,424,0.217209906492211,8.41584158415842,4.345955249569707,5.148005148005148
BANTAENG,SULAWESI SELATAN,29/10/2022,190006,952,34,10,0.17894171762997,17.6470588235294,3.571428571428571,5.263157894736842
BANTUL,DI YOGYAKARTA,29/10/2022,1064286,5320,706,681,0.663355526615966,12.4645892351275,13.270676691729324,7.438596491228071
BANYUASIN,SUMATERA SELATAN,29/10/2022,888470,4445,199,60,0.223980550834581,7.03517587939699,4.476940382452193,5.787037037037037
BANYUMAS,JAWA TENGAH,29/10/2022,1719757,1722,1752,2337,1.01874857901436,3.65296803652968,101.74216027874566,6.810925860234125
BANYUWANGI,JAWA TIMUR,29/10/2022,1626064,8127,409,484,0.251527615149219,5.8679706601467,5.032607358188754,4.69361147327249
BARITO KUALA,KALIMANTAN SELATAN,29/10/2022,317818,1589,101,99,0.317791943816901,0.0,6.3561988672120835,1.6129032258064515
BARITO SELATAN,KALIMANTAN TENGAH,29/10/2022,140360,700,22,4,0.156739811912226,0.0,3.1428571428571432,3.7037037037037033
BARITO TIMUR,KALIMANTAN TENGAH,29/10/2022,128131,644,24,6,0.18730830166002,0.0,3.7267080745341614,6.8181818181818175
BARITO UTARA,KALIMANTAN TENGAH,29/10/2022,132857,665,62,167,0.466667168459321,0.0,9.323308270676693,5.555555555555555
BARRU,SULAWESI SELATAN,29/10/2022,175492,875,39,12,0.222232352471908,12.8205128205128,4.457142857142857,10.526315789473683
BATANG,JAWA TENGAH,29/10/2022,780328,3899,141,60,0.180693246942311,21.9858156028369,3.6163118748397025,8.605341246290802
BATANGHARI,JAMBI,29/10/2022,272878,1365,38,4,0.139256370978972,0.0,2.783882783882784,4.2105263157894735
BATU BARA,SUMATERA UTARA,29/10/2022,429432,2149,163,298,0.379571154455187,3.06748466257669,7.584923220102373,8.266666666666666
