Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,18/10/2022,215294,1078,19,10,0.0882514143450352,26.3157894736842,1.7625231910946195,27.027027027027028
ACEH BARAT DAYA,ACEH,18/10/2022,155966,2338,5,4,0.0320582691099342,0.0,0.21385799828913601,8.333333333333332
ACEH BESAR,ACEH,18/10/2022,436212,2184,77,13,0.176519673920021,10.3896103896104,3.5256410256410255,25.0
ACEH JAYA,ACEH,18/10/2022,97338,490,12,9,0.123281760463539,0.0,2.4489795918367347,7.4074074074074066
ACEH SELATAN,ACEH,18/10/2022,248511,1246,9,0,0.0362157007134493,22.2222222222222,0.7223113964686998,29.411764705882355
ACEH SINGKIL,ACEH,18/10/2022,127289,637,9,23,0.0707052455436055,11.1111111111111,1.4128728414442702,16.666666666666664
ACEH TAMIANG,ACEH,18/10/2022,304273,1519,50,47,0.164326115034854,2.0,3.2916392363396976,27.500000000000004
ACEH TENGAH,ACEH,18/10/2022,218036,1092,15,6,0.0687959786457282,13.3333333333333,1.3736263736263736,9.67741935483871
ACEH TENGGARA,ACEH,18/10/2022,222284,1113,10,0,0.0449874934768134,10.0,0.8984725965858041,6.0606060606060606
ACEH TIMUR,ACEH,18/10/2022,448347,4480,19,3,0.0423778903394023,0.0,0.42410714285714285,2.941176470588235
ACEH UTARA,ACEH,18/10/2022,636641,3185,30,36,0.0471223185437319,3.33333333333333,0.9419152276295133,7.042253521126761
AGAM,SUMATERA BARAT,18/10/2022,504126,2520,68,8,0.134886913192337,5.88235294117647,2.6984126984126986,19.753086419753085
ALOR,NTT,18/10/2022,209155,1043,76,29,0.363366881021252,10.5263157894737,7.28667305848514,6.299212598425196
ASAHAN,SUMATERA UTARA,18/10/2022,747618,3738,113,125,0.151146708613222,0.884955752212389,3.0230069555912253,31.290322580645164
ASMAT,PAPUA,18/10/2022,103453,518,11,18,0.106328477666187,0.0,2.1235521235521233,0.0
BADUNG,BALI,18/10/2022,727951,728,1779,2241,2.44384580830303,3.70994940978078,244.36813186813188,2.2505422993492408
BALANGAN,KALIMANTAN SELATAN,18/10/2022,134576,672,79,146,0.587028890738319,2.53164556962025,11.755952380952381,63.18681318681318
