Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,06/12/2022,215294,1078,20,2,0.0928962256263528,10.0,1.855287569573284,14.814814814814813
ACEH BARAT DAYA,ACEH,06/12/2022,155966,777,5,2,0.0320582691099342,0.0,0.6435006435006435,38.46153846153847
ACEH BESAR,ACEH,06/12/2022,436212,2184,110,22,0.252170962742886,8.18181818181818,5.0366300366300365,26.373626373626376
ACEH JAYA,ACEH,06/12/2022,97338,490,18,15,0.184922640695309,0.0,3.6734693877551026,4.3478260869565215
ACEH SELATAN,ACEH,06/12/2022,248511,2485,11,0,0.0442636342053269,18.1818181818182,0.44265593561368205,36.84210526315789
ACEH SINGKIL,ACEH,06/12/2022,127289,637,15,4,0.117842075906009,13.3333333333333,2.3547880690737837,21.052631578947366
ACEH TAMIANG,ACEH,06/12/2022,304273,1519,40,37,0.131460892027883,2.5,2.633311389071758,41.77215189873418
ACEH TENGAH,ACEH,06/12/2022,218036,1092,24,10,0.110073565833165,20.8333333333333,2.197802197802198,31.428571428571427
ACEH TENGGARA,ACEH,06/12/2022,222284,1113,27,0,0.121466232387396,0.0,2.4258760107816713,10.0
ACEH TIMUR,ACEH,06/12/2022,448347,4480,24,2,0.0535299667445082,4.16666666666667,0.5357142857142857,6.451612903225806
ACEH UTARA,ACEH,06/12/2022,636641,3185,42,16,0.0659712459612246,7.14285714285714,1.3186813186813187,15.517241379310345
AGAM,SUMATERA BARAT,06/12/2022,504126,2520,104,11,0.206297631941221,3.84615384615385,4.1269841269841265,11.834319526627219
ALOR,NTT,06/12/2022,209155,1043,63,15,0.301212019793933,9.52380952380952,6.0402684563758395,8.641975308641975
ASAHAN,SUMATERA UTARA,06/12/2022,747618,7476,123,104,0.164522523534746,11.3821138211382,1.6452648475120384,35.0597609561753
ASMAT,PAPUA,06/12/2022,103453,518,13,16,0.125660928150948,0.0,2.5096525096525095,0.0
BADUNG,BALI,06/12/2022,727951,3640,2625,1422,3.60601194311156,3.96190476190476,72.11538461538461,3.0632411067193677
BALANGAN,KALIMANTAN SELATAN,06/12/2022,134576,1344,99,143,0.735643799785994,21.2121212121212,7.366071428571429,63.25301204819277
BANDUNG,JAWA BARAT,06/12/2022,3810690,19054,2920,2918,0.766265426996161,11.541095890411,15.324866169833108,14.574444194924771
BANDUNG BARAT,JAWA BARAT,06/12/2022,1698855,8491,1525,863,0.897663426248856,10.1639344262295,17.960193145683665,8.06378132118451
