Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,09/03/2023,218171,1078,11,0,0.0504191666170114,0.0,1.0204081632653061,0.0
ACEH BARAT DAYA,ACEH,09/03/2023,158019,777,8,0,0.050626823356685,0.0,1.0296010296010296,0.0
ACEH BESAR,ACEH,09/03/2023,442065,2184,91,0,0.205852080576386,2.1978021978022,4.166666666666666,5.154639175257731
ACEH JAYA,ACEH,09/03/2023,98816,490,14,8,0.141677461139896,0.0,2.857142857142857,0.0
ACEH SELATAN,ACEH,09/03/2023,251633,2485,8,0,0.0317923324842131,12.5,0.32193158953722334,12.5
ACEH SINGKIL,ACEH,09/03/2023,129001,637,0,0,0.0,0.0,0.0,0.0
ACEH TAMIANG,ACEH,09/03/2023,307662,1519,20,34,0.0650064031307084,0.0,1.316655694535879,12.5
ACEH TENGAH,ACEH,09/03/2023,220975,1092,11,0,0.0497793868084625,0.0,1.0073260073260073,8.333333333333332
ACEH TENGGARA,ACEH,09/03/2023,225273,1113,10,0,0.0443905838693496,0.0,0.8984725965858041,0.0
ACEH TIMUR,ACEH,09/03/2023,454438,4480,10,0,0.0220052020297598,0.0,0.2232142857142857,
ACEH UTARA,ACEH,09/03/2023,643469,3185,12,2,0.0186489170418466,0.0,0.3767660910518053,0.0
AGAM,SUMATERA BARAT,09/03/2023,507351,2520,56,0,0.110377233907098,0.0,2.2222222222222223,7.8125
ALOR,NTT,09/03/2023,210123,1043,28,7,0.133255283809959,7.14285714285714,2.684563758389262,12.903225806451612
ASAHAN,SUMATERA UTARA,09/03/2023,752396,7476,74,143,0.0983524633304802,0.0,0.9898341359015517,56.52173913043478
ASMAT,PAPUA,09/03/2023,105558,518,2,0,0.0189469296500502,0.0,0.3861003861003861,0.0
BADUNG,BALI,09/03/2023,744765,3640,1122,652,1.5065154780367,0.445632798573975,30.824175824175825,1.5601783060921248
BALANGAN,KALIMANTAN SELATAN,09/03/2023,135996,1344,21,5,0.154416306361952,0.0,1.5625,4.3478260869565215
BANDUNG,JAWA BARAT,09/03/2023,3847117,19054,1919,1567,0.498815086725982,1.30276185513288,10.071376089010181,5.108145421076853
BANDUNG BARAT,JAWA BARAT,09/03/2023,1706900,8491,752,412,0.440564766535825,1.86170212765957,8.856436226592864,8.071748878923767
BANGGAI,SULAWESI TENGAH,09/03/2023,395851,1953,35,18,0.0884171064365127,0.0,1.7921146953405016,0.0
BANGGAI KEPULAUAN,SULAWESI TENGAH,09/03/2023,120257,602,2,28,0.016631048504453,0.0,0.33222591362126247,
BANGGAI LAUT,SULAWESI TENGAH,09/03/2023,79976,392,1,1,0.0125037511253376,0.0,0.25510204081632654,50.0
BANGKA,KEP. BANGKA BELITUNG,09/03/2023,345527,343,168,158,0.486213812524057,0.595238095238095,48.97959183673469,0.5494505494505495
BANGKA BARAT,KEP. BANGKA BELITUNG,09/03/2023,218524,1078,55,7,0.251688601709652,1.81818181818182,5.1020408163265305,1.7543859649122806
BANGKA SELATAN,KEP. BANGKA BELITUNG,09/03/2023,214921,1064,28,5,0.13028042862261,17.8571428571429,2.631578947368421,33.33333333333333
BANGKA TENGAH,KEP. BANGKA BELITUNG,09/03/2023,200830,994,55,70,0.273863466613554,0.0,5.533199195171027,30.48780487804878
BANGKALAN,JAWA TIMUR,09/03/2023,1018075,5054,197,25,0.193502443336689,0.50761421319797,3.8979026513652553,2.2522522522522523
BANGLI,BALI,09/03/2023,232095,1155,196,167,0.844481785475775,0.0,16.969696969696972,2.4271844660194173
BANJAR,KALIMANTAN SELATAN,09/03/2023,607164,3003,62,65,0.102114091085769,0.0,2.064602064602065,1.5384615384615385
BANJARNEGARA,JAWA TENGAH,09/03/2023,933377,9303,17,8,0.0182134335857858,11.7647058823529,0.18273675158551006,3.0303030303030303
BANTAENG,SULAWESI SELATAN,09/03/2023,190772,952,6,1,0.031451156354182,0.0,0.6302521008403361,
BANTUL,DI YOGYAKARTA,09/03/2023,1078404,5320,417,252,0.386682541978702,1.91846522781775,7.838345864661654,2.8761061946902653
BANYUASIN,SUMATERA SELATAN,09/03/2023,898649,4445,330,54,0.367217901538866,0.0,7.424071991001124,0.8670520231213872
BANYUMAS,JAWA TENGAH,09/03/2023,1730767,8596,190,70,0.109777919269318,2.63157894736842,2.210330386226152,5.9077809798270895
BANYUWANGI,JAWA TIMUR,09/03/2023,1629172,8127,322,226,0.197646411796913,0.31055900621118,3.962101636520241,3.768115942028986
BARITO KUALA,KALIMANTAN SELATAN,09/03/2023,320133,1589,144,61,0.449813046452568,0.0,9.06230333543109,0.6666666666666667
BARITO SELATAN,KALIMANTAN TENGAH,09/03/2023,141528,1407,31,2,0.219037928890396,0.0,2.2032693674484722,0.0
BARITO TIMUR,KALIMANTAN TENGAH,09/03/2023,130007,1281,26,10,0.199989231349081,0.0,2.029664324746292,0.0
BARITO UTARA,KALIMANTAN TENGAH,09/03/2023,133586,133,102,126,0.763553066938152,0.0,76.69172932330827,0.0
BARRU,SULAWESI SELATAN,09/03/2023,175924,875,28,1,0.159159637116027,0.0,3.2,6.451612903225806
BATANG,JAWA TENGAH,09/03/2023,785195,3899,10,1,0.0127356898604805,0.0,0.25647601949217746,3.296703296703297
BATANGHARI,JAMBI,09/03/2023,274117,1365,32,0,0.116738472987812,0.0,2.3443223443223444,5.405405405405405
BATU BARA,SUMATERA UTARA,09/03/2023,432925,427,36,9,0.0831552809378068,0.0,8.430913348946136,25.0
BEKASI,JAWA BARAT,09/03/2023,4166696,20216,1541,1278,0.36983739634473,1.8170019467878,7.622675108824693,4.576659038901601
