Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,07/07/2022,215294,1078,30,12,0.139344338439529,0.0,2.7829313543599263,6.9767441860465125
ACEH BARAT DAYA,ACEH,07/07/2022,155966,7778,18,72,0.115409768795763,0.0,2.3166023166023164,16.666666666666664
ACEH BESAR,ACEH,07/07/2022,436212,2184,152,21,0.348454421244716,0.0,6.95970695970696,10.328638497652582
ACEH JAYA,ACEH,07/07/2022,97338,490,15,10,0.154102200579424,0.0,3.061224489795918,
ACEH SELATAN,ACEH,07/07/2022,248511,1246,41,22,0.164982636583491,0.0,3.2905296950240768,8.21917808219178
ACEH SINGKIL,ACEH,07/07/2022,127289,637,19,4,0.149266629480945,0.0,2.9827315541601256,11.11111111111111
ACEH TAMIANG,ACEH,07/07/2022,304273,1519,83,32,0.272781350957857,0.0,5.464121132323897,27.906976744186046
ACEH TENGAH,ACEH,07/07/2022,218036,1092,114,131,0.522849437707535,0.0,10.43956043956044,5.9259259259259265
ACEH TENGGARA,ACEH,07/07/2022,222284,1113,36,1,0.161954976516528,0.0,3.234501347708895,16.0
ACEH TIMUR,ACEH,07/07/2022,448347,2240,26,2,0.0579907973065505,0.0,1.1607142857142858,5.714285714285714
ACEH UTARA,ACEH,07/07/2022,636641,3185,274,297,0.430383842699418,0.0,8.602825745682889,1.5197568389057752
AGAM,SUMATERA BARAT,07/07/2022,504126,2520,197,32,0.390775322042505,0.50761421319797,7.817460317460317,12.595419847328243
ALOR,NTT,07/07/2022,209155,1043,71,45,0.339461165164591,0.0,6.807286673058485,3.296703296703297
ASAHAN,SUMATERA UTARA,07/07/2022,747618,3738,221,128,0.295605509765682,0.452488687782805,5.9122525414660245,21.492537313432834
ASMAT,PAPUA,07/07/2022,103453,105,75,63,0.724966893178545,0.0,71.42857142857143,1.1363636363636365
BADUNG,BALI,07/07/2022,727951,728,4839,3818,6.6474254448445,3.43046083901633,664.6978021978022,1.7259182770320107
BALANGAN,KALIMANTAN SELATAN,07/07/2022,134576,672,78,101,0.579598145285935,0.0,11.607142857142858,63.358778625954194
BANDUNG,JAWA BARAT,07/07/2022,3810690,19054,3528,3333,0.925816584398101,2.35260770975057,18.515797207935343,13.571718813490453
BANDUNG BARAT,JAWA BARAT,07/07/2022,1698855,8491,1693,978,0.996553561074959,2.00826934435913,19.938758685667178,8.056440600819299
BANGGAI,SULAWESI TENGAH,07/07/2022,390892,1953,176,135,0.450252243586464,0.0,9.011776753712237,3.211009174311927
