Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,25/06/2023,218171,1078,5,0,0.0229178030077325,0.0,0.463821892393321,0.0
ACEH BARAT DAYA,ACEH,25/06/2023,158019,777,4,0,0.0253134116783425,0.0,0.5148005148005148,0.0
ACEH BESAR,ACEH,25/06/2023,442065,2184,50,0,0.113105538778234,0.0,2.2893772893772892,0.0
ACEH JAYA,ACEH,25/06/2023,98816,490,16,16,0.161917098445596,0.0,3.2653061224489797,
ACEH SELATAN,ACEH,25/06/2023,251633,2485,3,0,0.0119221246815799,0.0,0.12072434607645875,20.0
ACEH SINGKIL,ACEH,25/06/2023,129001,637,3,0,0.0232556336772583,0.0,0.47095761381475665,0.0
ACEH TAMIANG,ACEH,25/06/2023,307662,1519,2,0,0.00650064031307084,0.0,0.13166556945358787,
ACEH TENGAH,ACEH,25/06/2023,220975,1092,7,0,0.0316777916053852,14.2857142857143,0.641025641025641,14.285714285714285
ACEH TENGGARA,ACEH,25/06/2023,225273,1113,4,0,0.0177562335477399,0.0,0.3593890386343217,0.0
ACEH TIMUR,ACEH,25/06/2023,454438,4480,1,0,0.00220052020297598,0.0,0.022321428571428572,
ACEH UTARA,ACEH,25/06/2023,643469,3185,4,0,0.00621630568061554,0.0,0.12558869701726844,0.0
AGAM,SUMATERA BARAT,25/06/2023,507351,2520,17,0,0.0335073745789404,0.0,0.6746031746031746,10.526315789473683
ALOR,NTT,25/06/2023,210123,1043,20,5,0.0951823455785421,0.0,1.9175455417066156,
ASAHAN,SUMATERA UTARA,25/06/2023,752396,7476,21,75,0.0279108341883795,14.2857142857143,0.2808988764044944,72.72727272727273
ASMAT,PAPUA,25/06/2023,105558,518,0,0,0.0,0.0,0.0,
BADUNG,BALI,25/06/2023,744765,3640,561,403,0.753257739018348,1.7825311942959,15.412087912087912,2.877697841726619
BALANGAN,KALIMANTAN SELATAN,25/06/2023,135996,1344,31,5,0.227947880820024,0.0,2.306547619047619,
BANDUNG,JAWA BARAT,25/06/2023,3847117,19054,1081,812,0.28098963457571,0.925069380203515,5.673349427941639,3.3869602032176123
BANDUNG BARAT,JAWA BARAT,25/06/2023,1706900,8491,506,503,0.296443845567989,0.988142292490119,5.959250971617006,9.27487352445194
BANGGAI,SULAWESI TENGAH,25/06/2023,395851,1953,7,1,0.0176834212873025,0.0,0.35842293906810035,0.0
BANGGAI KEPULAUAN,SULAWESI TENGAH,25/06/2023,120257,602,2,26,0.016631048504453,0.0,0.33222591362126247,92.85714285714286
BANGGAI LAUT,SULAWESI TENGAH,25/06/2023,79976,392,0,0,0.0,0.0,0.0,
BANGKA,KEP. BANGKA BELITUNG,25/06/2023,345527,343,54,88,0.156283011168447,7.40740740740741,15.743440233236154,6.349206349206349
BANGKA BARAT,KEP. BANGKA BELITUNG,25/06/2023,218524,1078,21,5,0.0960992842891399,4.76190476190476,1.948051948051948,3.7037037037037033
BANGKA SELATAN,KEP. BANGKA BELITUNG,25/06/2023,214921,1064,30,9,0.139586173524225,6.66666666666667,2.819548872180451,8.823529411764707
BANGKA TENGAH,KEP. BANGKA BELITUNG,25/06/2023,200830,994,20,11,0.0995867151322014,0.0,2.0120724346076457,4.3478260869565215
BANGKALAN,JAWA TIMUR,25/06/2023,1018075,5054,198,18,0.194484689241952,0.505050505050505,3.9176889592402055,1.809954751131222
BANGLI,BALI,25/06/2023,232095,1155,68,54,0.292983476593636,0.0,5.887445887445888,1.1627906976744187
BANJAR,KALIMANTAN SELATAN,25/06/2023,607164,3003,19,97,0.0312930279133809,0.0,0.6327006327006327,0.0
BANJARNEGARA,JAWA TENGAH,25/06/2023,933377,9303,18,0,0.0192848120320085,0.0,0.19348597226701064,6.666666666666667
BANTAENG,SULAWESI SELATAN,25/06/2023,190772,952,4,3,0.0209674375694546,0.0,0.42016806722689076,
BANTUL,DI YOGYAKARTA,25/06/2023,1078404,5320,299,215,0.27726158285763,2.0066889632107,5.620300751879699,2.1604938271604937
BANYUASIN,SUMATERA SELATAN,25/06/2023,898649,4445,109,19,0.121293185659807,0.0,2.4521934758155233,5.932203389830509
BANYUMAS,JAWA TENGAH,25/06/2023,1730767,8596,62,55,0.0358222683931459,0.0,0.7212657049790601,3.0303030303030303
BANYUWANGI,JAWA TIMUR,25/06/2023,1629172,8127,173,90,0.106188910685919,0.0,2.1287067798695705,0.5434782608695652
BARITO KUALA,KALIMANTAN SELATAN,25/06/2023,320133,1589,106,58,0.331112381416474,0.0,6.670862177470108,
BARITO SELATAN,KALIMANTAN TENGAH,25/06/2023,141528,1407,13,0,0.0918546153411339,0.0,0.9239516702203269,0.0
BARITO TIMUR,KALIMANTAN TENGAH,25/06/2023,130007,1281,18,1,0.138454083241672,0.0,1.405152224824356,0.0
BARITO UTARA,KALIMANTAN TENGAH,25/06/2023,133586,133,50,54,0.37429071908733,0.0,37.59398496240601,8.333333333333332
BARRU,SULAWESI SELATAN,25/06/2023,175924,875,17,0,0.0966326368204452,0.0,1.9428571428571426,
BATANG,JAWA TENGAH,25/06/2023,785195,3899,30,0,0.0382070695814416,0.0,0.7694280584765324,1.5625
BATANGHARI,JAMBI,25/06/2023,274117,1365,39,3,0.142275013953896,2.56410256410256,2.857142857142857,1.5625
BATU BARA,SUMATERA UTARA,25/06/2023,432925,427,14,4,0.0323381648091471,0.0,3.278688524590164,25.0
BEKASI,JAWA BARAT,25/06/2023,4166696,20216,771,623,0.185038697327571,0.907911802853437,3.8138108428967157,8.710033076074973
BELITUNG,KEP. BANGKA BELITUNG,25/06/2023,194384,959,39,1,0.200633797020331,0.0,4.066736183524505,4.545454545454546
BELITUNG TIMUR,KEP. BANGKA BELITUNG,25/06/2023,132547,658,8,5,0.0603559492104687,0.0,1.21580547112462,7.142857142857142
BELU,NTT,25/06/2023,232794,1148,16,0,0.0687302937360929,0.0,1.3937282229965158,0.0
BENER MERIAH,ACEH,25/06/2023,154463,763,1,0,0.00647404232728874,0.0,0.1310615989515072,
BENGKALIS,RIAU,25/06/2023,573164,2856,151,122,0.263449902645665,1.98675496688742,5.287114845938375,4.2682926829268295
BENGKAYANG,KALIMANTAN BARAT,25/06/2023,269707,1330,41,12,0.152016818250917,0.0,3.082706766917293,0.0
BENGKULU SELATAN,BENGKULU,25/06/2023,183088,896,6,0,0.0327711264528533,0.0,0.6696428571428571,11.11111111111111
BENGKULU TENGAH,BENGKULU,25/06/2023,117380,581,8,1,0.0681547111944113,0.0,1.376936316695353,18.181818181818183
BENGKULU UTARA,BENGKULU,25/06/2023,312967,308,35,42,0.111832876948688,0.0,11.363636363636363,
BERAU,KALIMANTAN TIMUR,25/06/2023,240424,238,130,116,0.540711409842611,0.769230769230769,54.621848739495796,2.8169014084507045
BIAK NUMFOR,PAPUA,25/06/2023,152123,154,5,0,0.0328681395975625,0.0,3.2467532467532463,
BIMA,NTB,25/06/2023,520986,2576,32,1,0.061421995984537,3.125,1.2422360248447204,2.941176470588235
BINTAN,KEP. RIAU,25/06/2023,167625,833,37,17,0.220730797912006,0.0,4.441776710684274,0.0
BIREUEN,ACEH,25/06/2023,490248,2422,6,0,0.0122387036765066,0.0,0.2477291494632535,12.5
BLITAR,JAWA TIMUR,25/06/2023,1173198,5852,316,285,0.269349248805402,0.949367088607595,5.399863294600136,1.461988304093567
BLORA,JAWA TENGAH,25/06/2023,867525,4333,103,22,0.118728566900089,1.94174757281553,2.3771059312254788,4.054054054054054
BOALEMO,GORONTALO,25/06/2023,174497,1715,0,0,0.0,0.0,0.0,
BOGOR,JAWA BARAT,25/06/2023,6262797,30828,2032,1840,0.324455670525486,0.93503937007874,6.591410406124303,13.453265545561205
BOJONEGORO,JAWA TIMUR,25/06/2023,1259078,6286,193,78,0.153286770160387,0.0,3.070314985682469,1.82648401826484
BOLAANG MONGONDOW,SULAWESI UTARA,25/06/2023,258726,1281,7,0,0.027055649606147,0.0,0.546448087431694,0.0
BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,25/06/2023,74714,1022,0,0,0.0,0.0,0.0,
BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,25/06/2023,68959,371,7,3,0.101509592656506,0.0,1.8867924528301887,0.0
BOLAANG MONGONDOW UTARA,SULAWESI UTARA,25/06/2023,83129,413,2,0,0.0240589926499777,0.0,0.48426150121065376,
BOMBANA,SULAWESI TENGGARA,25/06/2023,192132,938,5,0,0.0260237753211334,0.0,0.5330490405117271,
BONDOWOSO,JAWA TIMUR,25/06/2023,788512,7854,78,65,0.0989204983563979,0.0,0.9931245225362872,3.614457831325301
BONE,SULAWESI SELATAN,25/06/2023,761105,3801,20,1,0.0262775832506684,0.0,0.5261773217574323,0.0
BONE BOLANGO,GORONTALO,25/06/2023,159500,791,3,0,0.0188087774294671,0.0,0.37926675094816686,0.0
BOVEN DIGOEL,PAPUA,25/06/2023,72236,1064,2,0,0.0276870258596822,50.0,0.18796992481203006,33.33333333333333
BOYOLALI,JAWA TENGAH,25/06/2023,994052,4956,216,2,0.217292455525465,1.85185185185185,4.358353510895883,9.836065573770492
BREBES,JAWA TENGAH,25/06/2023,1814324,9058,16,17,0.00881871154215013,0.0,0.17663943475380878,3.0303030303030303
BULELENG,BALI,25/06/2023,675747,3360,161,97,0.238254849818053,0.62111801242236,4.791666666666667,15.625
BULUKUMBA,SULAWESI SELATAN,25/06/2023,424924,2114,9,2,0.0211802581167456,0.0,0.4257332071901609,0.0
BULUNGAN,KALIMANTAN UTARA,25/06/2023,135751,679,17,19,0.125229280078968,5.88235294117647,2.503681885125184,8.695652173913043
BUNGO,JAMBI,25/06/2023,391949,1932,31,10,0.0790919226736131,0.0,1.6045548654244308,1.791044776119403
BUOL,SULAWESI TENGAH,25/06/2023,173874,854,0,0,0.0,0.0,0.0,
BURU,MALUKU,25/06/2023,153154,749,5,0,0.0326468783054964,0.0,0.6675567423230975,
BURU SELATAN,MALUKU,25/06/2023,64051,315,5,0,0.0780627937112613,0.0,1.5873015873015872,
BUTON,SULAWESI TENGGARA,25/06/2023,102848,511,15,0,0.145846297448662,0.0,2.935420743639922,
BUTON SELATAN,SULAWESI TENGGARA,25/06/2023,80464,399,9,1,0.111851262676476,0.0,2.2556390977443606,
BUTON TENGAH,SULAWESI TENGGARA,25/06/2023,93742,469,15,0,0.160013654498517,0.0,3.1982942430703627,
BUTON UTARA,SULAWESI TENGGARA,25/06/2023,64773,322,6,0,0.0926311889213098,0.0,1.8633540372670807,0.0
CIAMIS,JAWA BARAT,25/06/2023,1225011,1218,89,4,0.0726524088355125,0.0,7.307060755336617,9.0
CIANJUR,JAWA BARAT,25/06/2023,2352318,11704,160,106,0.0680180145711592,0.0,1.367053998632946,31.27413127413127
CILACAP,JAWA TENGAH,25/06/2023,1738563,17339,40,35,0.0230075067742728,5.0,0.2306938116385028,6.477732793522267
CIREBON,JAWA BARAT,25/06/2023,2228100,2219,575,504,0.258067411696064,0.347826086956522,25.91257323118522,8.459214501510575
DAIRI,SUMATERA UTARA,25/06/2023,286786,1428,11,0,0.0383561261707336,9.09090909090909,0.7703081232492998,20.0
DEIYAI,PAPUA,25/06/2023,78313,385,1,0,0.0127692720238019,0.0,0.2597402597402597,
