Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,18/07/2022,215294,1078,63,42,0.292623110723011,0.0,5.8441558441558445,6.329113924050634
ACEH BARAT DAYA,ACEH,18/07/2022,155966,7778,21,72,0.134644730261724,0.0,2.7027027027027026,14.285714285714285
ACEH BESAR,ACEH,18/07/2022,436212,2184,243,39,0.557068581332013,0.823045267489712,11.126373626373626,4.29042904290429
ACEH JAYA,ACEH,18/07/2022,97338,490,56,42,0.575314882163184,0.0,11.428571428571429,1.6666666666666667
ACEH SELATAN,ACEH,18/07/2022,248511,1246,30,1,0.120719002378164,0.0,2.4077046548956664,9.523809523809524
ACEH SINGKIL,ACEH,18/07/2022,127289,637,41,4,0.322101674143092,0.0,6.436420722135009,7.8431372549019605
ACEH TAMIANG,ACEH,18/07/2022,304273,1519,72,66,0.236629605650189,0.0,4.739960500329164,25.454545454545453
ACEH TENGAH,ACEH,18/07/2022,218036,1092,153,196,0.701718982186428,0.0,14.010989010989011,0.5813953488372093
ACEH TENGGARA,ACEH,18/07/2022,222284,1113,41,3,0.184448723254935,0.0,3.6837376460017968,11.11111111111111
ACEH TIMUR,ACEH,18/07/2022,448347,2240,48,3,0.107059933489016,0.0,2.142857142857143,1.9607843137254901
ACEH UTARA,ACEH,18/07/2022,636641,3185,199,170,0.312578046340088,0.0,6.248037676609105,1.3100436681222707
AGAM,SUMATERA BARAT,18/07/2022,504126,2520,237,46,0.470120565096821,0.0,9.404761904761905,11.146496815286625
ALOR,NTT,18/07/2022,209155,1043,150,59,0.71717147569984,1.33333333333333,14.381591562799617,0.6024096385542169
ASAHAN,SUMATERA UTARA,18/07/2022,747618,3738,408,225,0.545733248798183,0.0,10.914927768860354,17.6678445229682
ASMAT,PAPUA,18/07/2022,103453,105,40,24,0.386649009695224,0.0,38.095238095238095,2.0
BADUNG,BALI,18/07/2022,727951,728,6481,5168,8.903071772688,5.03008794939053,890.2472527472528,2.465642683912692
BALANGAN,KALIMANTAN SELATAN,18/07/2022,134576,672,123,124,0.913981690643205,2.4390243902439,18.303571428571427,36.51685393258427
BANDUNG,JAWA BARAT,18/07/2022,3810690,19054,4314,3108,1.13207844248679,3.29160871580899,22.640915293376718,10.216998191681736
BANDUNG BARAT,JAWA BARAT,18/07/2022,1698855,8491,1961,1053,1.15430687139279,3.26364099949006,23.09504180897421,7.900122799836266
BANGGAI,SULAWESI TENGAH,18/07/2022,390892,1953,315,172,0.80584918596441,0.0,16.129032258064516,2.8795811518324608
BANGGAI KEPULAUAN,SULAWESI TENGAH,18/07/2022,119719,602,59,46,0.492820688445443,0.0,9.800664451827243,41.5929203539823
BANGGAI LAUT,SULAWESI TENGAH,18/07/2022,78681,392,168,284,2.13520417889961,0.0,42.857142857142854,
BANGKA,KEP. BANGKA BELITUNG,18/07/2022,341430,343,462,322,1.35313241367191,0.432900432900433,134.6938775510204,2.7573529411764706
BANGKA BARAT,KEP. BANGKA BELITUNG,18/07/2022,215918,1078,191,66,0.884595077761002,0.0,17.71799628942486,3.004291845493562
BANGKA SELATAN,KEP. BANGKA BELITUNG,18/07/2022,212382,1064,93,18,0.43789021668503,0.0,8.740601503759398,13.076923076923078
BANGKA TENGAH,KEP. BANGKA BELITUNG,18/07/2022,198458,994,221,185,1.11358574610245,1.80995475113122,22.23340040241449,12.543554006968641
BANGKALAN,JAWA TIMUR,18/07/2022,1010737,5054,660,248,0.652988858624944,0.757575757575758,13.058963197467351,1.8427518427518428
BANGLI,BALI,18/07/2022,231050,231,374,298,1.61869725167713,5.3475935828877,161.9047619047619,9.168443496801707
BANJAR,KALIMANTAN SELATAN,18/07/2022,601268,3003,347,461,0.577113699714603,5.76368876080692,11.555111555111555,7.0559610705596105
BANJARNEGARA,JAWA TENGAH,18/07/2022,929976,4648,405,295,0.435495109551214,0.493827160493827,8.71342512908778,3.9337474120082816
BANTAENG,SULAWESI SELATAN,18/07/2022,190006,952,103,33,0.542088144584908,1.94174757281553,10.819327731092438,4.424778761061947
BANTUL,DI YOGYAKARTA,18/07/2022,1064286,1064,1901,1625,1.78617401713449,2.57759074171489,178.6654135338346,5.062743401125054
BANYUASIN,SUMATERA SELATAN,18/07/2022,888470,4445,698,149,0.785620223530339,0.573065902578797,15.703037120359955,1.9206145966709345
BANYUMAS,JAWA TENGAH,18/07/2022,1719757,1722,2366,2923,1.37577576366894,1.14116652578191,137.39837398373984,2.3333333333333335
BANYUWANGI,JAWA TIMUR,18/07/2022,1626064,8127,1522,1668,0.936002518966043,0.985545335085414,18.72769779746524,2.5495750708215295
BARITO KUALA,KALIMANTAN SELATAN,18/07/2022,317818,1589,236,101,0.742563353869196,2.11864406779661,14.85210824417873,4.3999999999999995
BARITO SELATAN,KALIMANTAN TENGAH,18/07/2022,140360,700,71,18,0.505842120262183,2.8169014084507,10.142857142857142,10.714285714285714
BARITO TIMUR,KALIMANTAN TENGAH,18/07/2022,128131,644,63,16,0.491684291857552,6.34920634920635,9.782608695652174,15.584415584415584
BARITO UTARA,KALIMANTAN TENGAH,18/07/2022,132857,133,180,333,1.3548401664948,0.0,135.33834586466165,2.3474178403755865
BARRU,SULAWESI SELATAN,18/07/2022,175492,875,166,57,0.945912064367607,0.0,18.97142857142857,2.13903743315508
BATANG,JAWA TENGAH,18/07/2022,780328,3899,146,77,0.18710080889062,1.36986301369863,3.7445498845857914,4.761904761904762
BATANGHARI,JAMBI,18/07/2022,272878,1365,102,13,0.373793416838294,0.0,7.472527472527473,4.477611940298507
BATU BARA,SUMATERA UTARA,18/07/2022,429432,427,721,720,1.67896197768215,0.13869625520111,168.85245901639345,4.25531914893617
BEKASI,JAWA BARAT,18/07/2022,4043491,4046,6785,8062,1.6780054660688,4.06779661016949,167.69649036085022,5.887087501437277
BELITUNG,KEP. BANGKA BELITUNG,18/07/2022,192079,189,649,632,3.37881809047319,4.46841294298921,343.3862433862434,14.602803738317757
BELITUNG TIMUR,KEP. BANGKA BELITUNG,18/07/2022,130987,658,209,68,1.59557818714834,0.0,31.762917933130698,5.622489959839357
BELU,NTT,18/07/2022,229747,1148,231,132,1.00545382529478,0.0,20.121951219512198,0.7518796992481203
BENER MERIAH,ACEH,18/07/2022,152369,763,27,4,0.177201399234752,0.0,3.5386631716906947,3.4482758620689653
BENGKALIS,RIAU,18/07/2022,570566,574,691,464,1.2110781224258,0.0,120.38327526132404,1.8610421836228286
BENGKAYANG,KALIMANTAN BARAT,18/07/2022,265967,1330,201,84,0.755732854075882,0.0,15.11278195488722,3.4482758620689653
BENGKULU SELATAN,BENGKULU,18/07/2022,179186,896,152,128,0.848280557632851,0.0,16.964285714285715,2.8901734104046244
BENGKULU TENGAH,BENGKULU,18/07/2022,116293,581,48,24,0.412750552483812,0.0,8.261617900172118,5.084745762711865
BENGKULU UTARA,BENGKULU,18/07/2022,310069,1547,408,418,1.31583615259829,0.0,26.373626373626376,15.204678362573098
BERAU,KALIMANTAN TIMUR,18/07/2022,236589,238,779,709,3.2926298348613,0.128369704749679,327.3109243697479,1.4639639639639639
BIAK NUMFOR,PAPUA,18/07/2022,150676,154,407,316,2.70116010512623,0.0,264.2857142857143,2.1459227467811157
BIMA,NTB,18/07/2022,515007,2576,294,273,0.57086602706371,0.0,11.41304347826087,7.670454545454546
BINTAN,KEP. RIAU,18/07/2022,166137,168,323,308,1.9441785995895,0.619195046439629,192.26190476190476,9.693877551020408
