Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,30/06/2023,218171,1078,0,0,0.0,0.0,0.0,
ACEH BARAT DAYA,ACEH,30/06/2023,158019,777,1,0,0.00632835291958562,0.0,0.1287001287001287,0.0
ACEH BESAR,ACEH,30/06/2023,442065,2184,7,0,0.0158347754289528,0.0,0.3205128205128205,0.0
ACEH JAYA,ACEH,30/06/2023,98816,490,9,11,0.0910783678756477,0.0,1.8367346938775513,
ACEH SELATAN,ACEH,30/06/2023,251633,2485,1,0,0.00397404156052664,0.0,0.04024144869215292,
ACEH SINGKIL,ACEH,30/06/2023,129001,637,1,0,0.00775187789241944,0.0,0.15698587127158556,0.0
ACEH TAMIANG,ACEH,30/06/2023,307662,1519,0,0,0.0,0.0,0.0,
ACEH TENGAH,ACEH,30/06/2023,220975,1092,0,0,0.0,0.0,0.0,
ACEH TENGGARA,ACEH,30/06/2023,225273,1113,3,0,0.0133171751608049,0.0,0.2695417789757413,25.0
ACEH TIMUR,ACEH,30/06/2023,454438,4480,1,0,0.00220052020297598,100.0,0.022321428571428572,100.0
ACEH UTARA,ACEH,30/06/2023,643469,3185,5,0,0.00777038210076942,0.0,0.15698587127158556,0.0
AGAM,SUMATERA BARAT,30/06/2023,507351,2520,8,0,0.0157681762724425,0.0,0.31746031746031744,0.0
ALOR,NTT,30/06/2023,210123,1043,11,2,0.0523502900681981,0.0,1.0546500479386385,
ASAHAN,SUMATERA UTARA,30/06/2023,752396,7476,10,45,0.0132908734230379,0.0,0.13376136971642588,76.59574468085107
ASMAT,PAPUA,30/06/2023,105558,518,0,0,0.0,0.0,0.0,
BADUNG,BALI,30/06/2023,744765,3640,381,274,0.511570763932247,0.5249343832021,10.467032967032967,2.4774774774774775
BALANGAN,KALIMANTAN SELATAN,30/06/2023,135996,1344,23,8,0.169122621253566,0.0,1.711309523809524,
BANDUNG,JAWA BARAT,30/06/2023,3847117,19054,828,579,0.215226103079267,0.241545893719807,4.345544242678702,2.9933481152993346
BANDUNG BARAT,JAWA BARAT,30/06/2023,1706900,8491,267,260,0.15642392641631,1.12359550561798,3.1445059474737955,11.692307692307692
BANGGAI,SULAWESI TENGAH,30/06/2023,395851,1953,5,0,0.0126310152052161,0.0,0.2560163850486431,
BANGGAI KEPULAUAN,SULAWESI TENGAH,30/06/2023,120257,602,2,17,0.016631048504453,50.0,0.33222591362126247,
BANGGAI LAUT,SULAWESI TENGAH,30/06/2023,79976,392,0,0,0.0,0.0,0.0,
BANGKA,KEP. BANGKA BELITUNG,30/06/2023,345527,343,26,41,0.0752473757477708,0.0,7.580174927113703,6.666666666666667
BANGKA BARAT,KEP. BANGKA BELITUNG,30/06/2023,218524,1078,10,5,0.0457615639472095,10.0,0.927643784786642,8.333333333333332
BANGKA SELATAN,KEP. BANGKA BELITUNG,30/06/2023,214921,1064,10,1,0.0465287245080751,0.0,0.9398496240601504,0.0
BANGKA TENGAH,KEP. BANGKA BELITUNG,30/06/2023,200830,994,15,4,0.074690036349151,6.66666666666667,1.5090543259557343,11.11111111111111
BANGKALAN,JAWA TIMUR,30/06/2023,1018075,5054,115,12,0.112958279105174,0.0,2.2754254056193113,0.0
BANGLI,BALI,30/06/2023,232095,1155,59,38,0.254206251750361,0.0,5.108225108225108,3.0303030303030303
BANJAR,KALIMANTAN SELATAN,30/06/2023,607164,3003,24,69,0.0395280352590075,0.0,0.7992007992007992,
BANJARNEGARA,JAWA TENGAH,30/06/2023,933377,9303,16,0,0.0171420551395631,6.25,0.17198753090400945,10.638297872340425
BANTAENG,SULAWESI SELATAN,30/06/2023,190772,952,4,0,0.0209674375694546,0.0,0.42016806722689076,
BANTUL,DI YOGYAKARTA,30/06/2023,1078404,5320,165,109,0.153003883516753,1.81818181818182,3.101503759398496,2.3391812865497075
BANYUASIN,SUMATERA SELATAN,30/06/2023,898649,4445,49,15,0.0545262944709225,0.0,1.1023622047244095,3.8461538461538463
BANYUMAS,JAWA TENGAH,30/06/2023,1730767,8596,30,50,0.0173333556741029,0.0,0.3489995346672871,7.142857142857142
BANYUWANGI,JAWA TIMUR,30/06/2023,1629172,8127,99,48,0.0607670644965664,1.01010101010101,1.2181616832779625,2.6548672566371683
BARITO KUALA,KALIMANTAN SELATAN,30/06/2023,320133,1589,54,28,0.168679892419713,0.0,3.3983637507866584,
BARITO SELATAN,KALIMANTAN TENGAH,30/06/2023,141528,1407,15,0,0.105986094624385,0.0,1.0660980810234542,
BARITO TIMUR,KALIMANTAN TENGAH,30/06/2023,130007,1281,6,0,0.0461513610805572,0.0,0.468384074941452,0.0
BARITO UTARA,KALIMANTAN TENGAH,30/06/2023,133586,133,44,51,0.32937583279685,0.0,33.08270676691729,12.962962962962962
BARRU,SULAWESI SELATAN,30/06/2023,175924,875,7,0,0.0397899092790068,0.0,0.8,
BATANG,JAWA TENGAH,30/06/2023,785195,3899,13,0,0.0165563968186247,0.0,0.3334188253398307,2.380952380952381
BATANGHARI,JAMBI,30/06/2023,274117,1365,27,0,0.0984980865834662,3.7037037037037,1.9780219780219779,18.181818181818183
BATU BARA,SUMATERA UTARA,30/06/2023,432925,427,7,3,0.0161690824045735,14.2857142857143,1.639344262295082,10.0
BEKASI,JAWA BARAT,30/06/2023,4166696,20216,546,479,0.131039077484895,0.732600732600733,2.7008310249307477,7.94912559618442
BELITUNG,KEP. BANGKA BELITUNG,30/06/2023,194384,959,21,1,0.108033583010947,0.0,2.18978102189781,4.166666666666666
BELITUNG TIMUR,KEP. BANGKA BELITUNG,30/06/2023,132547,658,8,6,0.0603559492104687,0.0,1.21580547112462,0.0
BELU,NTT,30/06/2023,232794,1148,16,1,0.0687302937360929,0.0,1.3937282229965158,0.0
BENER MERIAH,ACEH,30/06/2023,154463,763,0,0,0.0,0.0,0.0,
BENGKALIS,RIAU,30/06/2023,573164,2856,80,56,0.139576107361942,2.5,2.801120448179272,2.247191011235955
BENGKAYANG,KALIMANTAN BARAT,30/06/2023,269707,1330,29,7,0.107524090957965,0.0,2.180451127819549,
BENGKULU SELATAN,BENGKULU,30/06/2023,183088,896,23,0,0.125622651402604,0.0,2.5669642857142856,0.0
BENGKULU TENGAH,BENGKULU,30/06/2023,117380,581,12,5,0.102232066791617,0.0,2.0654044750430294,0.0
BENGKULU UTARA,BENGKULU,30/06/2023,312967,308,30,19,0.0958567516703039,0.0,9.740259740259742,8.823529411764707
BERAU,KALIMANTAN TIMUR,30/06/2023,240424,238,103,91,0.428409809336838,0.0,43.27731092436975,2.7027027027027026
BIAK NUMFOR,PAPUA,30/06/2023,152123,154,3,0,0.0197208837585375,0.0,1.948051948051948,0.0
BIMA,NTB,30/06/2023,520986,2576,48,1,0.0921329939768055,0.0,1.8633540372670807,0.0
BINTAN,KEP. RIAU,30/06/2023,167625,833,24,14,0.143176733780761,0.0,2.881152460984394,0.0
BIREUEN,ACEH,30/06/2023,490248,2422,0,0,0.0,0.0,0.0,
BLITAR,JAWA TIMUR,30/06/2023,1173198,5852,220,208,0.187521628915153,1.36363636363636,3.7593984962406015,1.6597510373443984
BLORA,JAWA TENGAH,30/06/2023,867525,4333,64,13,0.0737730901126769,3.125,1.4770366951303948,4.819277108433735
BOALEMO,GORONTALO,30/06/2023,174497,1715,1,0,0.00573075754884038,0.0,0.05830903790087463,
BOGOR,JAWA BARAT,30/06/2023,6262797,30828,1348,1282,0.215239293242301,0.816023738872404,4.372648241858052,17.081447963800905
BOJONEGORO,JAWA TIMUR,30/06/2023,1259078,6286,111,67,0.0881597486414662,0.0,1.7658288259624562,10.294117647058822
BOLAANG MONGONDOW,SULAWESI UTARA,30/06/2023,258726,1281,5,0,0.0193254640043907,0.0,0.39032006245121,0.0
BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,30/06/2023,74714,1022,1,0,0.0133843724067778,0.0,0.09784735812133072,
BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,30/06/2023,68959,371,5,6,0.0725068518975043,0.0,1.3477088948787064,
BOLAANG MONGONDOW UTARA,SULAWESI UTARA,30/06/2023,83129,413,1,0,0.0120294963249889,0.0,0.24213075060532688,
BOMBANA,SULAWESI TENGGARA,30/06/2023,192132,938,4,0,0.0208190202569067,0.0,0.42643923240938164,
BONDOWOSO,JAWA TIMUR,30/06/2023,788512,7854,29,23,0.0367781340043018,0.0,0.36923860453272217,9.090909090909092
BONE,SULAWESI SELATAN,30/06/2023,761105,3801,13,0,0.0170804291129345,7.69230769230769,0.342015259142331,6.666666666666667
BONE BOLANGO,GORONTALO,30/06/2023,159500,791,1,0,0.00626959247648903,0.0,0.12642225031605564,
BOVEN DIGOEL,PAPUA,30/06/2023,72236,1064,1,0,0.0138435129298411,0.0,0.09398496240601503,
