Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,13/12/2022,215294,1078,15,3,0.0696721692197646,6.66666666666667,1.391465677179963,22.727272727272727
ACEH BARAT DAYA,ACEH,13/12/2022,155966,777,5,3,0.0320582691099342,20.0,0.6435006435006435,42.857142857142854
ACEH BESAR,ACEH,13/12/2022,436212,2184,93,9,0.213199086682622,0.0,4.258241758241758,12.598425196850393
ACEH JAYA,ACEH,13/12/2022,97338,490,14,7,0.143828720540796,14.2857142857143,2.857142857142857,20.0
ACEH SELATAN,ACEH,13/12/2022,248511,2485,13,1,0.0523115676972045,0.0,0.5231388329979879,12.5
ACEH SINGKIL,ACEH,13/12/2022,127289,637,10,1,0.0785613839373394,0.0,1.5698587127158554,7.142857142857142
ACEH TAMIANG,ACEH,13/12/2022,304273,1519,39,19,0.128174369727186,5.12820512820513,2.5674786043449638,28.78787878787879
ACEH TENGAH,ACEH,13/12/2022,218036,1092,19,6,0.0871415729512558,31.5789473684211,1.73992673992674,37.93103448275862
ACEH TENGGARA,ACEH,13/12/2022,222284,1113,31,2,0.139461229778122,3.2258064516129,2.785265049415993,12.82051282051282
ACEH TIMUR,ACEH,13/12/2022,448347,4480,20,22,0.0446083056204235,0.0,0.4464285714285714,3.571428571428571
ACEH UTARA,ACEH,13/12/2022,636641,3185,40,66,0.0628297580583092,2.5,1.2558869701726845,17.46031746031746
AGAM,SUMATERA BARAT,13/12/2022,504126,2520,101,12,0.200346738712147,3.96039603960396,4.007936507936508,11.920529801324504
ALOR,NTT,13/12/2022,209155,1043,48,12,0.229494872223949,2.08333333333333,4.6021093000958775,8.333333333333332
ASAHAN,SUMATERA UTARA,13/12/2022,747618,7476,148,143,0.197962060838557,10.1351351351351,1.9796682718031033,39.735099337748345
ASMAT,PAPUA,13/12/2022,103453,518,15,6,0.144993378635709,13.3333333333333,2.8957528957528957,4.0
BADUNG,BALI,13/12/2022,727951,3640,2381,1307,3.27082454725661,2.35195296094078,65.41208791208791,2.410714285714286
BALANGAN,KALIMANTAN SELATAN,13/12/2022,134576,1344,71,105,0.527582927119249,19.7183098591549,5.282738095238095,70.8029197080292
BANDUNG,JAWA BARAT,13/12/2022,3810690,19054,2757,2304,0.723491021311101,9.68443960826986,14.469402750078725,11.529411764705882
BANDUNG BARAT,JAWA BARAT,13/12/2022,1698855,8491,1382,772,0.813489085295685,8.97250361794501,16.276057001531033,9.714889123548048
BANGGAI,SULAWESI TENGAH,13/12/2022,390892,1953,61,49,0.156053334424854,0.0,3.1233998975934463,16.666666666666664
BANGGAI KEPULAUAN,SULAWESI TENGAH,13/12/2022,119719,602,15,37,0.125293395367486,20.0,2.4916943521594686,72.3404255319149
BANGGAI LAUT,SULAWESI TENGAH,13/12/2022,78681,392,4,20,0.0508381947357049,0.0,1.0204081632653061,86.36363636363636
BANGKA,KEP. BANGKA BELITUNG,13/12/2022,341430,343,296,332,0.866941979322262,2.02702702702703,86.29737609329446,2.380952380952381
BANGKA BARAT,KEP. BANGKA BELITUNG,13/12/2022,215918,1078,77,26,0.356616863809409,2.5974025974026,7.142857142857142,5.208333333333334
BANGKA SELATAN,KEP. BANGKA BELITUNG,13/12/2022,212382,1064,45,6,0.211882362912111,6.66666666666667,4.2293233082706765,38.666666666666664
BANGKA TENGAH,KEP. BANGKA BELITUNG,13/12/2022,198458,994,78,214,0.393030263330276,6.41025641025641,7.847082494969819,44.0
BANGKALAN,JAWA TIMUR,13/12/2022,1010737,5054,430,80,0.425432135164736,3.72093023255814,8.50811238622873,1.7761989342806392
BANGLI,BALI,13/12/2022,231050,1155,287,241,1.24215537762389,2.78745644599303,24.848484848484848,7.848837209302325
BANJAR,KALIMANTAN SELATAN,13/12/2022,601268,3003,116,174,0.19292561719566,6.89655172413793,3.862803862803863,9.696969696969697
BANJARNEGARA,JAWA TENGAH,13/12/2022,929976,9303,163,96,0.175273340387279,21.4723926380368,1.7521229710845965,14.522058823529413
BANTAENG,SULAWESI SELATAN,13/12/2022,190006,952,23,10,0.121048808984979,4.34782608695652,2.415966386554622,5.88235294117647
BANTUL,DI YOGYAKARTA,13/12/2022,1064286,5320,1031,627,0.968724572154477,3.97672162948594,19.3796992481203,6.730065837600585
BANYUASIN,SUMATERA SELATAN,13/12/2022,888470,4445,341,42,0.383805868515538,3.81231671554252,7.67154105736783,2.8846153846153846
