Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,05/12/2022,215294,1078,26,2,0.120765093314259,3.84615384615385,2.411873840445269,13.88888888888889
ACEH BARAT DAYA,ACEH,05/12/2022,155966,777,8,2,0.0512932305758947,0.0,1.0296010296010296,31.25
ACEH BESAR,ACEH,05/12/2022,436212,2184,110,25,0.252170962742886,7.27272727272727,5.0366300366300365,24.324324324324326
ACEH JAYA,ACEH,05/12/2022,97338,490,19,15,0.195196120733937,0.0,3.877551020408163,3.8461538461538463
ACEH SELATAN,ACEH,05/12/2022,248511,2485,11,0,0.0442636342053269,18.1818181818182,0.44265593561368205,38.88888888888889
ACEH SINGKIL,ACEH,05/12/2022,127289,637,14,4,0.109985937512275,14.2857142857143,2.197802197802198,19.047619047619047
ACEH TAMIANG,ACEH,05/12/2022,304273,1519,40,33,0.131460892027883,2.5,2.633311389071758,41.66666666666667
ACEH TENGAH,ACEH,05/12/2022,218036,1092,24,5,0.110073565833165,12.5,2.197802197802198,25.71428571428571
ACEH TENGGARA,ACEH,05/12/2022,222284,1113,25,0,0.112468733692034,0.0,2.2461814914645104,11.11111111111111
ACEH TIMUR,ACEH,05/12/2022,448347,4480,23,2,0.051299551463487,13.0434782608696,0.5133928571428571,12.903225806451612
ACEH UTARA,ACEH,05/12/2022,636641,3185,63,37,0.0989568689418369,4.76190476190476,1.9780219780219779,11.904761904761903
AGAM,SUMATERA BARAT,05/12/2022,504126,2520,93,19,0.184477690101284,5.37634408602151,3.6904761904761907,14.457831325301203
ALOR,NTT,05/12/2022,209155,1043,66,14,0.31555544930793,6.06060606060606,6.327900287631831,5.952380952380952
ASAHAN,SUMATERA UTARA,05/12/2022,747618,7476,112,125,0.14980912712107,14.2857142857143,1.4981273408239701,43.39622641509434
ASMAT,PAPUA,05/12/2022,103453,518,7,13,0.0676635766966642,0.0,1.3513513513513513,0.0
BADUNG,BALI,05/12/2022,727951,3640,2571,1393,3.53183112599612,4.51186308829249,70.63186813186813,3.259259259259259
BALANGAN,KALIMANTAN SELATAN,05/12/2022,134576,1344,111,162,0.8248127452146,23.4234234234234,8.258928571428571,64.55026455026454
BANDUNG,JAWA BARAT,05/12/2022,3810690,19054,2900,2905,0.761017033660571,12.0,15.219901333053427,14.699331848552339
BANDUNG BARAT,JAWA BARAT,05/12/2022,1698855,8491,1441,880,0.848218358835804,10.8952116585704,16.970910375691908,7.605633802816901
