Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,26/12/2023,218171,1078,1,0,0.00458356060154649,0.0,0.0927643784786642,
ACEH BARAT DAYA,ACEH,26/12/2023,158019,777,0,0,0.0,0.0,0.0,
ACEH BESAR,ACEH,26/12/2023,442065,2184,3,0,0.00678633232669404,0.0,0.13736263736263737,
ACEH JAYA,ACEH,26/12/2023,98816,490,6,0,0.0607189119170984,0.0,1.2244897959183674,
ACEH SELATAN,ACEH,26/12/2023,251633,2485,1,0,0.00397404156052664,0.0,0.04024144869215292,
ACEH SINGKIL,ACEH,26/12/2023,129001,637,1,0,0.00775187789241944,0.0,0.15698587127158556,
ACEH TAMIANG,ACEH,26/12/2023,307662,1519,0,0,0.0,0.0,0.0,
ACEH TENGAH,ACEH,26/12/2023,220975,1092,0,0,0.0,0.0,0.0,
ACEH TENGGARA,ACEH,26/12/2023,225273,1113,0,0,0.0,0.0,0.0,
ACEH TIMUR,ACEH,26/12/2023,454438,4480,0,0,0.0,0.0,0.0,
ACEH UTARA,ACEH,26/12/2023,643469,3185,1,0,0.00155407642015388,0.0,0.03139717425431711,
AGAM,SUMATERA BARAT,26/12/2023,507351,2520,6,0,0.0118261322043319,0.0,0.2380952380952381,
ALOR,NTT,26/12/2023,210123,1043,2,0,0.00951823455785421,0.0,0.19175455417066153,
ASAHAN,SUMATERA UTARA,26/12/2023,752396,7476,13,0,0.0172781354499492,7.69230769230769,0.17388978063135366,
ASMAT,PAPUA,26/12/2023,105558,518,0,0,0.0,0.0,0.0,
BADUNG,BALI,26/12/2023,744765,3640,197,0,0.264512967177566,10.6598984771574,5.412087912087912,
BALANGAN,KALIMANTAN SELATAN,26/12/2023,135996,1344,4,0,0.0294126297832289,0.0,0.2976190476190476,
BANDUNG,JAWA BARAT,26/12/2023,3847117,19054,106,0,0.0275531001526598,16.9811320754717,0.5563136349322977,
BANDUNG BARAT,JAWA BARAT,26/12/2023,1706900,8491,46,0,0.0269494405061808,19.5652173913043,0.5417500883288188,
BANGGAI,SULAWESI TENGAH,26/12/2023,395851,1953,7,0,0.0176834212873025,0.0,0.35842293906810035,
BANGGAI KEPULAUAN,SULAWESI TENGAH,26/12/2023,120257,602,0,0,0.0,0.0,0.0,
