Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,28/10/2022,215294,1078,14,11,0.065027357938447,7.14285714285714,1.2987012987012987,7.4074074074074066
ACEH BARAT DAYA,ACEH,28/10/2022,155966,2338,4,0,0.0256466152879474,0.0,0.1710863986313088,9.090909090909092
ACEH BESAR,ACEH,28/10/2022,436212,2184,74,31,0.169642284027033,10.8108108108108,3.3882783882783882,19.642857142857142
ACEH JAYA,ACEH,28/10/2022,97338,490,3,1,0.0308204401158849,0.0,0.6122448979591837,20.0
ACEH SELATAN,ACEH,28/10/2022,248511,1246,10,0,0.0402396674593881,0.0,0.8025682182985553,9.523809523809524
ACEH SINGKIL,ACEH,28/10/2022,127289,637,12,16,0.0942736607248073,8.33333333333333,1.8838304552590266,13.333333333333334
ACEH TAMIANG,ACEH,28/10/2022,304273,1519,41,36,0.13474741432858,0.0,2.699144173798552,4.705882352941177
ACEH TENGAH,ACEH,28/10/2022,218036,1092,5,2,0.0229319928819094,20.0,0.4578754578754579,17.647058823529413
ACEH TENGGARA,ACEH,28/10/2022,222284,1113,17,0,0.0764787389105829,0.0,1.527403414195867,2.564102564102564
ACEH TIMUR,ACEH,28/10/2022,448347,4480,8,4,0.0178433222481694,12.5,0.17857142857142858,6.25
ACEH UTARA,ACEH,28/10/2022,636641,3185,29,34,0.0455515745922741,3.44827586206897,0.9105180533751962,8.064516129032258
AGAM,SUMATERA BARAT,28/10/2022,504126,2520,70,6,0.138854175345053,5.71428571428571,2.7777777777777777,15.54054054054054
ALOR,NTT,28/10/2022,209155,1043,58,21,0.277306303937271,5.17241379310345,5.560882070949185,2.0
ASAHAN,SUMATERA UTARA,28/10/2022,747618,3738,96,95,0.128407823246631,3.125,2.568218298555377,25.882352941176475
ASMAT,PAPUA,28/10/2022,103453,518,13,11,0.125660928150948,15.3846153846154,2.5096525096525095,0.0
BADUNG,BALI,28/10/2022,727951,728,1830,2165,2.51390546891206,5.51912568306011,251.37362637362637,2.2558386411889595
BALANGAN,KALIMANTAN SELATAN,28/10/2022,134576,672,74,150,0.5498751634764,2.7027027027027,11.011904761904761,68.22916666666666
BANDUNG,JAWA BARAT,28/10/2022,3810690,19054,1622,1977,0.425644699516361,7.27496917385943,8.51264826283195,12.010149422046801
BANDUNG BARAT,JAWA BARAT,28/10/2022,1698855,8491,760,682,0.447360133737135,7.89473684210526,8.950653633258744,13.494809688581316
BANGGAI,SULAWESI TENGAH,28/10/2022,390892,1953,63,63,0.161169837192882,0.0,3.225806451612903,6.106870229007633
BANGGAI KEPULAUAN,SULAWESI TENGAH,28/10/2022,119719,1799,5,23,0.0417644651224952,20.0,0.27793218454697055,
BANGGAI LAUT,SULAWESI TENGAH,28/10/2022,78681,392,8,28,0.10167638947141,37.5,2.0408163265306123,
BANGKA,KEP. BANGKA BELITUNG,28/10/2022,341430,1708,128,285,0.374893828896113,7.03125,7.494145199063232,4.022988505747127
BANGKA BARAT,KEP. BANGKA BELITUNG,28/10/2022,215918,2156,61,56,0.282514658342519,19.672131147541,2.829313543599258,12.698412698412698
BANGKA SELATAN,KEP. BANGKA BELITUNG,28/10/2022,212382,2121,15,4,0.0706274543040371,26.6666666666667,0.7072135785007072,39.34426229508197
BANGKA TENGAH,KEP. BANGKA BELITUNG,28/10/2022,198458,994,55,162,0.277136724143144,14.5454545454545,5.533199195171027,36.7816091954023
BANGKALAN,JAWA TIMUR,28/10/2022,1010737,5054,249,98,0.246354887572138,5.22088353413655,4.926790660862683,0.6880733944954129
BANGLI,BALI,28/10/2022,231050,231,199,242,0.861285436052802,2.01005025125628,86.14718614718615,10.704225352112676
BANJAR,KALIMANTAN SELATAN,28/10/2022,601268,3003,71,158,0.118083782938723,1.40845070422535,2.364302364302364,3.6363636363636362
BANJARNEGARA,JAWA TENGAH,28/10/2022,929976,4648,203,435,0.218285203059004,9.85221674876847,4.367469879518072,5.154639175257731
BANTAENG,SULAWESI SELATAN,28/10/2022,190006,952,28,10,0.147363767459975,10.7142857142857,2.941176470588235,4.0
BANTUL,DI YOGYAKARTA,28/10/2022,1064286,5320,705,689,0.662415929552771,10.354609929078,13.25187969924812,7.320540156361052
BANYUASIN,SUMATERA SELATAN,28/10/2022,888470,4445,214,58,0.24086350692764,6.54205607476635,4.8143982002249714,5.399568034557236
BANYUMAS,JAWA TENGAH,28/10/2022,1719757,1722,1777,2515,1.0332855165003,4.27687113111987,103.1939605110337,6.593038821954485
BANYUWANGI,JAWA TIMUR,28/10/2022,1626064,8127,403,479,0.247837723484438,3.97022332506203,4.958779377384029,4.016064257028113
BARITO KUALA,KALIMANTAN SELATAN,28/10/2022,317818,1589,107,116,0.336670673152559,0.0,6.733794839521712,1.171875
BARITO SELATAN,KALIMANTAN TENGAH,28/10/2022,140360,700,20,4,0.142490738102023,0.0,2.857142857142857,5.660377358490567
BARITO TIMUR,KALIMANTAN TENGAH,28/10/2022,128131,644,22,6,0.171699276521685,0.0,3.4161490683229814,6.976744186046512
BARITO UTARA,KALIMANTAN TENGAH,28/10/2022,132857,665,60,182,0.451613388831601,0.0,9.022556390977442,13.157894736842104
BARRU,SULAWESI SELATAN,28/10/2022,175492,875,41,15,0.233628883367903,12.1951219512195,4.685714285714285,10.843373493975903
BATANG,JAWA TENGAH,28/10/2022,780328,3899,121,48,0.155062999149076,19.8347107438017,3.1033598358553474,8.259587020648967
BATANGHARI,JAMBI,28/10/2022,272878,1365,41,2,0.150250295003628,0.0,3.0036630036630036,3.1578947368421053
BATU BARA,SUMATERA UTARA,28/10/2022,429432,2149,165,305,0.384228469233779,2.42424242424242,7.677989762680316,8.55614973262032
BEKASI,JAWA BARAT,28/10/2022,4043491,20216,2374,4281,0.587116429837484,6.78180286436394,11.743173723783142,5.253244035161155
