Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,17/10/2022,215294,1078,22,11,0.102185848188988,22.7272727272727,2.0408163265306123,24.390243902439025
ACEH BARAT DAYA,ACEH,17/10/2022,155966,2338,4,2,0.0256466152879474,0.0,0.1710863986313088,0.0
ACEH BESAR,ACEH,17/10/2022,436212,2184,101,14,0.231538793063923,7.92079207920792,4.624542124542125,20.25862068965517
ACEH JAYA,ACEH,17/10/2022,97338,490,13,11,0.133555240502168,0.0,2.6530612244897958,3.4482758620689653
ACEH SELATAN,ACEH,17/10/2022,248511,1246,6,0,0.0241438004756329,16.6666666666667,0.4815409309791332,20.0
ACEH SINGKIL,ACEH,17/10/2022,127289,637,10,23,0.0785613839373394,10.0,1.5698587127158554,15.0
ACEH TAMIANG,ACEH,17/10/2022,304273,1519,48,47,0.157753070433459,2.08333333333333,3.1599736668861094,27.192982456140353
ACEH TENGAH,ACEH,17/10/2022,218036,1092,13,7,0.0596231814929645,15.3846153846154,1.1904761904761905,11.11111111111111
ACEH TENGGARA,ACEH,17/10/2022,222284,1113,9,0,0.0404887441291321,11.1111111111111,0.8086253369272237,13.333333333333334
ACEH TIMUR,ACEH,17/10/2022,448347,4480,23,3,0.051299551463487,0.0,0.5133928571428571,5.263157894736842
ACEH UTARA,ACEH,17/10/2022,636641,3185,37,36,0.058117526203936,13.5135135135135,1.1616954474097332,11.39240506329114
AGAM,SUMATERA BARAT,17/10/2022,504126,2520,65,10,0.128936019963263,7.69230769230769,2.579365079365079,23.333333333333332
ALOR,NTT,17/10/2022,209155,1043,48,32,0.229494872223949,12.5,4.6021093000958775,8.333333333333332
ASAHAN,SUMATERA UTARA,17/10/2022,747618,3738,113,142,0.151146708613222,0.884955752212389,3.0230069555912253,33.4375
ASMAT,PAPUA,17/10/2022,103453,518,11,21,0.106328477666187,0.0,2.1235521235521233,
BADUNG,BALI,17/10/2022,727951,728,1831,2116,2.51527918774753,3.27689787001638,251.510989010989,1.8274657350174683
BALANGAN,KALIMANTAN SELATAN,17/10/2022,134576,672,71,136,0.527582927119249,0.0,10.56547619047619,63.42857142857142
