Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,08/06/2023,218171,1078,4,0,0.018334242406186,0.0,0.3710575139146568,
ACEH BARAT DAYA,ACEH,08/06/2023,158019,777,1,0,0.00632835291958562,0.0,0.1287001287001287,
ACEH BESAR,ACEH,08/06/2023,442065,2184,57,5,0.128940314207187,3.50877192982456,2.60989010989011,6.153846153846154
ACEH JAYA,ACEH,08/06/2023,98816,490,16,14,0.161917098445596,0.0,3.2653061224489797,5.88235294117647
ACEH SELATAN,ACEH,08/06/2023,251633,2485,10,0,0.0397404156052664,10.0,0.4024144869215292,10.0
ACEH SINGKIL,ACEH,08/06/2023,129001,637,5,0,0.0387593894620972,0.0,0.7849293563579277,0.0
ACEH TAMIANG,ACEH,08/06/2023,307662,1519,5,6,0.0162516007826771,0.0,0.32916392363396973,
ACEH TENGAH,ACEH,08/06/2023,220975,1092,2,0,0.00905079760153863,0.0,0.18315018315018314,0.0
ACEH TENGGARA,ACEH,08/06/2023,225273,1113,5,0,0.0221952919346748,0.0,0.44923629829290207,0.0
ACEH TIMUR,ACEH,08/06/2023,454438,4480,6,0,0.0132031212178559,0.0,0.13392857142857142,0.0
ACEH UTARA,ACEH,08/06/2023,643469,3185,8,1,0.0124326113612311,0.0,0.25117739403453687,0.0
AGAM,SUMATERA BARAT,08/06/2023,507351,2520,31,4,0.0611016830557149,0.0,1.2301587301587302,11.428571428571429
ALOR,NTT,08/06/2023,210123,1043,10,2,0.0475911727892711,0.0,0.9587727708533078,
ASAHAN,SUMATERA UTARA,08/06/2023,752396,7476,66,109,0.0877197645920499,9.09090909090909,0.8828250401284109,56.060606060606055
ASMAT,PAPUA,08/06/2023,105558,518,3,0,0.0284203944750753,0.0,0.5791505791505791,
BADUNG,BALI,08/06/2023,744765,3640,598,394,0.802937839452713,0.668896321070234,16.428571428571427,2.127659574468085
BALANGAN,KALIMANTAN SELATAN,08/06/2023,135996,1344,31,0,0.227947880820024,3.2258064516129,2.306547619047619,8.823529411764707
BANDUNG,JAWA BARAT,08/06/2023,3847117,19054,1118,829,0.29060722613843,1.61001788908766,5.867534375984045,3.2984714400643607
BANDUNG BARAT,JAWA BARAT,08/06/2023,1706900,8491,551,531,0.322807428671861,3.81125226860254,6.489223884112589,9.021406727828746
