Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,18/01/2023,218171,1078,11,1,0.0504191666170114,0.0,1.0204081632653061,0.0
ACEH BARAT DAYA,ACEH,18/01/2023,158019,777,5,1,0.0316417645979281,0.0,0.6435006435006435,0.0
ACEH BESAR,ACEH,18/01/2023,442065,2184,76,16,0.171920418942916,0.0,3.47985347985348,1.0416666666666665
ACEH JAYA,ACEH,18/01/2023,98816,490,13,11,0.131557642487047,0.0,2.6530612244897958,
ACEH SELATAN,ACEH,18/01/2023,251633,2485,13,1,0.0516625402868463,0.0,0.5231388329979879,7.142857142857142
ACEH SINGKIL,ACEH,18/01/2023,129001,637,11,1,0.0852706568166138,0.0,1.726844583987441,0.0
ACEH TAMIANG,ACEH,18/01/2023,307662,1519,33,26,0.107260565165669,0.0,2.1724818959842,2.5
ACEH TENGAH,ACEH,18/01/2023,220975,1092,11,3,0.0497793868084625,0.0,1.0073260073260073,0.0
ACEH TENGGARA,ACEH,18/01/2023,225273,1113,19,0,0.0843421093517643,0.0,1.7070979335130279,0.0
ACEH TIMUR,ACEH,18/01/2023,454438,4480,13,0,0.0286067626386878,0.0,0.29017857142857145,5.88235294117647
ACEH UTARA,ACEH,18/01/2023,643469,3185,28,16,0.0435141397643088,0.0,0.8791208791208791,3.0303030303030303
AGAM,SUMATERA BARAT,18/01/2023,507351,2520,68,7,0.134029498315762,1.47058823529412,2.6984126984126986,5.813953488372093
ALOR,NTT,18/01/2023,210123,1043,90,22,0.428320555103439,2.22222222222222,8.62895493767977,6.60377358490566
ASAHAN,SUMATERA UTARA,18/01/2023,752396,7476,141,122,0.187401315264834,1.41843971631206,1.886035313001605,34.66666666666667
ASMAT,PAPUA,18/01/2023,105558,518,8,1,0.0757877186002008,0.0,1.5444015444015444,0.0
BADUNG,BALI,18/01/2023,744765,3640,1652,1099,2.21814934912355,0.665859564164649,45.38461538461539,2.1524663677130045
BALANGAN,KALIMANTAN SELATAN,18/01/2023,135996,1344,44,40,0.323538927615518,0.0,3.273809523809524,4.838709677419355
BANDUNG,JAWA BARAT,18/01/2023,3847117,19054,1840,1568,0.478280229065038,2.82608695652174,9.65676498373045,7.927852348993289
BANDUNG BARAT,JAWA BARAT,18/01/2023,1706900,8491,926,589,0.542503954537466,3.77969762419006,10.905664821575787,5.449591280653951
BANGGAI,SULAWESI TENGAH,18/01/2023,395851,1953,37,28,0.0934695125185992,0.0,1.894521249359959,9.433962264150944
BANGGAI KEPULAUAN,SULAWESI TENGAH,18/01/2023,120257,602,48,70,0.399145164106871,0.0,7.973421926910299,32.89473684210527
BANGGAI LAUT,SULAWESI TENGAH,18/01/2023,79976,392,3,3,0.0375112533760128,0.0,0.7653061224489796,
BANGKA,KEP. BANGKA BELITUNG,18/01/2023,345527,343,165,205,0.477531423014699,0.606060606060606,48.10495626822158,0.4807692307692308
BANGKA BARAT,KEP. BANGKA BELITUNG,18/01/2023,218524,1078,50,9,0.228807819736047,2.0,4.638218923933209,9.375
BANGKA SELATAN,KEP. BANGKA BELITUNG,18/01/2023,214921,1064,32,6,0.14889191842584,6.25,3.007518796992481,35.714285714285715
BANGKA TENGAH,KEP. BANGKA BELITUNG,18/01/2023,200830,994,59,153,0.293780809639994,0.0,5.935613682092555,40.56603773584906
BANGKALAN,JAWA TIMUR,18/01/2023,1018075,5054,370,160,0.363430984947081,0.540540540540541,7.3209339137316976,1.643192488262911
BANGLI,BALI,18/01/2023,232095,1155,233,159,1.00389926538702,0.0,20.173160173160174,2.214022140221402
BANJAR,KALIMANTAN SELATAN,18/01/2023,607164,3003,100,208,0.164700146912531,1.0,3.3300033300033305,4.098360655737705
BANJARNEGARA,JAWA TENGAH,18/01/2023,933377,9303,78,38,0.0835675188053702,7.69230769230769,0.8384392131570461,4.633204633204633
BANTAENG,SULAWESI SELATAN,18/01/2023,190772,952,36,15,0.188706938125092,0.0,3.7815126050420167,0.0
BANTUL,DI YOGYAKARTA,18/01/2023,1078404,5320,555,395,0.514649426374531,1.26126126126126,10.43233082706767,3.6337209302325584
BANYUASIN,SUMATERA SELATAN,18/01/2023,898649,4445,306,56,0.340511145063312,0.65359477124183,6.884139482564679,1.662049861495845
BANYUMAS,JAWA TENGAH,18/01/2023,1730767,8596,1027,197,0.593378542576788,0.584225900681597,11.947417403443463,2.26161369193154
BANYUWANGI,JAWA TIMUR,18/01/2023,1629172,8127,879,893,0.539537875681635,0.341296928327645,10.81579918789221,5.322128851540616
BARITO KUALA,KALIMANTAN SELATAN,18/01/2023,320133,1589,143,78,0.446689344741092,1.3986013986014,8.999370673379484,1.1627906976744187
BARITO SELATAN,KALIMANTAN TENGAH,18/01/2023,141528,1407,48,10,0.339155502798033,4.16666666666667,3.411513859275053,7.017543859649122
BARITO TIMUR,KALIMANTAN TENGAH,18/01/2023,130007,1281,32,16,0.246140592429638,0.0,2.498048399687744,4.651162790697675
BARITO UTARA,KALIMANTAN TENGAH,18/01/2023,133586,133,126,236,0.94321261210007,0.793650793650794,94.73684210526315,3.870967741935484
BARRU,SULAWESI SELATAN,18/01/2023,175924,875,55,1,0.312635001477911,0.0,6.2857142857142865,0.0
BATANG,JAWA TENGAH,18/01/2023,785195,3899,100,14,0.127356898604805,5.0,2.564760194921775,3.5000000000000004
BATANGHARI,JAMBI,18/01/2023,274117,1365,46,12,0.167811554919979,0.0,3.36996336996337,3.389830508474576
BATU BARA,SUMATERA UTARA,18/01/2023,432925,427,82,52,0.189409251025004,0.0,19.20374707259953,14.285714285714285
