Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,24/06/2022,215294,1078,120,13,0.557377353758117,0.0,11.131725417439704,1.5037593984962405
ACEH BARAT DAYA,ACEH,24/06/2022,155966,7778,560,13,0.359052614031263,0.0,7.207207207207207,7.35294117647059
ACEH BESAR,ACEH,24/06/2022,436212,2184,314,153,0.719833475466058,0.0,14.377289377289376,7.848101265822785
ACEH JAYA,ACEH,24/06/2022,97338,490,55,9,0.565041402124556,0.0,11.224489795918368,3.076923076923077
ACEH SELATAN,ACEH,24/06/2022,248511,1246,101,0,0.40642064133982,0.0,8.105939004815408,6.153846153846154
ACEH SINGKIL,ACEH,24/06/2022,127289,637,48,10,0.377094642899229,0.0,7.535321821036106,6.349206349206349
ACEH TAMIANG,ACEH,24/06/2022,304273,1519,85,58,0.279354395559251,0.0,5.595786701777485,6.779661016949152
ACEH TENGAH,ACEH,24/06/2022,218036,1092,157,163,0.720064576491955,0.0,14.377289377289376,3.0
ACEH TENGGARA,ACEH,24/06/2022,222284,1113,71,2,0.319411203685375,0.0,6.379155435759209,7.920792079207921
ACEH TIMUR,ACEH,24/06/2022,448347,2240,28,2,0.0624516278685929,0.0,1.25,0.0
ACEH UTARA,ACEH,24/06/2022,636641,3185,89,30,0.139796211679738,0.0,2.794348508634223,5.454545454545454
AGAM,SUMATERA BARAT,24/06/2022,504126,2520,156,103,0.309446447911832,0.641025641025641,6.190476190476191,25.34246575342466
ALOR,NTT,24/06/2022,209155,1043,110,52,0.525925748846549,0.0,10.546500479386385,6.41025641025641
ASAHAN,SUMATERA UTARA,24/06/2022,747618,3738,340,286,0.454777707331819,0.0,9.095773140716961,17.281553398058254
ASMAT,PAPUA,24/06/2022,103453,518,70,37,0.676635766966642,0.0,13.513513513513514,2.1739130434782608
BADUNG,BALI,24/06/2022,727951,728,3891,3214,5.34513998881793,4.00925212027756,534.478021978022,2.175414364640884
BALANGAN,KALIMANTAN SELATAN,24/06/2022,134576,672,97,134,0.720782308881227,1.03092783505155,14.434523809523808,59.88023952095808
BANDUNG,JAWA BARAT,24/06/2022,3810690,19054,3431,3217,0.900361876720489,1.31157097056252,18.0067177495539,11.29200584429138
BANDUNG BARAT,JAWA BARAT,24/06/2022,1698855,8491,1452,1280,0.854693308139894,0.826446280991736,17.100459309857495,20.949123557075673
BANGGAI,SULAWESI TENGAH,24/06/2022,390892,1953,292,177,0.747009404132088,0.0,14.951356886840758,5.722070844686648
BANGGAI KEPULAUAN,SULAWESI TENGAH,24/06/2022,119719,602,60,56,0.501173581469942,0.0,9.966777408637874,35.77981651376147
BANGGAI LAUT,SULAWESI TENGAH,24/06/2022,78681,392,94,128,1.19469757628907,0.0,23.97959183673469,26.0
BANGKA,KEP. BANGKA BELITUNG,24/06/2022,341430,1708,268,263,0.784933954251237,0.0,15.690866510538642,0.8174386920980926
BANGKA BARAT,KEP. BANGKA BELITUNG,24/06/2022,215918,1078,126,61,0.58355486805176,0.0,11.688311688311687,0.0
BANGKA SELATAN,KEP. BANGKA BELITUNG,24/06/2022,212382,210,54,2,0.254258835494533,0.0,25.71428571428571,26.31578947368421
BANGKA TENGAH,KEP. BANGKA BELITUNG,24/06/2022,198458,994,106,156,0.534118050166786,0.0,10.663983903420524,22.75449101796407
BANGKALAN,JAWA TIMUR,24/06/2022,1010737,5054,906,468,0.896375615021514,0.551876379690949,17.926394934705183,1.1627906976744187
BANGLI,BALI,24/06/2022,231050,231,344,238,1.48885522614153,0.581395348837209,148.91774891774892,3.211009174311927
BANJAR,KALIMANTAN SELATAN,24/06/2022,601268,3003,369,435,0.613703040906883,0.813008130081301,12.287712287712289,1.6842105263157894
