Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,14/02/2023,218171,1078,8,0,0.0366684848123719,0.0,0.7421150278293136,23.076923076923077
ACEH BARAT DAYA,ACEH,14/02/2023,158019,777,2,0,0.0126567058391712,0.0,0.2574002574002574,0.0
ACEH BESAR,ACEH,14/02/2023,442065,2184,78,17,0.176444640494045,1.28205128205128,3.571428571428571,1.2195121951219512
ACEH JAYA,ACEH,14/02/2023,98816,490,12,6,0.121437823834197,0.0,2.4489795918367347,0.0
ACEH SELATAN,ACEH,14/02/2023,251633,2485,6,0,0.0238442493631598,0.0,0.2414486921529175,0.0
ACEH SINGKIL,ACEH,14/02/2023,129001,637,6,0,0.0465112673545166,0.0,0.9419152276295133,0.0
ACEH TAMIANG,ACEH,14/02/2023,307662,1519,27,68,0.0877586442264563,0.0,1.7774851876234363,6.666666666666667
ACEH TENGAH,ACEH,14/02/2023,220975,1092,5,0,0.0226269940038466,0.0,0.4578754578754579,0.0
ACEH TENGGARA,ACEH,14/02/2023,225273,1113,15,0,0.0665858758040244,0.0,1.3477088948787064,0.0
ACEH TIMUR,ACEH,14/02/2023,454438,4480,23,0,0.0506119646684476,0.0,0.5133928571428571,0.0
ACEH UTARA,ACEH,14/02/2023,643469,3185,105,131,0.163178024116158,0.952380952380952,3.296703296703297,1.8018018018018018
AGAM,SUMATERA BARAT,14/02/2023,507351,2520,42,22,0.0827829254303234,0.0,1.6666666666666667,4.166666666666666
ALOR,NTT,14/02/2023,210123,1043,37,13,0.176087339320303,0.0,3.547459252157239,0.0
ASAHAN,SUMATERA UTARA,14/02/2023,752396,7476,81,133,0.107656074726607,0.0,1.0834670947030496,53.37423312883436
ASMAT,PAPUA,14/02/2023,105558,518,8,0,0.0757877186002008,0.0,1.5444015444015444,0.0
BADUNG,BALI,14/02/2023,744765,3640,1751,1201,2.3510771854209,0.456881781838949,48.104395604395606,1.550387596899225
BALANGAN,KALIMANTAN SELATAN,14/02/2023,135996,1344,32,7,0.235301038265831,0.0,2.380952380952381,5.714285714285714
BANDUNG,JAWA BARAT,14/02/2023,3847117,19054,1708,1369,0.443968821327763,2.16627634660422,8.96399706098457,7.074761665830406
BANDUNG BARAT,JAWA BARAT,14/02/2023,1706900,8491,883,436,0.51731208623821,1.4722536806342,10.399246260746672,5.899705014749262
BANGGAI,SULAWESI TENGAH,14/02/2023,395851,1953,29,11,0.0732598881902534,0.0,1.4848950332821302,0.0
BANGGAI KEPULAUAN,SULAWESI TENGAH,14/02/2023,120257,602,31,53,0.257781251819021,0.0,5.149501661129568,50.90909090909091
BANGGAI LAUT,SULAWESI TENGAH,14/02/2023,79976,392,4,1,0.0500150045013504,0.0,1.0204081632653061,
BANGKA,KEP. BANGKA BELITUNG,14/02/2023,345527,343,200,196,0.578825967290545,0.5,58.309037900874635,0.45045045045045046
BANGKA BARAT,KEP. BANGKA BELITUNG,14/02/2023,218524,1078,49,11,0.224231663341326,0.0,4.545454545454546,3.571428571428571
BANGKA SELATAN,KEP. BANGKA BELITUNG,14/02/2023,214921,1064,35,1,0.162850535778263,5.71428571428571,3.289473684210526,26.53061224489796
