Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,21/12/2021,212402,210,347,225,1.633695,0.0,165.23809523809524,6.881720430107527
ACEH BARAT DAYA,ACEH,21/12/2021,153902,154,100,4,0.649764,0.0,64.93506493506493,15.66265060240964
ACEH BESAR,ACEH,21/12/2021,430328,427,1259,535,2.925675,0.079428,294.847775175644,5.697550585729499
ACEH JAYA,ACEH,21/12/2021,95858,1435,84,11,0.876296,0.0,5.853658536585367,11.363636363636363
ACEH SELATAN,ACEH,21/12/2021,245364,3682,238,93,0.969987,0.0,6.4638783269961975,10.443037974683545
ACEH SINGKIL,ACEH,21/12/2021,125569,1883,123,134,0.979541,0.0,6.532129580456718,6.043956043956044
ACEH TAMIANG,ACEH,21/12/2021,300846,301,410,147,1.362824,0.0,136.21262458471762,4.938271604938271
ACEH TENGAH,ACEH,21/12/2021,215083,3227,270,336,1.255329,0.37037,8.366904245429192,25.766871165644172
ACEH TENGGARA,ACEH,21/12/2021,219279,3290,343,86,1.564217,0.0,10.425531914893616,3.9170506912442393
ACEH TIMUR,ACEH,21/12/2021,442226,441,297,173,0.671602,0.0,67.3469387755102,7.045454545454545
ACEH UTARA,ACEH,21/12/2021,629735,630,958,669,1.521275,0.0,152.06349206349205,3.199343724364233
AGAM,SUMATERA BARAT,21/12/2021,500774,504,1600,894,3.195054,0.0,317.46031746031747,3.1221719457013575
ALOR,NTT,21/12/2021,208098,210,522,332,2.508434,0.0,248.57142857142858,2.0172910662824206
ASAHAN,SUMATERA UTARA,21/12/2021,742634,742,1246,693,1.677812,0.0,167.9245283018868,4.405797101449275
ASMAT,PAPUA,21/12/2021,101354,98,636,672,6.275036,0.0,648.9795918367347,0.3448275862068966
BADUNG,BALI,21/12/2021,711365,714,18802,40815,26.430876,0.031911,2633.333333333333,0.5702217529039071
BALANGAN,KALIMANTAN SELATAN,21/12/2021,133129,133,374,445,2.809305,0.802139,281.203007518797,21.068702290076335
BANDUNG,JAWA BARAT,21/12/2021,3773706,3773,11776,8369,3.12054,0.186821,312.1123774184999,3.796847206035699
BANDUNG BARAT,JAWA BARAT,21/12/2021,1690441,25354,5236,2318,3.097417,0.190985,20.651573716178905,2.9459901800327333
BANGGAI,SULAWESI TENGAH,21/12/2021,385891,5789,1695,1908,4.392432,0.0,29.279668336500258,0.9182334936598164
BANGGAI KEPULAUAN,SULAWESI TENGAH,21/12/2021,119149,119,260,109,2.182142,0.384615,218.48739495798318,10.805084745762713
BANGGAI LAUT,SULAWESI TENGAH,21/12/2021,77384,77,147,162,1.899617,0.0,190.9090909090909,9.863945578231291
BANGKA,KEP. BANGKA BELITUNG,21/12/2021,337286,336,2682,2489,7.951709,0.0,798.2142857142857,0.3310415075120957
BANGKA BARAT,KEP. BANGKA BELITUNG,21/12/2021,213282,210,1623,2360,7.609644,0.184843,772.8571428571429,0.9333333333333335
BANGKA SELATAN,KEP. BANGKA BELITUNG,21/12/2021,209815,210,823,474,3.922503,0.121507,391.90476190476187,0.8703220191470844
BANGKA TENGAH,KEP. BANGKA BELITUNG,21/12/2021,196060,196,1471,983,7.502805,0.067981,750.5102040816327,2.353484079372404
BANGKALAN,JAWA TIMUR,21/12/2021,1003188,15050,2137,1507,2.130209,0.187178,14.199335548172757,3.136593591905565
BANGLI,BALI,21/12/2021,229961,231,723,546,3.144011,0.0,312.987012987013,13.867355727820843
BANJAR,KALIMANTAN SELATAN,21/12/2021,595240,595,1532,2943,2.573752,0.0,257.47899159663865,0.9019165727170236
