Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,17/01/2023,218171,1078,11,1,0.0504191666170114,0.0,1.0204081632653061,7.6923076923076925
ACEH BARAT DAYA,ACEH,17/01/2023,158019,777,5,1,0.0316417645979281,0.0,0.6435006435006435,0.0
ACEH BESAR,ACEH,17/01/2023,442065,2184,79,16,0.17870675126961,0.0,3.6172161172161177,4.040404040404041
ACEH JAYA,ACEH,17/01/2023,98816,490,14,12,0.141677461139896,0.0,2.857142857142857,
ACEH SELATAN,ACEH,17/01/2023,251633,2485,15,1,0.0596106234078996,0.0,0.6036217303822937,6.666666666666667
ACEH SINGKIL,ACEH,17/01/2023,129001,637,14,1,0.108526290493872,0.0,2.197802197802198,0.0
ACEH TAMIANG,ACEH,17/01/2023,307662,1519,26,24,0.0845083240699209,0.0,1.7116524028966424,3.225806451612903
ACEH TENGAH,ACEH,17/01/2023,220975,1092,11,3,0.0497793868084625,0.0,1.0073260073260073,7.142857142857142
ACEH TENGGARA,ACEH,17/01/2023,225273,1113,25,0,0.110976459673374,0.0,2.2461814914645104,3.7037037037037033
ACEH TIMUR,ACEH,17/01/2023,454438,4480,13,10,0.0286067626386878,0.0,0.29017857142857145,5.88235294117647
ACEH UTARA,ACEH,17/01/2023,643469,3185,29,15,0.0450682161844627,0.0,0.9105180533751962,0.0
AGAM,SUMATERA BARAT,17/01/2023,507351,2520,65,7,0.128116432213596,0.0,2.579365079365079,4.705882352941177
ALOR,NTT,17/01/2023,210123,1043,72,16,0.342656444082752,2.77777777777778,6.903163950143816,7.5
ASAHAN,SUMATERA UTARA,17/01/2023,752396,7476,125,116,0.166135917787973,1.6,1.6720171214553239,37.142857142857146
ASMAT,PAPUA,17/01/2023,105558,518,7,1,0.0663142537751757,0.0,1.3513513513513513,0.0
BADUNG,BALI,17/01/2023,744765,3640,1717,1152,2.30542520123797,0.64065230052417,47.17032967032967,2.2874406560207166
BALANGAN,KALIMANTAN SELATAN,17/01/2023,135996,1344,46,42,0.338245242507133,0.0,3.422619047619048,4.6875
BANDUNG,JAWA BARAT,17/01/2023,3847117,19054,1922,1556,0.499594891447284,2.60145681581686,10.087120814527134,7.283142389525368
BANDUNG BARAT,JAWA BARAT,17/01/2023,1706900,8491,913,618,0.534887808307458,2.73822562979189,10.752561535743729,8.476027397260275
BANGGAI,SULAWESI TENGAH,17/01/2023,395851,1953,38,28,0.0959957155596424,0.0,1.9457245263696878,9.25925925925926
BANGGAI KEPULAUAN,SULAWESI TENGAH,17/01/2023,120257,602,28,47,0.232834679062341,0.0,4.651162790697675,48.148148148148145
BANGGAI LAUT,SULAWESI TENGAH,17/01/2023,79976,392,2,2,0.0250075022506752,0.0,0.5102040816326531,
BANGKA,KEP. BANGKA BELITUNG,17/01/2023,345527,343,176,218,0.509366851215679,1.13636363636364,51.31195335276968,0.45662100456621
BANGKA BARAT,KEP. BANGKA BELITUNG,17/01/2023,218524,1078,60,8,0.274569383683257,1.66666666666667,5.565862708719852,8.108108108108109
BANGKA SELATAN,KEP. BANGKA BELITUNG,17/01/2023,214921,1064,25,6,0.116321811270188,8.0,2.3496240601503757,38.297872340425535
BANGKA TENGAH,KEP. BANGKA BELITUNG,17/01/2023,200830,994,67,153,0.333615495692875,0.0,6.740442655935613,35.77981651376147
BANGKALAN,JAWA TIMUR,17/01/2023,1018075,5054,346,129,0.339857083220784,0.867052023121387,6.846062524732885,1.507537688442211
BANGLI,BALI,17/01/2023,232095,1155,241,158,1.03836790969215,0.0,20.865800865800864,1.4336917562724014
BANJAR,KALIMANTAN SELATAN,17/01/2023,607164,3003,100,211,0.164700146912531,1.0,3.3300033300033305,4.838709677419355
BANJARNEGARA,JAWA TENGAH,17/01/2023,933377,9303,73,32,0.0782106265742567,9.58904109589041,0.7846931097495432,3.7735849056603774
BANTAENG,SULAWESI SELATAN,17/01/2023,190772,952,39,16,0.204432516302183,0.0,4.0966386554621845,0.0
BANTUL,DI YOGYAKARTA,17/01/2023,1078404,5320,537,381,0.497958093627249,0.931098696461825,10.093984962406015,3.7593984962406015
BANYUASIN,SUMATERA SELATAN,17/01/2023,898649,4445,308,67,0.342736708102941,0.649350649350649,6.929133858267717,1.9943019943019942
BANYUMAS,JAWA TENGAH,17/01/2023,1730767,8596,1069,198,0.617645240520532,0.467726847521048,12.436016751977665,2.240566037735849
BANYUWANGI,JAWA TIMUR,17/01/2023,1629172,8127,886,906,0.543834536807654,0.451467268623025,10.90193183216439,5.37037037037037
BARITO KUALA,KALIMANTAN SELATAN,17/01/2023,320133,1589,138,75,0.431070836183711,1.44927536231884,8.684707363121461,1.1695906432748537
BARITO SELATAN,KALIMANTAN TENGAH,17/01/2023,141528,1407,49,11,0.346221242439659,4.08163265306122,3.482587064676617,7.142857142857142
BARITO TIMUR,KALIMANTAN TENGAH,17/01/2023,130007,1281,33,16,0.253832485943065,0.0,2.576112412177986,4.545454545454546
BARITO UTARA,KALIMANTAN TENGAH,17/01/2023,133586,133,141,291,1.05549982782627,0.709219858156028,106.01503759398496,4.571428571428571
BARRU,SULAWESI SELATAN,17/01/2023,175924,875,50,1,0.284213637707192,0.0,5.714285714285714,0.0
BATANG,JAWA TENGAH,17/01/2023,785195,3899,99,14,0.126083329618757,5.05050505050505,2.539112592972557,4.639175257731959
