Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,16/12/2022,215294,1078,9,1,0.0418033015318588,0.0,0.8348794063079777,8.333333333333332
ACEH BARAT DAYA,ACEH,16/12/2022,155966,777,6,3,0.0384699229319211,0.0,0.7722007722007722,37.5
ACEH BESAR,ACEH,16/12/2022,436212,2184,84,9,0.192566917003659,0.0,3.8461538461538463,4.716981132075472
ACEH JAYA,ACEH,16/12/2022,97338,490,26,17,0.267110481004335,0.0,5.3061224489795915,0.0
ACEH SELATAN,ACEH,16/12/2022,248511,2485,9,1,0.0362157007134493,0.0,0.3621730382293763,0.0
ACEH SINGKIL,ACEH,16/12/2022,127289,637,10,3,0.0785613839373394,20.0,1.5698587127158554,23.076923076923077
ACEH TAMIANG,ACEH,16/12/2022,304273,1519,43,18,0.141320458929974,0.0,2.8308097432521393,19.11764705882353
ACEH TENGAH,ACEH,16/12/2022,218036,1092,19,5,0.0871415729512558,15.7894736842105,1.73992673992674,33.33333333333333
ACEH TENGGARA,ACEH,16/12/2022,222284,1113,28,2,0.125964981735078,7.14285714285714,2.515723270440252,3.125
ACEH TIMUR,ACEH,16/12/2022,448347,4480,20,9,0.0446083056204235,5.0,0.4464285714285714,6.666666666666667
ACEH UTARA,ACEH,16/12/2022,636641,3185,44,72,0.0691127338641401,2.27272727272727,1.3814756671899528,14.516129032258066
AGAM,SUMATERA BARAT,16/12/2022,504126,2520,97,6,0.192412214406716,1.03092783505155,3.8492063492063493,7.6923076923076925
ALOR,NTT,16/12/2022,209155,1043,26,15,0.124309722454639,7.69230769230769,2.4928092042186005,12.903225806451612
ASAHAN,SUMATERA UTARA,16/12/2022,747618,7476,180,134,0.240764668587434,3.88888888888889,2.4077046548956664,28.47682119205298
ASMAT,PAPUA,16/12/2022,103453,518,10,8,0.096662252423806,10.0,1.9305019305019304,0.0
BADUNG,BALI,16/12/2022,727951,3640,2292,1298,3.14856357089969,1.70157068062827,62.967032967032964,2.1172638436482085
BALANGAN,KALIMANTAN SELATAN,16/12/2022,134576,1344,112,166,0.832243490666984,21.4285714285714,8.333333333333332,62.01117318435754
BANDUNG,JAWA BARAT,16/12/2022,3810690,19054,2960,2522,0.776762213667341,8.41216216216216,15.534795843392462,10.859158478206098
BANDUNG BARAT,JAWA BARAT,16/12/2022,1698855,8491,1474,735,0.867643206748074,10.3120759837178,17.35955717818867,8.953553441522104
BANGGAI,SULAWESI TENGAH,16/12/2022,390892,1953,46,26,0.117679563664644,0.0,2.355350742447517,19.047619047619047
BANGGAI KEPULAUAN,SULAWESI TENGAH,16/12/2022,119719,602,15,44,0.125293395367486,26.6666666666667,2.4916943521594686,
BANGGAI LAUT,SULAWESI TENGAH,16/12/2022,78681,392,8,22,0.10167638947141,0.0,2.0408163265306123,77.77777777777779
BANGKA,KEP. BANGKA BELITUNG,16/12/2022,341430,343,444,475,1.30041296898339,2.47747747747748,129.44606413994168,2.857142857142857
BANGKA BARAT,KEP. BANGKA BELITUNG,16/12/2022,215918,1078,88,26,0.407562130067896,1.13636363636364,8.16326530612245,2.0202020202020203
BANGKA SELATAN,KEP. BANGKA BELITUNG,16/12/2022,212382,1064,40,7,0.188339878144099,15.0,3.7593984962406015,36.92307692307693
BANGKA TENGAH,KEP. BANGKA BELITUNG,16/12/2022,198458,994,91,208,0.458535307218656,9.89010989010989,9.15492957746479,34.394904458598724
BANGKALAN,JAWA TIMUR,16/12/2022,1010737,5054,369,58,0.365080134594855,2.9810298102981,7.301147605856747,1.9027484143763214
BANGLI,BALI,16/12/2022,231050,1155,296,220,1.28110798528457,2.7027027027027,25.627705627705627,7.222222222222221
BANJAR,KALIMANTAN SELATAN,16/12/2022,601268,3003,127,152,0.2112202877918,5.51181102362205,4.2291042291042285,9.941520467836257
BANJARNEGARA,JAWA TENGAH,16/12/2022,929976,9303,115,63,0.123659105181209,29.5652173913043,1.236160378372568,10.10989010989011
BANTAENG,SULAWESI SELATAN,16/12/2022,190006,952,27,10,0.142100775764976,3.7037037037037,2.8361344537815127,2.7027027027027026
BANTUL,DI YOGYAKARTA,16/12/2022,1064286,5320,1134,620,1.06550306966361,3.08641975308642,21.31578947368421,5.401662049861495
BANYUASIN,SUMATERA SELATAN,16/12/2022,888470,4445,362,40,0.40744200704582,2.20994475138122,8.14398200224972,1.8648018648018647
BANYUMAS,JAWA TENGAH,16/12/2022,1719757,8596,1239,564,0.720450621802964,4.11622276029056,14.41368078175896,3.866317169069463
BANYUWANGI,JAWA TIMUR,16/12/2022,1626064,8127,577,488,0.354844581763079,5.02599653379549,7.099790820721054,4.397163120567376
BARITO KUALA,KALIMANTAN SELATAN,16/12/2022,317818,1589,162,62,0.509725692062753,1.23456790123457,10.195091252359974,1.06951871657754
BARITO SELATAN,KALIMANTAN TENGAH,16/12/2022,140360,1407,30,13,0.213736107153035,3.33333333333333,2.1321961620469083,0.0
BARITO TIMUR,KALIMANTAN TENGAH,16/12/2022,128131,1281,42,23,0.327789527905035,19.047619047619,3.278688524590164,32.8125
BARITO UTARA,KALIMANTAN TENGAH,16/12/2022,132857,133,187,402,1.40752839519182,2.67379679144385,140.6015037593985,5.555555555555555
BARRU,SULAWESI SELATAN,16/12/2022,175492,875,30,8,0.170947963439929,6.66666666666667,3.428571428571429,13.636363636363635
BATANG,JAWA TENGAH,16/12/2022,780328,3899,70,18,0.0897058672763248,4.28571428571429,1.7953321364452424,2.7586206896551726
BATANGHARI,JAMBI,16/12/2022,272878,1365,39,11,0.142921012320524,2.56410256410256,2.857142857142857,4.918032786885246
BATU BARA,SUMATERA UTARA,16/12/2022,429432,427,378,462,0.880232493153747,2.38095238095238,88.52459016393442,18.435754189944134
BEKASI,JAWA BARAT,16/12/2022,4043491,20216,3797,5392,0.939040052271663,6.37345272583619,18.78215275029679,6.160124368441508
BELITUNG,KEP. BANGKA BELITUNG,16/12/2022,192079,959,277,224,1.44211496311414,15.1624548736462,28.884254431699684,16.528925619834713
BELITUNG TIMUR,KEP. BANGKA BELITUNG,16/12/2022,130987,658,52,16,0.396985960438822,9.61538461538462,7.90273556231003,1.5873015873015872
BELU,NTT,16/12/2022,229747,1148,117,117,0.509255833590863,3.41880341880342,10.19163763066202,3.4722222222222223
BENER MERIAH,ACEH,16/12/2022,152369,763,3,1,0.0196890443594169,0.0,0.39318479685452157,0.0
BENGKALIS,RIAU,16/12/2022,570566,2856,362,223,0.634457713919161,0.828729281767956,12.675070028011204,2.386117136659436
BENGKAYANG,KALIMANTAN BARAT,16/12/2022,265967,1330,89,34,0.334627980162953,8.98876404494382,6.691729323308271,5.769230769230769
BENGKULU SELATAN,BENGKULU,16/12/2022,179186,896,72,21,0.40181710624714,9.72222222222222,8.035714285714286,9.89010989010989
BENGKULU TENGAH,BENGKULU,16/12/2022,116293,581,31,20,0.266568065145796,12.9032258064516,5.335628227194492,39.285714285714285
BENGKULU UTARA,BENGKULU,16/12/2022,310069,308,886,1061,2.85742850784825,1.24153498871332,287.6623376623376,10.849909584086799
BERAU,KALIMANTAN TIMUR,16/12/2022,236589,238,373,349,1.57657372067171,1.34048257372654,156.72268907563026,3.3860045146726865
BIAK NUMFOR,PAPUA,16/12/2022,150676,154,146,10,0.968966524197616,0.684931506849315,94.8051948051948,1.1299435028248588
BIMA,NTB,16/12/2022,515007,2576,78,132,0.151454252078127,3.84615384615385,3.027950310559006,56.60377358490566
BINTAN,KEP. RIAU,16/12/2022,166137,833,147,90,0.884811932320916,4.08163265306122,17.647058823529413,9.644670050761421
BIREUEN,ACEH,16/12/2022,483716,2422,24,6,0.0496158903158051,12.5,0.990916597853014,27.586206896551722
BLITAR,JAWA TIMUR,16/12/2022,1170647,5852,677,500,0.578312676665126,3.84047267355982,11.568694463431306,3.9603960396039604
BLORA,JAWA TENGAH,16/12/2022,866144,4333,227,34,0.262081132005763,0.881057268722467,5.238864528040618,2.9038112522686026
