Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,15/07/2022,215294,1078,49,33,0.227595752784564,0.0,4.545454545454546,7.936507936507936
ACEH BARAT DAYA,ACEH,15/07/2022,155966,7778,13,63,0.083351499685829,0.0,1.673101673101673,6.666666666666667
ACEH BESAR,ACEH,15/07/2022,436212,2184,186,27,0.426398173365244,1.0752688172043,8.516483516483516,6.172839506172839
ACEH JAYA,ACEH,15/07/2022,97338,490,20,8,0.205469600772566,0.0,4.081632653061225,9.090909090909092
ACEH SELATAN,ACEH,15/07/2022,248511,1246,23,1,0.0925512351565927,0.0,1.8459069020866776,9.67741935483871
ACEH SINGKIL,ACEH,15/07/2022,127289,637,27,3,0.212115736630816,0.0,4.23861852433281,11.428571428571429
ACEH TAMIANG,ACEH,15/07/2022,304273,1519,85,69,0.279354395559251,0.0,5.595786701777485,25.0
ACEH TENGAH,ACEH,15/07/2022,218036,1092,115,152,0.527435836283916,0.0,10.531135531135531,0.7936507936507936
ACEH TENGGARA,ACEH,15/07/2022,222284,1113,37,5,0.16645372586421,0.0,3.324348607367475,14.000000000000002
ACEH TIMUR,ACEH,15/07/2022,448347,2240,45,4,0.100368687645953,0.0,2.0089285714285716,2.127659574468085
ACEH UTARA,ACEH,15/07/2022,636641,3185,115,76,0.180635554417639,0.0,3.610675039246468,1.6129032258064515
AGAM,SUMATERA BARAT,15/07/2022,504126,2520,154,33,0.305479185759116,0.0,6.111111111111111,14.285714285714285
ALOR,NTT,15/07/2022,209155,1043,89,33,0.425521742248572,1.12359550561798,8.533077660594438,0.9900990099009901
ASAHAN,SUMATERA UTARA,15/07/2022,747618,3738,225,145,0.300955835734292,0.444444444444444,6.019261637239166,22.25609756097561
ASMAT,PAPUA,15/07/2022,103453,105,37,25,0.357650333968082,0.0,35.23809523809524,5.88235294117647
BADUNG,BALI,15/07/2022,727951,728,5457,4085,7.49638368516562,5.68077698369067,749.5879120879121,2.9767441860465116
BALANGAN,KALIMANTAN SELATAN,15/07/2022,134576,672,112,117,0.832243490666984,0.892857142857143,16.666666666666664,39.39393939393939
BANDUNG,JAWA BARAT,15/07/2022,3810690,19054,3552,2742,0.932114656400809,2.89977477477477,18.641755012070956,12.090032154340836
BANDUNG BARAT,JAWA BARAT,15/07/2022,1698855,8491,1670,848,0.983015030711862,3.11377245508982,19.66788364150277,7.414540202214733
BANGGAI,SULAWESI TENGAH,15/07/2022,390892,1953,140,71,0.35815519376196,0.0,7.168458781362006,1.8181818181818181
BANGGAI KEPULAUAN,SULAWESI TENGAH,15/07/2022,119719,602,12,21,0.100234716293988,0.0,1.9933554817275747,62.857142857142854
