Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,06/02/2023,218171,1078,12,0,0.0550027272185579,0.0,1.1131725417439702,7.6923076923076925
ACEH BARAT DAYA,ACEH,06/02/2023,158019,777,10,0,0.0632835291958562,0.0,1.287001287001287,0.0
ACEH BESAR,ACEH,06/02/2023,442065,2184,41,4,0.0927465417981519,0.0,1.8772893772893773,2.1739130434782608
ACEH JAYA,ACEH,06/02/2023,98816,490,10,5,0.101198186528497,0.0,2.0408163265306123,0.0
ACEH SELATAN,ACEH,06/02/2023,251633,2485,18,0,0.0715327480894795,0.0,0.7243460764587526,0.0
ACEH SINGKIL,ACEH,06/02/2023,129001,637,15,0,0.116278168386292,0.0,2.3547880690737837,0.0
ACEH TAMIANG,ACEH,06/02/2023,307662,1519,31,3,0.100759924852598,0.0,2.0408163265306123,3.125
ACEH TENGAH,ACEH,06/02/2023,220975,1092,36,0,0.162914356827695,0.0,3.296703296703297,2.7027027027027026
ACEH TENGGARA,ACEH,06/02/2023,225273,1113,26,0,0.115415518060309,0.0,2.336028751123091,0.0
ACEH TIMUR,ACEH,06/02/2023,454438,4480,15,0,0.0330078030446398,0.0,0.33482142857142855,6.25
ACEH UTARA,ACEH,06/02/2023,643469,3185,18,12,0.0279733755627699,0.0,0.565149136577708,5.263157894736842
AGAM,SUMATERA BARAT,06/02/2023,507351,2520,44,21,0.086724969498434,0.0,1.746031746031746,2.0408163265306123
ALOR,NTT,06/02/2023,210123,1043,25,3,0.118977931973178,8.0,2.3969319271332696,19.047619047619047
ASAHAN,SUMATERA UTARA,06/02/2023,752396,7476,91,73,0.120946948149645,0.0,1.2172284644194757,33.793103448275865
ASMAT,PAPUA,06/02/2023,105558,518,0,1,0.0,0.0,0.0,
BADUNG,BALI,06/02/2023,744765,3640,1604,1022,2.15369948910059,0.374064837905237,44.065934065934066,1.4605647517039921
BALANGAN,KALIMANTAN SELATAN,06/02/2023,135996,1344,29,11,0.21324156592841,0.0,2.1577380952380953,5.88235294117647
BANDUNG,JAWA BARAT,06/02/2023,3847117,19054,1261,1435,0.327777917853811,2.53766851704996,6.618032958958748,8.322147651006711
BANDUNG BARAT,JAWA BARAT,06/02/2023,1706900,8491,672,376,0.393696174351163,3.125,7.914262159934047,9.196891191709843
BANGGAI,SULAWESI TENGAH,06/02/2023,395851,1953,57,30,0.143993573339464,0.0,2.9185867895545314,0.0
BANGGAI KEPULAUAN,SULAWESI TENGAH,06/02/2023,120257,602,8,29,0.0665241940178119,0.0,1.3289036544850499,75.67567567567568
BANGGAI LAUT,SULAWESI TENGAH,06/02/2023,79976,392,3,1,0.0375112533760128,0.0,0.7653061224489796,25.0
BANGKA,KEP. BANGKA BELITUNG,06/02/2023,345527,343,125,137,0.36176622955659,0.8,36.44314868804665,0.7352941176470588
BANGKA BARAT,KEP. BANGKA BELITUNG,06/02/2023,218524,1078,34,5,0.155589317420512,0.0,3.153988868274583,0.0
BANGKA SELATAN,KEP. BANGKA BELITUNG,06/02/2023,214921,1064,17,0,0.0790988316637276,0.0,1.5977443609022555,43.333333333333336
BANGKA TENGAH,KEP. BANGKA BELITUNG,06/02/2023,200830,994,45,92,0.224070109047453,0.0,4.527162977867203,36.11111111111111
BANGKALAN,JAWA TIMUR,06/02/2023,1018075,5054,199,23,0.195466935147214,2.51256281407035,3.9374752671151563,5.579399141630901
BANGLI,BALI,06/02/2023,232095,1155,150,144,0.646287080721256,1.33333333333333,12.987012987012985,4.878048780487805
BANJAR,KALIMANTAN SELATAN,06/02/2023,607164,3003,69,118,0.113643101369646,0.0,2.2977022977022976,1.3157894736842104
BANJARNEGARA,JAWA TENGAH,06/02/2023,933377,9303,54,15,0.0578544360960255,9.25925925925926,0.5804579168010319,8.176100628930817
BANTAENG,SULAWESI SELATAN,06/02/2023,190772,952,17,1,0.0891116096701822,0.0,1.7857142857142856,0.0
BANTUL,DI YOGYAKARTA,06/02/2023,1078404,5320,391,183,0.362572839121517,2.81329923273657,7.349624060150376,5.386416861826698
BANYUASIN,SUMATERA SELATAN,06/02/2023,898649,4445,199,30,0.221443522443134,0.0,4.476940382452193,3.571428571428571
BANYUMAS,JAWA TENGAH,06/02/2023,1730767,8596,640,167,0.369778254380861,0.625,7.445323406235459,3.7593984962406015
BANYUWANGI,JAWA TIMUR,06/02/2023,1629172,8127,227,121,0.139334582229501,0.0,2.7931586071120953,5.904059040590406
BARITO KUALA,KALIMANTAN SELATAN,06/02/2023,320133,1589,95,32,0.296751662590236,0.0,5.978602894902455,0.0
BARITO SELATAN,KALIMANTAN TENGAH,06/02/2023,141528,1407,23,0,0.162512011757391,0.0,1.634683724235963,0.0
BARITO TIMUR,KALIMANTAN TENGAH,06/02/2023,130007,1281,11,0,0.0846108286476882,0.0,0.858704137392662,0.0
BARITO UTARA,KALIMANTAN TENGAH,06/02/2023,133586,133,63,95,0.471606306050035,0.0,47.368421052631575,0.0
BARRU,SULAWESI SELATAN,06/02/2023,175924,875,32,1,0.181896728132603,3.125,3.6571428571428575,3.225806451612903
BATANG,JAWA TENGAH,06/02/2023,785195,3899,38,2,0.048395621469826,2.63157894736842,0.9746088740702744,3.75
BATANGHARI,JAMBI,06/02/2023,274117,1365,39,1,0.142275013953896,0.0,2.857142857142857,2.127659574468085
BATU BARA,SUMATERA UTARA,06/02/2023,432925,427,47,16,0.108563839002137,0.0,11.00702576112412,6.25
BEKASI,JAWA BARAT,06/02/2023,4166696,20216,1463,1198,0.351117528132602,2.05058099794942,7.236842105263158,4.6865846514352665
