Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,24/06/2023,218171,1078,5,0,0.0229178030077325,0.0,0.463821892393321,0.0
ACEH BARAT DAYA,ACEH,24/06/2023,158019,777,4,0,0.0253134116783425,0.0,0.5148005148005148,0.0
ACEH BESAR,ACEH,24/06/2023,442065,2184,51,0,0.115367649553799,0.0,2.3351648351648353,0.0
ACEH JAYA,ACEH,24/06/2023,98816,490,18,19,0.182156735751295,0.0,3.6734693877551026,
ACEH SELATAN,ACEH,24/06/2023,251633,2485,4,0,0.0158961662421066,0.0,0.16096579476861167,16.666666666666664
ACEH SINGKIL,ACEH,24/06/2023,129001,637,3,0,0.0232556336772583,0.0,0.47095761381475665,0.0
ACEH TAMIANG,ACEH,24/06/2023,307662,1519,4,0,0.0130012806261417,0.0,0.26333113890717574,0.0
ACEH TENGAH,ACEH,24/06/2023,220975,1092,8,0,0.0362031904061545,12.5,0.7326007326007326,12.5
ACEH TENGGARA,ACEH,24/06/2023,225273,1113,4,0,0.0177562335477399,0.0,0.3593890386343217,0.0
ACEH TIMUR,ACEH,24/06/2023,454438,4480,1,0,0.00220052020297598,0.0,0.022321428571428572,
ACEH UTARA,ACEH,24/06/2023,643469,3185,4,0,0.00621630568061554,0.0,0.12558869701726844,0.0
AGAM,SUMATERA BARAT,24/06/2023,507351,2520,17,0,0.0335073745789404,0.0,0.6746031746031746,10.526315789473683
ALOR,NTT,24/06/2023,210123,1043,19,5,0.090423228299615,0.0,1.821668264621285,
ASAHAN,SUMATERA UTARA,24/06/2023,752396,7476,20,82,0.0265817468460757,20.0,0.26752273943285176,76.82926829268293
ASMAT,PAPUA,24/06/2023,105558,518,0,0,0.0,0.0,0.0,
BADUNG,BALI,24/06/2023,744765,3640,559,380,0.750572328184058,1.78890876565295,15.357142857142858,2.7777777777777777
BALANGAN,KALIMANTAN SELATAN,24/06/2023,135996,1344,32,5,0.235301038265831,0.0,2.380952380952381,
BANDUNG,JAWA BARAT,24/06/2023,3847117,19054,1064,797,0.276570741155,0.845864661654135,5.584129316678912,2.864583333333333
BANDUNG BARAT,JAWA BARAT,24/06/2023,1706900,8491,499,495,0.292342843751831,0.801603206412826,5.87681074078436,8.981001727115718
BANGGAI,SULAWESI TENGAH,24/06/2023,395851,1953,9,3,0.022735827369389,0.0,0.4608294930875576,0.0
