Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,17/12/2022,215294,1078,12,4,0.0557377353758117,8.33333333333333,1.1131725417439702,7.142857142857142
ACEH BARAT DAYA,ACEH,17/12/2022,155966,777,5,3,0.0320582691099342,0.0,0.6435006435006435,35.714285714285715
ACEH BESAR,ACEH,17/12/2022,436212,2184,85,9,0.194859380301321,1.17647058823529,3.891941391941392,4.854368932038835
ACEH JAYA,ACEH,17/12/2022,97338,490,24,17,0.246563520927079,0.0,4.8979591836734695,0.0
ACEH SELATAN,ACEH,17/12/2022,248511,2485,10,1,0.0402396674593881,0.0,0.4024144869215292,5.88235294117647
ACEH SINGKIL,ACEH,17/12/2022,127289,637,8,3,0.0628491071498716,25.0,1.2558869701726845,40.0
ACEH TAMIANG,ACEH,17/12/2022,304273,1519,39,18,0.128174369727186,0.0,2.5674786043449638,20.634920634920633
ACEH TENGAH,ACEH,17/12/2022,218036,1092,18,4,0.0825551743748739,16.6666666666667,1.6483516483516485,36.0
ACEH TENGGARA,ACEH,17/12/2022,222284,1113,27,2,0.121466232387396,7.40740740740741,2.4258760107816713,3.125
ACEH TIMUR,ACEH,17/12/2022,448347,4480,18,9,0.0401474750583811,5.55555555555556,0.40178571428571425,4.0
ACEH UTARA,ACEH,17/12/2022,636641,3185,49,80,0.0769664536214287,2.04081632653061,1.5384615384615385,13.846153846153847
AGAM,SUMATERA BARAT,17/12/2022,504126,2520,105,4,0.208281263017579,1.9047619047619,4.166666666666666,6.015037593984962
ALOR,NTT,17/12/2022,209155,1043,26,12,0.124309722454639,7.69230769230769,2.4928092042186005,13.333333333333334
ASAHAN,SUMATERA UTARA,17/12/2022,747618,7476,187,154,0.250127739032501,2.67379679144385,2.501337613697164,30.625000000000004
ASMAT,PAPUA,17/12/2022,103453,518,8,8,0.0773298019390448,0.0,1.5444015444015444,0.0
BADUNG,BALI,17/12/2022,727951,3640,2289,1268,3.14444241439328,1.66011358671909,62.88461538461539,2.3115577889447234
BALANGAN,KALIMANTAN SELATAN,17/12/2022,134576,1344,105,149,0.780228272500297,20.952380952381,7.8125,59.036144578313255
