Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,24/11/2022,215294,3227,12,0,0.0557377353758117,16.6666666666667,0.37186241090796407,11.11111111111111
ACEH BARAT DAYA,ACEH,24/11/2022,155966,777,5,1,0.0320582691099342,0.0,0.6435006435006435,0.0
ACEH BESAR,ACEH,24/11/2022,436212,2184,78,7,0.178812137217683,10.2564102564103,3.571428571428571,12.5
ACEH JAYA,ACEH,24/11/2022,97338,490,18,13,0.184922640695309,11.1111111111111,3.6734693877551026,3.0303030303030303
ACEH SELATAN,ACEH,24/11/2022,248511,2485,7,0,0.0281677672215717,0.0,0.28169014084507044,8.695652173913043
ACEH SINGKIL,ACEH,24/11/2022,127289,1274,9,2,0.0707052455436055,44.4444444444444,0.7064364207221351,20.0
ACEH TAMIANG,ACEH,24/11/2022,304273,1519,34,17,0.1117417582237,0.0,2.238314680710994,9.859154929577464
ACEH TENGAH,ACEH,24/11/2022,218036,3269,15,7,0.0687959786457282,6.66666666666667,0.4588559192413582,10.0
ACEH TENGGARA,ACEH,24/11/2022,222284,1113,15,0,0.0674812402152202,0.0,1.3477088948787064,5.263157894736842
ACEH TIMUR,ACEH,24/11/2022,448347,6727,7,9,0.0156129069671482,14.2857142857143,0.10405827263267431,13.636363636363635
ACEH UTARA,ACEH,24/11/2022,636641,3185,27,21,0.0424100866893587,3.7037037037037,0.847723704866562,5.405405405405405
AGAM,SUMATERA BARAT,24/11/2022,504126,2520,69,14,0.136870544268695,17.3913043478261,2.738095238095238,15.606936416184972
ALOR,NTT,24/11/2022,209155,1043,20,6,0.0956228634266453,5.0,1.9175455417066156,6.666666666666667
ASAHAN,SUMATERA UTARA,24/11/2022,747618,3738,121,145,0.161847360550442,22.3140495867769,3.2370251471375067,33.731343283582085
ASMAT,PAPUA,24/11/2022,103453,518,11,8,0.106328477666187,0.0,2.1235521235521233,0.0
BADUNG,BALI,24/11/2022,727951,3640,2123,2594,2.91640508770508,11.1634479510127,58.324175824175825,3.4535104364326377
BALANGAN,KALIMANTAN SELATAN,24/11/2022,134576,2016,104,170,0.772797527047913,37.5,5.158730158730158,52.15311004784689
BANDUNG,JAWA BARAT,24/11/2022,3810690,38108,2103,3252,0.551868559237303,18.5449358059914,5.518526293691614,14.074220292143702
BANDUNG BARAT,JAWA BARAT,24/11/2022,1698855,8491,1129,936,0.664565251301612,17.8919397697077,13.296431515722528,10.066833751044276
BANGGAI,SULAWESI TENGAH,24/11/2022,390892,1953,37,41,0.094655301208518,0.0,1.894521249359959,11.666666666666666
BANGGAI KEPULAUAN,SULAWESI TENGAH,24/11/2022,119719,1799,10,45,0.0835289302449903,30.0,0.5558643690939411,75.0
BANGGAI LAUT,SULAWESI TENGAH,24/11/2022,78681,392,7,38,0.0889668407874836,28.5714285714286,1.7857142857142856,76.59574468085107
BANGKA,KEP. BANGKA BELITUNG,24/11/2022,341430,1708,174,387,0.509621298655654,8.62068965517241,10.187353629976581,4.805491990846682
BANGKA BARAT,KEP. BANGKA BELITUNG,24/11/2022,215918,1078,57,25,0.263989106975796,7.01754385964912,5.287569573283859,6.25
BANGKA SELATAN,KEP. BANGKA BELITUNG,24/11/2022,212382,1064,34,4,0.160088896422484,8.82352941176471,3.195488721804511,18.75
BANGKA TENGAH,KEP. BANGKA BELITUNG,24/11/2022,198458,994,58,156,0.29225327273277,24.1379310344828,5.8350100603621735,28.934010152284262
