Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,09/07/2022,215294,1078,25,10,0.1161202820329413,0.0,2.3191094619666046,5.263157894736842
ACEH BARAT DAYA,ACEH,09/07/2022,155966,7778,11,40,0.0705281920418553,0.0,1.4157014157014158,18.75157894736842
ACEH BESAR,ACEH,09/07/2022,436212,2184,149,27,0.341577031351728,0.0,6.822344322344322,10.952380952380953
ACEH JAYA,ACEH,09/07/2022,97338,490,13,6,0.133555240502168,0.0,2.6530612244897958,25.0
ACEH SELATAN,ACEH,09/07/2022,248511,1246,37,22,0.148886769599736,0.0,2.9695024077046552,4.761904761904762
ACEH SINGKIL,ACEH,09/07/2022,127289,637,18,4,0.141410491087211,0.0,2.8257456828885403,12.0
ACEH TAMIANG,ACEH,09/07/2022,304273,1519,94,26,0.308933096265525,0.0,6.1882817643186305,29.054054054054053
ACEH TENGAH,ACEH,09/07/2022,218036,1092,70,84,0.321047900346732,0.0,6.41025641025641,5.813953488372093
ACEH TENGGARA,ACEH,09/07/2022,222284,1113,37,2,0.16645372586421,0.0,3.324348607367475,14.000000000000002
ACEH TIMUR,ACEH,09/07/2022,448347,2240,29,1,0.064682043149614,0.0,1.2946428571428572,5.714285714285714
ACEH UTARA,ACEH,09/07/2022,636641,3185,229,249,0.35970036488382,0.0,7.189952904238618,1.824817518248175
AGAM,SUMATERA BARAT,09/07/2022,504126,2520,193,18,0.382840797737074,0.518134715025907,7.658730158730159,12.648221343873518
ALOR,NTT,09/07/2022,209155,1043,65,37,0.310774306136597,0.0,6.2320230105465,2.4390243902439024
ASAHAN,SUMATERA UTARA,09/07/2022,747618,3738,199,122,0.266178716938329,0.50251256281407,5.323702514713751,26.366559485530544
ASMAT,PAPUA,09/07/2022,103453,105,56,52,0.541308613573314,0.0,53.333333333333336,0.0
BADUNG,BALI,09/07/2022,727951,728,4971,3481,6.82875633112668,3.86240193120097,682.8296703296703,1.8680844948986923
BALANGAN,KALIMANTAN SELATAN,09/07/2022,134576,672,71,99,0.527582927119249,0.0,10.56547619047619,66.4
BANDUNG,JAWA BARAT,09/07/2022,3810690,19054,3456,3218,0.906922368389977,1.99652777777778,18.1379237955285,12.961816305469556
BANDUNG BARAT,JAWA BARAT,09/07/2022,1698855,8491,1631,920,0.960058392270088,2.6364193746168,19.208573784006592,9.157509157509157
BANGGAI,SULAWESI TENGAH,09/07/2022,390892,1953,162,141,0.414436724210268,0.0,8.294930875576037,3.9408866995073892
BANGGAI KEPULAUAN,SULAWESI TENGAH,09/07/2022,119719,602,30,23,0.250586790734971,0.0,4.983388704318937,35.294117647058826
BANGGAI LAUT,SULAWESI TENGAH,09/07/2022,78681,392,68,99,0.864249310506984,1.47058823529412,17.346938775510203,23.893805309734514
