Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,10/06/2022,215.294,1.078,40.0,16.0,"0,19","0,00","3,71","1,92"
ACEH BARAT DAYA,ACEH,10/06/2022,155.966,7.778,32.0,96.0,"0,21","0,00","4,12","9,30"
ACEH BESAR,ACEH,10/06/2022,436.212,2.184,172.0,99.0,"0,39","0,00","7,88","9,49"
ACEH JAYA,ACEH,10/06/2022,97.338,490.0,31.0,15.0,"0,32","0,00","6,33","2,63"
ACEH SELATAN,ACEH,10/06/2022,248.511,1.246,30.0,5.0,"0,12","0,00","2,41","13,95"
ACEH SINGKIL,ACEH,10/06/2022,127.289,637.0,37.0,25.0,"0,29","0,00","5,81","25,00"
ACEH TAMIANG,ACEH,10/06/2022,304.273,1.519,135.0,94.0,"0,44","0,00","8,89","8,47"
ACEH TENGAH,ACEH,10/06/2022,218.036,1.092,153.0,156.0,"0,70","0,00","14,01","4,04"
ACEH TENGGARA,ACEH,10/06/2022,222.284,1.113,73.0,7.0,"0,33","0,00","6,56","2,11"
ACEH TIMUR,ACEH,10/06/2022,448.347,2.24,40.0,7.0,"0,09","0,00","1,79","6,78"
ACEH UTARA,ACEH,10/06/2022,636.641,3.185,155.0,128.0,"0,24","0,00","4,87","5,85"
AGAM,SUMATERA BARAT,10/06/2022,504.126,2.52,316.0,191.0,"0,63","0,32","12,54","7,16"
ALOR,NTT,10/06/2022,209.155,1.043,106.0,35.0,"0,51","0,94","10,16","2,44"
ASAHAN,SUMATERA UTARA,10/06/2022,747.618,3.738,245.0,155.0,"0,33","0,00","6,55","22,47"
ASMAT,PAPUA,10/06/2022,103.453,518.0,64.0,54.0,"0,62","0,00","12,36","1,41"
BADUNG,BALI,10/06/2022,727.951,728.0,3.941,3.003,"5,41","1,78","541,35","1,15"
BALANGAN,KALIMANTAN SELATAN,10/06/2022,134.576,672.0,175.0,219.0,"1,30","0,57","26,04","40,73"
BANDUNG,JAWA BARAT,10/06/2022,3.810.690,19.054,3.273,2.308,"0,86","0,43","17,18","3,85"
BANDUNG BARAT,JAWA BARAT,10/06/2022,1.698.855,8.491,1.55,1.287,"0,91","1,16","18,25","20,21"
BANGGAI,SULAWESI TENGAH,10/06/2022,390.892,1.953,162.0,130.0,"0,41","0,00","8,29","6,31"
BANGGAI KEPULAUAN,SULAWESI TENGAH,10/06/2022,119.719,602.0,30.0,38.0,"0,25","0,00","4,98","47,37"
BANGGAI LAUT,SULAWESI TENGAH,10/06/2022,78.681,392.0,41.0,70.0,"0,52","0,00","10,46","48,05"
BANGKA,KEP. BANGKA BELITUNG,10/06/2022,341.430,1.708,274.0,243.0,"0,80","0,00","16,04","1,47"
BANGKA BARAT,KEP. BANGKA BELITUNG,10/06/2022,215.918,1.078,134.0,141.0,"0,62","0,00","12,43","30,93"
BANGKA SELATAN,KEP. BANGKA BELITUNG,10/06/2022,212.382,210.0,61.0,16.0,"0,29","0,00","29,05","18,52"
BANGKA TENGAH,KEP. BANGKA BELITUNG,10/06/2022,198.458,994.0,120.0,163.0,"0,60","0,00","12,07","20,97"
BANGKALAN,JAWA TIMUR,10/06/2022,1.010.737,5.054,553.0,169.0,"0,55","0,54","10,94","2,69"
BANGLI,BALI,10/06/2022,231.050,231.0,300.0,213.0,"1,30","0,00","129,87","4,72"
BANJAR,KALIMANTAN SELATAN,10/06/2022,601.268,3.003,209.0,223.0,"0,35","1,44","6,96","0,00"
BANJARNEGARA,JAWA TENGAH,10/06/2022,929.976,4.648,208.0,342.0,"0,22","0,00","4,48","3,69"
BANTAENG,SULAWESI SELATAN,10/06/2022,190.006,952.0,50.0,15.0,"0,26","2,00","5,25","0,00"
BANTUL,DI YOGYAKARTA,10/06/2022,1.064.286,1.064,1.875,2.326,"1,76","1,01","176,22","7,74"
BANYUASIN,SUMATERA SELATAN,10/06/2022,888.470,4.445,584.0,191.0,"0,66","0,00","13,14","3,16"
BANYUMAS,JAWA TENGAH,10/06/2022,1.719.757,1.722,2.559,3.009,"1,49","0,12","148,61","1,83"
BANYUWANGI,JAWA TIMUR,10/06/2022,1.626.064,8.127,1.374,1.466,"0,84","0,07","16,91","3,38"
BARITO KUALA,KALIMANTAN SELATAN,10/06/2022,317.818,1.589,164.0,67.0,"0,52","0,00","10,32","2,09"
BARITO SELATAN,KALIMANTAN TENGAH,10/06/2022,140.360,700.0,141.0,59.0,"1,00","0,00","20,14","4,94"
BARITO TIMUR,KALIMANTAN TENGAH,10/06/2022,128.131,644.0,87.0,15.0,"0,68","0,00","13,51","0,00"
BARITO UTARA,KALIMANTAN TENGAH,10/06/2022,132.857,133.0,216.0,312.0,"1,63","0,93","162,41","3,41"
BARRU,SULAWESI SELATAN,10/06/2022,175.492,875.0,104.0,27.0,"0,59","0,00","11,89","1,57"
BATANG,JAWA TENGAH,10/06/2022,780.328,3.899,234.0,214.0,"0,30","0,43","6,00","6,24"
BATANGHARI,JAMBI,10/06/2022,272.878,1.365,97.0,10.0,"0,36","1,03","7,11","6,02"
BATU BARA,SUMATERA UTARA,10/06/2022,429.432,2.149,418.0,506.0,"0,97","0,24","19,45","9,88"
BEKASI,JAWA BARAT,10/06/2022,4.043.491,20.216,4.76,5.96,"1,18","0,40","23,55","3,60"
BELITUNG,KEP. BANGKA BELITUNG,10/06/2022,192.079,189.0,402.0,353.0,"2,09","0,75","212,70","2,43"
BELITUNG TIMUR,KEP. BANGKA BELITUNG,10/06/2022,130.987,658.0,77.0,29.0,"0,59","0,00","11,70","0,00"
BELU,NTT,10/06/2022,229.747,1.148,189.0,147.0,"0,82","0,00","16,46","0,00"
BENER MERIAH,ACEH,10/06/2022,152.369,763.0,42.0,3.0,"0,28","0,00","5,50","1,92"
BENGKALIS,RIAU,10/06/2022,570.566,2.856,661.0,561.0,"1,16","0,00","23,14","1,93"
BENGKAYANG,KALIMANTAN BARAT,10/06/2022,265.967,1.33,178.0,146.0,"0,67","0,56","13,38","2,82"
BENGKULU SELATAN,BENGKULU,10/06/2022,179.186,896.0,222.0,145.0,"1,24","0,00","24,78","2,71"
BENGKULU TENGAH,BENGKULU,10/06/2022,116.293,581.0,50.0,26.0,"0,43","0,00","8,61","3,81"
BENGKULU UTARA,BENGKULU,10/06/2022,310.069,1.547,417.0,420.0,"1,34","0,00","26,96","5,30"
BERAU,KALIMANTAN TIMUR,10/06/2022,236.589,238.0,539.0,578.0,"2,28","0,00","226,47","3,28"
BIAK NUMFOR,PAPUA,10/06/2022,150.676,154.0,246.0,120.0,"1,63","0,00","159,74","1,37"
BIMA,NTB,10/06/2022,515.007,2.576,193.0,469.0,"0,37","1,04","7,49","49,79"
BINTAN,KEP. RIAU,10/06/2022,166.137,168.0,240.0,153.0,"1,44","0,42","142,86","13,78"
BIREUEN,ACEH,10/06/2022,483.716,2.422,62.0,6.0,"0,13","0,00","2,56","5,68"
BLITAR,JAWA TIMUR,10/06/2022,1.170.647,5.852,987.0,753.0,"0,84","0,10","16,87","2,64"
BLORA,JAWA TENGAH,10/06/2022,866.144,4.333,712.0,659.0,"0,82","0,00","16,43","9,49"
BOALEMO,GORONTALO,10/06/2022,171.405,854.0,52.0,40.0,"0,30","0,00","6,09","1,79"
BOGOR,JAWA BARAT,10/06/2022,6.165.345,30.828,6.296,3.581,"1,02","0,83","20,42","5,67"
BOJONEGORO,JAWA TIMUR,10/06/2022,1.257.262,6.286,1.534,1.556,"1,22","0,13","24,40","6,72"
BOLAANG MONGONDOW,SULAWESI UTARA,10/06/2022,255.722,1.281,126.0,13.0,"0,49","0,00","9,84","0,64"
BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,10/06/2022,68.167,343.0,20.0,9.0,"0,29","0,00","5,83",
BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,10/06/2022,74.026,371.0,39.0,14.0,"0,53","0,00","10,51","1,79"
BOLAANG MONGONDOW UTARA,SULAWESI UTARA,10/06/2022,82.353,413.0,39.0,19.0,"0,47","0,00","9,44","1,47"
BOMBANA,SULAWESI TENGGARA,10/06/2022,188.226,938.0,60.0,3.0,"0,32","0,00","6,40","1,39"
BONDOWOSO,JAWA TIMUR,10/06/2022,785.692,3.927,191.0,200.0,"0,24","0,52","4,86","23,67"
BONE,SULAWESI SELATAN,10/06/2022,759.504,3.801,581.0,343.0,"0,76","0,34","15,29","1,20"
BONE BOLANGO,GORONTALO,10/06/2022,158.877,791.0,39.0,7.0,"0,25","0,00","4,93","2,04"
