Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,27/06/2022,215294,1078,50,15,0.232240564065882,0.0,4.638218923933209,1.6666666666666667
ACEH BARAT DAYA,ACEH,27/06/2022,155966,7778,32,15,0.205172922303579,0.0,4.1184041184041185,9.756097560975617
ACEH BESAR,ACEH,27/06/2022,436212,2184,233,154,0.534143948355387,0.0,10.668498168498168,12.269938650306749
ACEH JAYA,ACEH,27/06/2022,97338,490,24,18,0.246563520927079,0.0,4.8979591836734695,9.090909090909092
ACEH SELATAN,ACEH,27/06/2022,248511,1246,49,0,0.197174370551002,0.0,3.932584269662921,12.987012987012985
ACEH SINGKIL,ACEH,27/06/2022,127289,637,29,10,0.227828013418284,0.0,4.552590266875981,9.523809523809524
ACEH TAMIANG,ACEH,27/06/2022,304273,1519,92,62,0.302360051664131,0.0,6.056616194865043,9.01639344262295
ACEH TENGAH,ACEH,27/06/2022,218036,1092,181,169,0.830138142325121,0.0,16.575091575091573,2.727272727272727
ACEH TENGGARA,ACEH,27/06/2022,222284,1113,76,1,0.341904950423782,0.0,6.828391734052111,6.796116504854369
ACEH TIMUR,ACEH,27/06/2022,448347,2240,34,3,0.0758341195547199,0.0,1.5178571428571428,5.88235294117647
ACEH UTARA,ACEH,27/06/2022,636641,3185,103,48,0.161786627000146,0.0,3.2339089481946623,2.479338842975207
AGAM,SUMATERA BARAT,27/06/2022,504126,2520,170,113,0.337217282980842,0.588235294117647,6.746031746031746,24.916943521594686
ALOR,NTT,27/06/2022,209155,1043,91,43,0.435084028591236,0.0,8.724832214765101,1.6666666666666667
ASAHAN,SUMATERA UTARA,27/06/2022,747618,3738,370,292,0.494905152096391,0.0,9.898341359015516,16.0075329566855
ASMAT,PAPUA,27/06/2022,103453,518,103,101,0.995621199965202,0.0,19.884169884169882,2.34375
BADUNG,BALI,27/06/2022,727951,728,4206,3243,5.77786142199132,4.66000951022349,577.7472527472528,2.427344782034346
BALANGAN,KALIMANTAN SELATAN,27/06/2022,134576,672,104,157,0.772797527047913,0.961538461538462,15.476190476190476,60.43956043956044
BANDUNG,JAWA BARAT,27/06/2022,3810690,19054,3525,3107,0.925029325397763,1.16312056737589,18.50005248241839,12.96794208893485
BANDUNG BARAT,JAWA BARAT,27/06/2022,1698855,8491,1437,764,0.845863831816135,0.904662491301322,16.92380167235897,4.326396495071194
