Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,09/11/2022,215294,2156,18,4,0.0836066030637175,5.55555555555556,0.8348794063079777,18.91891891891892
ACEH BARAT DAYA,ACEH,09/11/2022,155966,2338,9,0,0.0577048843978816,55.5555555555556,0.3849443969204448,46.666666666666664
ACEH BESAR,ACEH,09/11/2022,436212,4361,67,6,0.153595040943395,14.9253731343284,1.5363448750286632,16.25
ACEH JAYA,ACEH,09/11/2022,97338,1463,10,13,0.102734800386283,20.0,0.683526999316473,22.727272727272727
ACEH SELATAN,ACEH,09/11/2022,248511,3731,11,0,0.0442636342053269,36.3636363636364,0.2948271240954168,25.0
ACEH SINGKIL,ACEH,09/11/2022,127289,637,9,5,0.0707052455436055,0.0,1.4128728414442702,0.0
ACEH TAMIANG,ACEH,09/11/2022,304273,1519,23,6,0.0755900129160326,13.0434782608696,1.5141540487162608,35.59322033898305
ACEH TENGAH,ACEH,09/11/2022,218036,2177,19,15,0.0871415729512558,31.5789473684211,0.8727606798346348,29.72972972972973
ACEH TENGGARA,ACEH,09/11/2022,222284,1113,17,0,0.0764787389105829,5.88235294117647,1.527403414195867,11.76470588235294
ACEH TIMUR,ACEH,09/11/2022,448347,4480,11,0,0.0245345680912329,27.2727272727273,0.24553571428571427,20.689655172413794
ACEH UTARA,ACEH,09/11/2022,636641,6363,27,18,0.0424100866893587,37.037037037037,0.4243281471004243,23.728813559322035
AGAM,SUMATERA BARAT,09/11/2022,504126,5040,50,9,0.0991815538178947,6.0,0.992063492063492,25.850340136054424
ALOR,NTT,09/11/2022,209155,3136,27,25,0.129090865625971,25.9259259259259,0.8609693877551019,11.666666666666666
ASAHAN,SUMATERA UTARA,09/11/2022,747618,3738,88,103,0.117707171309412,6.81818181818182,2.354200107009096,31.6
ASMAT,PAPUA,09/11/2022,103453,518,4,12,0.0386649009695224,25.0,0.7722007722007722,17.647058823529413
BADUNG,BALI,09/11/2022,727951,3640,1867,1888,2.56473306582449,10.9801821103374,51.29120879120879,4.378496716127462
BALANGAN,KALIMANTAN SELATAN,09/11/2022,134576,1344,93,183,0.691059327071692,20.4301075268817,6.919642857142858,66.02870813397129
BANDUNG,JAWA BARAT,09/11/2022,3810690,19054,1690,2344,0.443489236857367,12.0118343195266,8.869528707882859,14.217292664481976
BANDUNG BARAT,JAWA BARAT,09/11/2022,1698855,8491,970,832,0.570972802269764,10.3092783505155,11.423860558238134,11.9533527696793
BANGGAI,SULAWESI TENGAH,09/11/2022,390892,1953,29,42,0.074189290136406,0.0,1.4848950332821302,8.695652173913043
BANGGAI KEPULAUAN,SULAWESI TENGAH,09/11/2022,119719,1197,5,12,0.0417644651224952,0.0,0.4177109440267335,57.89473684210527
BANGGAI LAUT,SULAWESI TENGAH,09/11/2022,78681,1183,7,32,0.0889668407874836,0.0,0.591715976331361,68.57142857142857
BANGKA,KEP. BANGKA BELITUNG,09/11/2022,341430,1708,170,369,0.497905866502651,12.3529411764706,9.953161592505854,6.282722513089005
BANGKA BARAT,KEP. BANGKA BELITUNG,09/11/2022,215918,2156,66,26,0.305671597550922,18.1818181818182,3.061224489795918,15.217391304347828
BANGKA SELATAN,KEP. BANGKA BELITUNG,09/11/2022,212382,1064,25,8,0.117712423840062,8.0,2.3496240601503757,26.82926829268293
BANGKA TENGAH,KEP. BANGKA BELITUNG,09/11/2022,198458,994,81,152,0.408146811919902,12.3456790123457,8.148893360160967,30.555555555555557
BANGKALAN,JAWA TIMUR,09/11/2022,1010737,5054,289,119,0.285929969913044,14.1868512110727,5.718242975860704,4.716981132075472
BANGLI,BALI,09/11/2022,231050,1155,159,195,0.688162735338671,10.6918238993711,13.766233766233766,9.375
BANJAR,KALIMANTAN SELATAN,09/11/2022,601268,3003,95,229,0.157999427875756,32.6315789473684,3.1635031635031634,21.5
BANJARNEGARA,JAWA TENGAH,09/11/2022,929976,4648,148,213,0.159143891885382,16.8918918918919,3.1841652323580036,7.570977917981073
BANTAENG,SULAWESI SELATAN,09/11/2022,190006,952,18,18,0.0947338505099839,5.55555555555556,1.8907563025210083,4.761904761904762
BANTUL,DI YOGYAKARTA,09/11/2022,1064286,10640,654,796,0.614496479329804,24.1590214067278,6.146616541353383,14.608233731739709
BANYUASIN,SUMATERA SELATAN,09/11/2022,888470,4445,221,84,0.248742219771067,9.95475113122172,4.971878515185601,6.995884773662551
BANYUMAS,JAWA TENGAH,09/11/2022,1719757,8596,1613,2281,0.937923206592559,5.39367637941724,18.764541647277806,7.955338450802513
BANYUWANGI,JAWA TIMUR,09/11/2022,1626064,8127,402,571,0.247222741540308,12.4378109452736,4.946474713916574,6.83090705487122
BARITO KUALA,KALIMANTAN SELATAN,09/11/2022,317818,1589,116,107,0.364988767156045,4.31034482758621,7.300188797986156,2.6022304832713754
BARITO SELATAN,KALIMANTAN TENGAH,09/11/2022,140360,700,21,19,0.149615275007125,14.2857142857143,3.0,19.230769230769234
BARITO TIMUR,KALIMANTAN TENGAH,09/11/2022,128131,1281,27,14,0.210721839367522,25.9259259259259,2.107728337236534,15.384615384615385
BARITO UTARA,KALIMANTAN TENGAH,09/11/2022,132857,665,77,259,0.579570515667221,2.5974025974026,11.578947368421053,6.629834254143646
BARRU,SULAWESI SELATAN,09/11/2022,175492,2632,41,9,0.233628883367903,26.8292682926829,1.5577507598784195,8.045977011494253
BATANG,JAWA TENGAH,09/11/2022,780328,11704,228,267,0.292184824842887,33.3333333333333,1.948051948051948,22.700587084148726
BATANGHARI,JAMBI,09/11/2022,272878,1365,51,47,0.186896708419147,1.96078431372549,3.7362637362637363,3.508771929824561
BATU BARA,SUMATERA UTARA,09/11/2022,429432,2149,268,664,0.624080180331228,0.746268656716418,12.470916705444393,7.883817427385892
BEKASI,JAWA BARAT,09/11/2022,4043491,20216,2878,7522,0.711761198429773,12.7171646977067,14.236248516026908,7.332169496905252
BELITUNG,KEP. BANGKA BELITUNG,09/11/2022,192079,959,141,213,0.734072959563513,8.51063829787234,14.702815432742439,7.103825136612022
BELITUNG TIMUR,KEP. BANGKA BELITUNG,09/11/2022,130987,658,34,7,0.259567743363845,2.94117647058824,5.167173252279635,1.5625
BELU,NTT,09/11/2022,229747,3444,137,293,0.596308112837164,17.5182481751825,3.977932636469222,30.58823529411765
BENER MERIAH,ACEH,09/11/2022,152369,2289,4,1,0.0262520591458893,25.0,0.17474879860200962,28.57142857142857
BENGKALIS,RIAU,09/11/2022,570566,2856,259,264,0.453935215207356,6.17760617760618,9.068627450980392,5.043478260869565
BENGKAYANG,KALIMANTAN BARAT,09/11/2022,265967,1330,56,28,0.210552436956465,10.7142857142857,4.2105263157894735,8.403361344537815
BENGKULU SELATAN,BENGKULU,09/11/2022,179186,896,26,54,0.145100621700356,3.84615384615385,2.9017857142857144,12.087912087912088
BENGKULU TENGAH,BENGKULU,09/11/2022,116293,1743,18,25,0.15478145718143,16.6666666666667,1.0327022375215147,30.357142857142854
BENGKULU UTARA,BENGKULU,09/11/2022,310069,308,313,825,1.00945273471389,4.47284345047923,101.62337662337661,5.988700564971752
BERAU,KALIMANTAN TIMUR,09/11/2022,236589,3549,304,599,1.28492871604343,23.0263157894737,8.565793181177797,14.071856287425149
BIAK NUMFOR,PAPUA,09/11/2022,150676,756,44,41,0.292017308662295,9.09090909090909,5.82010582010582,21.238938053097346
BIMA,NTB,09/11/2022,515007,2576,63,89,0.122328434370795,11.1111111111111,2.4456521739130435,30.48780487804878
BINTAN,KEP. RIAU,09/11/2022,166137,833,86,145,0.517645076051692,11.6279069767442,10.324129651860744,8.0
BIREUEN,ACEH,09/11/2022,483716,2422,16,7,0.0330772602105368,12.5,0.6606110652353426,26.923076923076923
BLITAR,JAWA TIMUR,09/11/2022,1170647,5852,482,678,0.411738124302202,9.54356846473029,8.2365003417635,4.055390702274975
BLORA,JAWA TENGAH,09/11/2022,866144,4333,345,298,0.398317138951491,9.56521739130435,7.962150934687284,8.755760368663594
BOALEMO,GORONTALO,09/11/2022,171405,854,15,18,0.0875120329045244,0.0,1.756440281030445,3.125
BOGOR,JAWA BARAT,09/11/2022,6165345,30828,4061,4141,0.658681712053421,13.2233440039399,13.173089399247436,10.305598929288424
BOJONEGORO,JAWA TIMUR,09/11/2022,1257262,6286,395,501,0.314174770254728,15.1898734177215,6.28380528157811,7.952069716775599
BOLAANG MONGONDOW,SULAWESI UTARA,09/11/2022,255722,1281,42,100,0.164240855303806,9.52380952380952,3.278688524590164,9.803921568627452
BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,09/11/2022,68167,1022,10,10,0.146698549151349,60.0,0.9784735812133072,38.46153846153847
BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,09/11/2022,74026,371,5,1,0.0675438359495313,0.0,1.3477088948787064,12.5
BOLAANG MONGONDOW UTARA,SULAWESI UTARA,09/11/2022,82353,413,13,17,0.157857030102121,0.0,3.14769975786925,3.571428571428571
BOMBANA,SULAWESI TENGGARA,09/11/2022,188226,1883,10,1,0.0531276231763943,10.0,0.5310674455655868,10.714285714285714
BONDOWOSO,JAWA TIMUR,09/11/2022,785692,11788,116,262,0.147640551259272,31.0344827586207,0.9840515778758059,26.13981762917933
BONE,SULAWESI SELATAN,09/11/2022,759504,11396,99,53,0.130348227264109,26.2626262626263,0.8687258687258688,12.041884816753926
BONE BOLANGO,GORONTALO,09/11/2022,158877,791,17,10,0.107001013362538,0.0,2.1491782553729455,3.225806451612903
BOVEN DIGOEL,PAPUA,09/11/2022,71134,357,16,49,0.22492760142829,25.0,4.481792717086835,69.84126984126983
BOYOLALI,JAWA TENGAH,09/11/2022,990845,4956,493,293,0.497555117097023,11.3590263691684,9.947538337368846,10.155148095909732
BREBES,JAWA TENGAH,09/11/2022,1811321,9058,129,192,0.0712187403557956,15.5038759689922,1.4241554427025833,12.874779541446207
