Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,22/12/2022,215294,1078,18,3,0.0836066030637175,5.55555555555556,1.6697588126159555,0.0
ACEH BARAT DAYA,ACEH,22/12/2022,155966,777,4,0,0.0256466152879474,25.0,0.5148005148005148,50.0
ACEH BESAR,ACEH,22/12/2022,436212,2184,64,4,0.146717651050407,12.5,2.93040293040293,17.073170731707318
ACEH JAYA,ACEH,22/12/2022,97338,490,15,12,0.154102200579424,0.0,3.061224489795918,5.263157894736842
ACEH SELATAN,ACEH,22/12/2022,248511,2485,11,0,0.0442636342053269,9.09090909090909,0.44265593561368205,19.047619047619047
ACEH SINGKIL,ACEH,22/12/2022,127289,637,9,1,0.0707052455436055,11.1111111111111,1.4128728414442702,31.25
ACEH TAMIANG,ACEH,22/12/2022,304273,1519,34,14,0.1117417582237,0.0,2.238314680710994,8.333333333333332
ACEH TENGAH,ACEH,22/12/2022,218036,1092,11,4,0.0504503843402007,9.09090909090909,1.0073260073260073,23.52941176470588
ACEH TENGGARA,ACEH,22/12/2022,222284,1113,19,1,0.0854762376059455,5.26315789473684,1.7070979335130279,7.4074074074074066
ACEH TIMUR,ACEH,22/12/2022,448347,4480,17,14,0.0379170597773599,5.88235294117647,0.3794642857142857,4.761904761904762
ACEH UTARA,ACEH,22/12/2022,636641,3185,60,47,0.0942446370874637,6.66666666666667,1.8838304552590266,9.45945945945946
AGAM,SUMATERA BARAT,22/12/2022,504126,2520,97,4,0.192412214406716,2.06185567010309,3.8492063492063493,7.43801652892562
ALOR,NTT,22/12/2022,209155,1043,30,25,0.143434295139968,6.66666666666667,2.876318312559923,5.555555555555555
ASAHAN,SUMATERA UTARA,22/12/2022,747618,7476,204,77,0.272866624399092,2.94117647058824,2.7287319422150884,16.236162361623617
ASMAT,PAPUA,22/12/2022,103453,518,12,1,0.115994702908567,0.0,2.3166023166023164,0.0
BADUNG,BALI,22/12/2022,727951,3640,2025,1155,2.78178064182891,1.48148148148148,55.63186813186813,2.236070381231672
BALANGAN,KALIMANTAN SELATAN,22/12/2022,134576,1344,112,158,0.832243490666984,41.0714285714286,8.333333333333332,61.40350877192983
BANDUNG,JAWA BARAT,22/12/2022,3810690,19054,2454,2182,0.64397786227691,7.00896495517522,12.879185472866588,10.992592592592592
BANDUNG BARAT,JAWA BARAT,22/12/2022,1698855,8491,1208,697,0.711067159940077,5.79470198675497,14.226828406548108,8.627450980392156
BANGGAI,SULAWESI TENGAH,22/12/2022,390892,1953,77,42,0.196985356569078,0.0,3.942652329749104,0.0
BANGGAI KEPULAUAN,SULAWESI TENGAH,22/12/2022,119719,602,89,140,0.743407479180414,8.98876404494382,14.784053156146179,
BANGGAI LAUT,SULAWESI TENGAH,22/12/2022,78681,392,9,8,0.114385938155336,0.0,2.295918367346939,37.5
BANGKA,KEP. BANGKA BELITUNG,22/12/2022,341430,343,411,491,1.20376065372111,1.94647201946472,119.82507288629738,2.2267206477732793
BANGKA BARAT,KEP. BANGKA BELITUNG,22/12/2022,215918,1078,72,18,0.333459924601006,9.72222222222222,6.679035250463822,11.11111111111111
BANGKA SELATAN,KEP. BANGKA BELITUNG,22/12/2022,212382,1064,46,14,0.216590859865714,17.3913043478261,4.323308270676692,46.15384615384615
BANGKA TENGAH,KEP. BANGKA BELITUNG,22/12/2022,198458,994,75,165,0.37791371474065,8.0,7.5452716297786715,34.32835820895522
BANGKALAN,JAWA TIMUR,22/12/2022,1010737,5054,371,84,0.3670588887119,3.77358490566038,7.340720221606649,1.0729613733905579
BANGLI,BALI,22/12/2022,231050,1155,251,265,1.08634494698117,0.398406374501992,21.73160173160173,8.626198083067091
BANJAR,KALIMANTAN SELATAN,22/12/2022,601268,3003,86,109,0.143031061024368,3.48837209302326,2.863802863802864,6.306306306306306
BANJARNEGARA,JAWA TENGAH,22/12/2022,929976,9303,126,35,0.135487367415933,9.52380952380952,1.3544018058690745,8.60215053763441
BANTAENG,SULAWESI SELATAN,22/12/2022,190006,952,19,6,0.099996842204983,0.0,1.9957983193277309,4.545454545454546
BANTUL,DI YOGYAKARTA,22/12/2022,1064286,5320,739,464,0.694362229701415,3.11231393775372,13.890977443609023,6.931702344546381
BANYUASIN,SUMATERA SELATAN,22/12/2022,888470,4445,325,51,0.365797382016275,2.15384615384615,7.311586051743532,5.721393034825871
BANYUMAS,JAWA TENGAH,22/12/2022,1719757,8596,1267,381,0.736731991787212,2.44672454617206,14.73941368078176,3.8519072550486166
BANYUWANGI,JAWA TIMUR,22/12/2022,1626064,8127,476,383,0.292731405405937,3.57142857142857,5.8570198105081825,5.2718286655683695
BARITO KUALA,KALIMANTAN SELATAN,22/12/2022,317818,1589,148,65,0.465675323612885,1.35135135135135,9.314033983637508,1.7045454545454544
BARITO SELATAN,KALIMANTAN TENGAH,22/12/2022,140360,1407,32,6,0.227985180963237,0.0,2.2743425728500357,11.11111111111111
BARITO TIMUR,KALIMANTAN TENGAH,22/12/2022,128131,1281,21,11,0.163894763952517,19.047619047619,1.639344262295082,26.08695652173913
BARITO UTARA,KALIMANTAN TENGAH,22/12/2022,132857,133,147,268,1.10645280263742,0.680272108843537,110.5263157894737,3.296703296703297
BARRU,SULAWESI SELATAN,22/12/2022,175492,875,38,4,0.21653408702391,0.0,4.3428571428571425,0.0
BATANG,JAWA TENGAH,22/12/2022,780328,3899,65,5,0.0832983053280159,3.07692307692308,1.6670941266991535,2.2222222222222223
BATANGHARI,JAMBI,22/12/2022,272878,1365,52,14,0.190561349760699,3.84615384615385,3.8095238095238098,10.95890410958904
BATU BARA,SUMATERA UTARA,22/12/2022,429432,427,292,359,0.679967957674323,0.342465753424658,68.38407494145198,15.686274509803921
BEKASI,JAWA BARAT,22/12/2022,4043491,20216,3436,4365,0.849760763656949,3.23050058207218,16.996438464582507,5.514223194748359
BELITUNG,KEP. BANGKA BELITUNG,22/12/2022,192079,959,256,220,1.33278494786,15.625,26.694473409801876,11.692307692307692
BELITUNG TIMUR,KEP. BANGKA BELITUNG,22/12/2022,130987,658,44,9,0.335911197294388,4.54545454545455,6.68693009118541,7.017543859649122
BELU,NTT,22/12/2022,229747,1148,125,132,0.544076745289384,1.6,10.888501742160278,0.0
BENER MERIAH,ACEH,22/12/2022,152369,763,2,0,0.0131260295729446,50.0,0.2621231979030144,50.0
BENGKALIS,RIAU,22/12/2022,570566,2856,357,275,0.625694485826355,1.40056022408964,12.5,4.741379310344827
BENGKAYANG,KALIMANTAN BARAT,22/12/2022,265967,1330,82,44,0.308308925543395,4.8780487804878,6.165413533834586,4.040404040404041
BENGKULU SELATAN,BENGKULU,22/12/2022,179186,896,67,34,0.373913140535533,1.49253731343284,7.477678571428571,6.593406593406594
BENGKULU TENGAH,BENGKULU,22/12/2022,116293,581,46,10,0.395552612796987,4.34782608695652,7.917383820998279,19.402985074626866
BENGKULU UTARA,BENGKULU,22/12/2022,310069,308,113,80,0.364435012851978,4.42477876106195,36.688311688311686,9.022556390977442
BERAU,KALIMANTAN TIMUR,22/12/2022,236589,238,311,281,1.31451589042601,0.964630225080386,130.67226890756302,4.773869346733668
BIAK NUMFOR,PAPUA,22/12/2022,150676,154,99,5,0.657038944490164,2.02020202020202,64.28571428571429,2.4
BIMA,NTB,22/12/2022,515007,2576,60,164,0.116503270829329,3.33333333333333,2.329192546583851,67.82178217821783
BINTAN,KEP. RIAU,22/12/2022,166137,833,149,86,0.896850189903513,4.02684563758389,17.88715486194478,9.042553191489363
