Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,29/09/2022,215294,1078,14,8,0.065027357938447,7.14285714285714,1.2987012987012987,25.925925925925924
ACEH BARAT DAYA,ACEH,29/09/2022,155966,777,10,0,0.0641165382198684,30.0,1.287001287001287,27.77777777777778
ACEH BESAR,ACEH,29/09/2022,436212,4361,117,25,0.268218205826525,13.6752136752137,2.6828709011694563,18.565400843881857
ACEH JAYA,ACEH,29/09/2022,97338,490,9,15,0.0924613203476546,11.1111111111111,1.8367346938775513,6.25
ACEH SELATAN,ACEH,29/09/2022,248511,1246,25,0,0.10059916864847,12.0,2.0064205457463884,14.583333333333334
ACEH SINGKIL,ACEH,29/09/2022,127289,637,11,20,0.0864175223310734,0.0,1.726844583987441,20.0
ACEH TAMIANG,ACEH,29/09/2022,304273,1519,38,28,0.124887847426489,0.0,2.5016458196181697,27.27272727272727
ACEH TENGAH,ACEH,29/09/2022,218036,1092,23,17,0.105487167256783,13.0434782608696,2.1062271062271063,11.363636363636363
ACEH TENGGARA,ACEH,29/09/2022,222284,1113,24,2,0.107969984344352,0.0,2.15633423180593,1.9230769230769231
ACEH TIMUR,ACEH,29/09/2022,448347,2240,14,12,0.0312258139342964,21.4285714285714,0.625,22.58064516129032
ACEH UTARA,ACEH,29/09/2022,636641,3185,50,31,0.0785371975728864,8.0,1.5698587127158554,5.434782608695652
AGAM,SUMATERA BARAT,29/09/2022,504126,2520,91,9,0.180510427948568,5.49450549450549,3.6111111111111107,16.41025641025641
ALOR,NTT,29/09/2022,209155,1043,60,21,0.286868590279936,0.0,5.752636625119846,1.834862385321101
ASAHAN,SUMATERA UTARA,29/09/2022,747618,3738,99,72,0.132420567723089,4.04040404040404,2.648475120385233,16.228070175438596
ASMAT,PAPUA,29/09/2022,103453,518,20,34,0.193324504847612,0.0,3.861003861003861,0.0
BADUNG,BALI,29/09/2022,727951,3640,2051,1980,2.81749733155116,2.63286201852755,56.34615384615385,2.1047596268835207
BALANGAN,KALIMANTAN SELATAN,29/09/2022,134576,672,70,163,0.520152181666865,2.85714285714286,10.416666666666668,70.58823529411765
BANDUNG,JAWA BARAT,29/09/2022,3810690,38108,1872,2511,0.491249616211237,6.03632478632479,4.912354361288968,14.797546012269938
BANDUNG BARAT,JAWA BARAT,29/09/2022,1698855,8491,854,649,0.502691518699359,5.03512880562061,10.057708161582852,10.763097949886106
BANGGAI,SULAWESI TENGAH,29/09/2022,390892,1953,62,55,0.158611585808868,0.0,3.1746031746031744,1.6666666666666667
BANGGAI KEPULAUAN,SULAWESI TENGAH,29/09/2022,119719,602,29,47,0.242233897710472,20.6896551724138,4.817275747508306,33.33333333333333
BANGGAI LAUT,SULAWESI TENGAH,29/09/2022,78681,392,10,39,0.127095486839262,10.0,2.5510204081632653,69.23076923076923
BANGKA,KEP. BANGKA BELITUNG,29/09/2022,341430,1708,158,373,0.46275957004364,13.9240506329114,9.250585480093678,8.86426592797784
BANGKA BARAT,KEP. BANGKA BELITUNG,29/09/2022,215918,1078,58,99,0.268620494817477,17.2413793103448,5.380333951762523,38.860103626943
BANGKA SELATAN,KEP. BANGKA BELITUNG,29/09/2022,212382,1064,43,8,0.202465369004906,20.9302325581395,4.041353383458646,25.842696629213485
BANGKA TENGAH,KEP. BANGKA BELITUNG,29/09/2022,198458,994,81,152,0.408146811919902,11.1111111111111,8.148893360160967,27.093596059113302
BANGKALAN,JAWA TIMUR,29/09/2022,1010737,5054,317,103,0.313632527551678,3.15457413249211,6.272259596359319,1.651376146788991
BANGLI,BALI,29/09/2022,231050,1155,233,261,1.00843973165981,2.14592274678112,20.173160173160174,10.103626943005182
BANJAR,KALIMANTAN SELATAN,29/09/2022,601268,3003,103,134,0.171304642854767,3.88349514563107,3.4299034299034297,4.232804232804233
BANJARNEGARA,JAWA TENGAH,29/09/2022,929976,4648,215,1008,0.231188761860521,5.58139534883721,4.6256454388984505,6.080114449213162
BANTAENG,SULAWESI SELATAN,29/09/2022,190006,952,40,41,0.210519667799964,0.0,4.201680672268908,1.2658227848101267
BANTUL,DI YOGYAKARTA,29/09/2022,1064286,5320,718,775,0.674630691374311,7.38161559888579,13.496240601503759,8.164689462665736
BANYUASIN,SUMATERA SELATAN,29/09/2022,888470,4445,304,63,0.342161243485993,1.31578947368421,6.8391451068616425,3.1446540880503147
BANYUMAS,JAWA TENGAH,29/09/2022,1719757,1722,1823,3374,1.06003348147442,2.24904004388371,105.86527293844368,4.191919191919192
BANYUWANGI,JAWA TIMUR,29/09/2022,1626064,8127,508,732,0.312410827618101,3.54330708661417,6.250769041466715,4.641775983854692
BARITO KUALA,KALIMANTAN SELATAN,29/09/2022,317818,1589,126,79,0.396453316048808,0.0,7.929515418502203,1.532567049808429
BARITO SELATAN,KALIMANTAN TENGAH,29/09/2022,140360,1407,28,26,0.199487033342833,0.0,1.9900497512437811,23.943661971830984
BARITO TIMUR,KALIMANTAN TENGAH,29/09/2022,128131,1925,18,23,0.140481226245015,0.0,0.935064935064935,21.73913043478261
BARITO UTARA,KALIMANTAN TENGAH,29/09/2022,132857,665,91,258,0.684946973061261,5.49450549450549,13.684210526315791,10.5
BARRU,SULAWESI SELATAN,29/09/2022,175492,875,42,14,0.2393271488159,2.38095238095238,4.8,0.0
BATANG,JAWA TENGAH,29/09/2022,780328,3899,124,189,0.158907536318061,6.45161290322581,3.1803026417030007,5.020080321285141
BATANGHARI,JAMBI,29/09/2022,272878,1365,71,37,0.260189535250185,2.8169014084507,5.201465201465202,10.638297872340425
BATU BARA,SUMATERA UTARA,29/09/2022,429432,2149,240,471,0.558877773430951,2.08333333333333,11.167985109353188,15.39855072463768
BEKASI,JAWA BARAT,29/09/2022,4043491,20216,2803,5088,0.693212869770206,4.06707099536211,13.865255243371589,4.23758865248227
BELITUNG,KEP. BANGKA BELITUNG,29/09/2022,192079,189,144,149,0.749691533171247,9.02777777777778,76.19047619047619,9.574468085106384
BELITUNG TIMUR,KEP. BANGKA BELITUNG,29/09/2022,130987,658,26,13,0.198492980219411,0.0,3.951367781155015,3.571428571428571
BELU,NTT,29/09/2022,229747,1148,109,180,0.474434921892342,5.5045871559633,9.494773519163763,12.0
BENER MERIAH,ACEH,29/09/2022,152369,763,17,0,0.111571251370029,5.88235294117647,2.2280471821756227,5.88235294117647
BENGKALIS,RIAU,29/09/2022,570566,2856,193,103,0.338260604382315,3.10880829015544,6.757703081232493,6.451612903225806
BENGKAYANG,KALIMANTAN BARAT,29/09/2022,265967,1330,67,36,0.251910951358627,2.98507462686567,5.037593984962406,4.615384615384616
BENGKULU SELATAN,BENGKULU,29/09/2022,179186,896,86,138,0.479948210239639,0.0,9.598214285714286,1.1560693641618496
BENGKULU TENGAH,BENGKULU,29/09/2022,116293,581,19,19,0.163380427024842,0.0,3.2702237521514634,10.416666666666668
BENGKULU UTARA,BENGKULU,29/09/2022,310069,308,337,782,1.08685486133732,5.6379821958457,109.4155844155844,11.421628189550425
BERAU,KALIMANTAN TIMUR,29/09/2022,236589,238,226,398,0.955243058637553,0.884955752212389,94.9579831932773,3.563941299790356
BIAK NUMFOR,PAPUA,29/09/2022,150676,756,58,36,0.384931906873026,10.3448275862069,7.671957671957672,19.68503937007874
BIMA,NTB,29/09/2022,515007,2576,62,66,0.120386713190306,0.0,2.406832298136646,13.709677419354838
BINTAN,KEP. RIAU,29/09/2022,166137,833,102,111,0.613951136712472,3.92156862745098,12.244897959183673,9.691629955947137
BIREUEN,ACEH,29/09/2022,483716,2422,12,2,0.0248079451579026,8.33333333333333,0.495458298926507,16.666666666666664
BLITAR,JAWA TIMUR,29/09/2022,1170647,5852,516,543,0.440781892406507,3.68217054263566,8.817498291182503,4.685714285714285
BLORA,JAWA TENGAH,29/09/2022,866144,4333,573,832,0.661552813388998,0.523560209424084,13.224094161089313,7.9155672823219
BOALEMO,GORONTALO,29/09/2022,171405,854,14,16,0.0816778973775561,7.14285714285714,1.639344262295082,3.571428571428571
BOGOR,JAWA BARAT,29/09/2022,6165345,30828,4187,3587,0.679118524591892,5.13494148555051,13.581808745296483,9.028679334356191
BOJONEGORO,JAWA TIMUR,29/09/2022,1257262,6286,496,531,0.394508065940114,2.41935483870968,7.8905504295259306,2.1406727828746175
BOLAANG MONGONDOW,SULAWESI UTARA,29/09/2022,255722,1281,42,65,0.164240855303806,9.52380952380952,3.278688524590164,3.8461538461538463
BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,29/09/2022,68167,343,10,7,0.146698549151349,0.0,2.9154518950437316,0.0
BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,29/09/2022,74026,371,75,146,1.01315753924297,1.33333333333333,20.21563342318059,5.128205128205128
BOLAANG MONGONDOW UTARA,SULAWESI UTARA,29/09/2022,82353,413,26,22,0.315714060204243,23.0769230769231,6.2953995157385,15.0
BOMBANA,SULAWESI TENGGARA,29/09/2022,188226,938,21,5,0.111568008670428,0.0,2.2388059701492535,2.564102564102564
BONDOWOSO,JAWA TIMUR,29/09/2022,785692,3927,107,162,0.136185680902949,3.73831775700935,2.724726254138019,22.268907563025213
BONE,SULAWESI SELATAN,29/09/2022,759504,3801,163,55,0.214613747919695,3.06748466257669,4.288345172323073,2.04778156996587
BONE BOLANGO,GORONTALO,29/09/2022,158877,791,14,2,0.0881184815926786,0.0,1.7699115044247788,0.0
BOVEN DIGOEL,PAPUA,29/09/2022,71134,357,37,72,0.520145078302921,0.0,10.364145658263306,52.293577981651374
BOYOLALI,JAWA TENGAH,29/09/2022,990845,4956,461,1217,0.465259450267196,2.81995661605206,9.30185633575464,15.193704600484262
BREBES,JAWA TENGAH,29/09/2022,1811321,9058,195,1431,0.107656235421551,5.64102564102564,2.152793111062045,39.78671041837572
BULELENG,BALI,29/09/2022,672468,3360,491,529,0.730146267182974,2.24032586558045,14.613095238095239,18.223760092272205
BULUKUMBA,SULAWESI SELATAN,29/09/2022,423485,2114,68,5,0.160572393355137,1.47058823529412,3.216650898770104,4.464285714285714
BULUNGAN,KALIMANTAN UTARA,29/09/2022,135158,1351,55,200,0.406931147249885,0.0,4.071058475203553,20.422535211267608
BUNGO,JAMBI,29/09/2022,386343,1932,66,70,0.170832653885278,4.54545454545455,3.4161490683229814,5.714285714285714
BUOL,SULAWESI TENGAH,29/09/2022,170761,854,30,68,0.175684143334836,6.66666666666667,3.51288056206089,10.606060606060606
BURU,MALUKU,29/09/2022,149974,749,19,10,0.126688626028512,0.0,2.53671562082777,9.30232558139535
BURU SELATAN,MALUKU,29/09/2022,63531,315,5,0,0.0787017361602997,0.0,1.5873015873015872,8.333333333333332
BUTON,SULAWESI TENGGARA,29/09/2022,102629,511,90,136,0.876945112979762,3.33333333333333,17.61252446183953,12.727272727272727
BUTON SELATAN,SULAWESI TENGGARA,29/09/2022,80329,399,137,181,1.70548618805164,2.18978102189781,34.335839598997495,0.8771929824561403
BUTON TENGAH,SULAWESI TENGGARA,29/09/2022,93510,469,26,5,0.278045128863223,0.0,5.543710021321962,0.0
BUTON UTARA,SULAWESI TENGGARA,29/09/2022,64203,322,7,0,0.1090291730916,0.0,2.1739130434782608,0.0
CIAMIS,JAWA BARAT,29/09/2022,1219236,6097,1289,1132,1.05721943905856,0.387897595034911,21.141545022142036,2.178217821782178
CIANJUR,JAWA BARAT,29/09/2022,2341228,11704,1054,1430,0.450191096296473,1.5180265654649,9.005468215994531,4.827586206896552
