Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,08/12/2021,212402,210,500,381,2.354027,0.0,238.0952380952381,5.930807248764415
ACEH BARAT DAYA,ACEH,08/12/2021,153902,154,582,525,3.781627,0.0,377.9220779220779,10.977443609022556
ACEH BESAR,ACEH,08/12/2021,430328,427,1631,699,3.790132,0.061312,381.9672131147541,6.7759078830823745
ACEH JAYA,ACEH,08/12/2021,95858,1435,474,394,4.944814,0.21097,33.03135888501742,3.256704980842912
ACEH SELATAN,ACEH,08/12/2021,245364,3682,462,243,1.882917,0.0,12.547528517110266,7.256637168141593
ACEH SINGKIL,ACEH,08/12/2021,125569,1883,179,186,1.425511,0.0,9.506107275624004,15.352697095435685
ACEH TAMIANG,ACEH,08/12/2021,300846,301,487,219,1.618768,0.616016,161.79401993355484,5.9967585089141
ACEH TENGAH,ACEH,08/12/2021,215083,3227,822,770,3.82178,0.0,25.472575147195535,2.2175290390707496
ACEH TENGGARA,ACEH,08/12/2021,219279,3290,281,117,1.281472,0.0,8.541033434650457,22.02247191011236
ACEH TIMUR,ACEH,08/12/2021,442226,441,381,192,0.86155,0.0,86.39455782312925,7.261410788381744
ACEH UTARA,ACEH,08/12/2021,629735,630,746,578,1.184625,0.0,118.41269841269842,12.884615384615383
AGAM,SUMATERA BARAT,08/12/2021,500774,504,1599,402,3.193057,0.0,317.26190476190476,2.839851024208566
ALOR,NTT,08/12/2021,208098,210,684,499,3.286913,0.0,325.7142857142857,0.7168458781362007
ASAHAN,SUMATERA UTARA,08/12/2021,742634,742,1255,656,1.689931,0.079681,169.1374663072776,6.659077973819009
ASMAT,PAPUA,08/12/2021,101354,98,401,394,3.95643,0.0,409.1836734693878,0.40404040404040403
BADUNG,BALI,08/12/2021,711365,714,17887,36418,25.144616,0.106222,2505.182072829132,0.622053059137647
BALANGAN,KALIMANTAN SELATAN,08/12/2021,133129,133,606,598,4.551976,0.0,455.6390977443609,13.41772151898734
BANDUNG,JAWA BARAT,08/12/2021,3773706,3773,16475,11562,4.365735,0.467375,436.6551815531407,3.6134294385432475
BANDUNG BARAT,JAWA BARAT,08/12/2021,1690441,25354,5622,2059,3.325759,0.088936,22.174015934369333,2.381892354257139
BANGGAI,SULAWESI TENGAH,08/12/2021,385891,5789,1653,1805,4.283593,0.060496,28.554154430817068,1.1633109619686801
BANGGAI KEPULAUAN,SULAWESI TENGAH,08/12/2021,119149,119,309,193,2.593391,1.294498,259.6638655462185,12.82051282051282
BANGGAI LAUT,SULAWESI TENGAH,08/12/2021,77384,77,276,276,3.566629,0.724638,358.4415584415584,8.498583569405099
BANGKA,KEP. BANGKA BELITUNG,08/12/2021,337286,336,2810,2436,8.331209,0.320285,836.3095238095237,3.5695674830640955
BANGKA BARAT,KEP. BANGKA BELITUNG,08/12/2021,213282,210,1587,2727,7.440853,0.189036,755.7142857142857,1.2404580152671756
BANGKA SELATAN,KEP. BANGKA BELITUNG,08/12/2021,209815,210,820,418,3.908205,0.243902,390.4761904761905,1.7142857142857144
BANGKA TENGAH,KEP. BANGKA BELITUNG,08/12/2021,196060,196,1436,1018,7.324288,0.348189,732.6530612244899,2.2492970946579196
BANGKALAN,JAWA TIMUR,08/12/2021,1003188,15050,2610,1876,2.601706,0.038314,17.3421926910299,2.9691211401425175
BANGLI,BALI,08/12/2021,229961,231,1726,1312,7.505621,0.347625,747.1861471861472,9.290617848970252
BANJAR,KALIMANTAN SELATAN,08/12/2021,595240,595,2083,3586,3.499429,0.0,350.0840336134454,0.374276964954066
BANJARNEGARA,JAWA TENGAH,08/12/2021,926402,924,542,955,0.585059,0.922509,58.658008658008654,2.509293680297398
BANTAENG,SULAWESI SELATAN,08/12/2021,189202,2835,462,362,2.441835,0.649351,16.296296296296298,8.269525267993874
BANTUL,DI YOGYAKARTA,08/12/2021,1050308,1050,7995,10874,7.612053,0.125078,761.4285714285713,3.9461963299483345
BANYUASIN,SUMATERA SELATAN,08/12/2021,878154,875,3173,2422,3.613261,0.0,362.62857142857143,2.637075718015666
BANYUMAS,JAWA TENGAH,08/12/2021,1708480,25627,1659,8871,0.971039,0.602773,6.4736410816716745,2.759975191234236
BANYUWANGI,JAWA TIMUR,08/12/2021,1622536,1624,12287,23098,7.572713,0.073248,756.5886699507389,0.8936612400415658
BARITO KUALA,KALIMANTAN SELATAN,08/12/2021,315419,315,1120,382,3.550832,0.089286,355.55555555555554,3.3647375504710633
BARITO SELATAN,KALIMANTAN TENGAH,08/12/2021,139191,140,488,208,3.505974,0.0,348.57142857142856,1.957585644371941
BARITO TIMUR,KALIMANTAN TENGAH,08/12/2021,126220,126,447,274,3.541436,0.223714,354.76190476190476,0.3401360544217687
BARITO UTARA,KALIMANTAN TENGAH,08/12/2021,132122,133,785,701,5.941478,0.127389,590.2255639097745,1.6267942583732056
BARRU,SULAWESI SELATAN,08/12/2021,175023,2625,865,577,4.942208,0.0,32.95238095238095,0.782608695652174
BATANG,JAWA TENGAH,08/12/2021,775340,777,1099,1302,1.417443,0.363967,141.44144144144144,2.2419928825622777
BATANGHARI,JAMBI,08/12/2021,271522,4074,408,1042,1.502641,0.0,10.014727540500736,2.626970227670753
BATU BARA,SUMATERA UTARA,08/12/2021,425831,427,1238,838,2.907257,0.0,289.92974238875877,1.8668326073428747
BEKASI,JAWA BARAT,08/12/2021,3922987,58842,23335,32336,5.948274,0.064281,39.65704768702628,2.3076407057087276
BELITUNG,KEP. BANGKA BELITUNG,08/12/2021,189752,189,3798,5538,20.015599,0.078989,2009.5238095238094,2.4879614767255216
BELITUNG TIMUR,KEP. BANGKA BELITUNG,08/12/2021,129411,126,1439,1131,11.119611,0.138985,1142.063492063492,3.091832025842178
BELU,NTT,08/12/2021,226638,224,1050,731,4.632939,0.761905,468.75,3.2076984763432237
BENER MERIAH,ACEH,08/12/2021,150266,147,197,50,1.311008,0.0,134.01360544217687,4.508196721311475
BENGKALIS,RIAU,08/12/2021,567745,567,2611,1280,4.598896,0.229797,460.4938271604938,2.952433023510115
BENGKAYANG,KALIMANTAN BARAT,08/12/2021,262205,259,1300,1408,4.957953,0.153846,501.9305019305019,14.644107351225205
BENGKULU SELATAN,BENGKULU,08/12/2021,175308,175,569,280,3.245716,0.0,325.1428571428571,1.1450381679389312
BENGKULU TENGAH,BENGKULU,08/12/2021,115178,112,347,108,3.012728,0.0,309.82142857142856,0.9009009009009009
BENGKULU UTARA,BENGKULU,08/12/2021,307095,4606,958,617,3.119556,0.0,20.79895788102475,2.3368251410153102
BERAU,KALIMANTAN TIMUR,08/12/2021,232732,231,3180,7112,13.663785,0.0,1376.6233766233765,1.1677102724657302
BIAK NUMFOR,PAPUA,08/12/2021,149188,2240,1171,2269,7.849157,0.0,52.27678571428571,14.384577360355907
BIMA,NTB,08/12/2021,508920,7637,1596,1539,3.136053,0.0,20.89825847846013,3.0954879328436515
BINTAN,KEP. RIAU,08/12/2021,164568,2471,1272,823,7.729328,0.0,51.47713476325374,3.0801911842804035
BIREUEN,ACEH,08/12/2021,477150,7154,574,230,1.202976,0.0,8.023483365949119,7.793923381770146
BLITAR,JAWA TIMUR,08/12/2021,1167796,1169,4675,3366,4.003268,0.0,399.9144568006844,4.832261428819746
BLORA,JAWA TENGAH,08/12/2021,864595,868,2916,3767,3.372677,0.102881,335.9447004608295,1.4796547472256474
BOALEMO,GORONTALO,08/12/2021,168320,168,441,361,2.62001,0.0,262.5,2.975206611570248
BOGOR,JAWA BARAT,08/12/2021,6067956,91021,24346,11718,4.012224,0.078042,26.747673613781437,2.2062461798177955
BOJONEGORO,JAWA TIMUR,08/12/2021,1255119,1253,5308,4733,4.229081,0.226074,423.6233040702315,7.672376565423924
BOLAANG MONGONDOW,SULAWESI UTARA,08/12/2021,252666,3787,561,219,2.220322,0.713012,14.813836810139952,17.75147928994083
BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,08/12/2021,73321,70,90,47,1.227479,0.0,128.57142857142858,23.49397590361446
BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,08/12/2021,67363,70,306,215,4.542553,0.0,437.1428571428571,7.049608355091384
BOLAANG MONGONDOW UTARA,SULAWESI UTARA,08/12/2021,81556,84,390,396,4.78199,0.512821,464.28571428571433,1.6574585635359116
BOMBANA,SULAWESI TENGGARA,08/12/2021,184351,2765,651,507,3.531307,0.15361,23.544303797468356,1.1180124223602486
BONDOWOSO,JAWA TIMUR,08/12/2021,782676,784,2263,1700,2.891362,0.088378,288.6479591836735,4.601769911504425
BONE,SULAWESI SELATAN,08/12/2021,757741,756,2574,1389,3.396939,0.0,340.4761904761905,0.808015513897867
BONE BOLANGO,GORONTALO,08/12/2021,158212,161,640,438,4.045205,0.0,397.51552795031057,3.314917127071823
BOVEN DIGOEL,PAPUA,08/12/2021,70022,1050,631,574,9.011454,0.0,60.09523809523809,7.282051282051281
BOYOLALI,JAWA TENGAH,08/12/2021,987454,987,3037,3195,3.075586,0.065854,307.7001013171226,2.3542813745965443
BREBES,JAWA TENGAH,08/12/2021,1807973,1806,2202,2477,1.217939,0.317893,121.92691029900334,2.254002798072439
BULELENG,BALI,08/12/2021,669064,672,4439,2897,6.634642,0.022528,660.5654761904761,3.6703850305865418
BULUKUMBA,SULAWESI SELATAN,08/12/2021,421959,6328,1555,873,3.685192,0.0,24.573324905183313,0.8611410118406888
BULUNGAN,KALIMANTAN UTARA,08/12/2021,134529,133,1464,1934,10.882412,0.0,1100.751879699248,3.524436090225564
BUNGO,JAMBI,08/12/2021,380647,378,558,311,1.465925,0.0,147.61904761904762,3.827751196172249
BUOL,SULAWESI TENGAH,08/12/2021,167659,168,656,578,3.912704,0.0,390.4761904761905,15.74279379157428
BURU,MALUKU,08/12/2021,146819,147,1620,1943,11.033994,0.0,1102.0408163265306,0.5560704355885079
BURU SELATAN,MALUKU,08/12/2021,62998,63,1015,648,16.111623,0.0,1611.111111111111,0.1607717041800643
BUTON,SULAWESI TENGGARA,08/12/2021,102383,105,829,522,8.097047,0.0,789.5238095238095,2.231237322515213
BUTON SELATAN,SULAWESI TENGGARA,08/12/2021,80176,77,723,144,9.017661,0.0,938.961038961039,0.5012531328320802
BUTON TENGAH,SULAWESI TENGGARA,08/12/2021,93255,91,905,694,9.704573,0.0,994.5054945054945,0.199203187250996
BUTON UTARA,SULAWESI TENGGARA,08/12/2021,63623,63,203,70,3.19067,0.0,322.22222222222223,0.37453183520599254
CIAMIS,JAWA BARAT,08/12/2021,1213198,18200,2686,1833,2.213983,0.11169,14.758241758241757,7.441860465116279
CIANJUR,JAWA BARAT,08/12/2021,2329635,34944,4985,2937,2.13982,0.060181,14.265682234432234,1.9313304721030045
CILACAP,JAWA TENGAH,08/12/2021,1729384,1729,2003,4184,1.158216,0.798802,115.8473105841527,1.460849240358395
CIREBON,JAWA BARAT,08/12/2021,2206614,33096,10396,31321,4.711291,0.192382,31.411650954798166,3.66188587122368
DAIRI,SUMATERA UTARA,08/12/2021,285598,287,1090,408,3.816553,0.091743,379.79094076655053,3.5816618911174785
DEIYAI,PAPUA,08/12/2021,76224,1141,81,0,1.062657,0.0,7.099035933391762,0.0
DELI SERDANG,SUMATERA UTARA,08/12/2021,2318961,2317,8346,6612,3.599026,0.011982,360.2071644367717,2.1765305177364085
DEMAK,JAWA TENGAH,08/12/2021,1176448,1176,2119,2289,1.801185,0.047192,180.18707482993196,2.7152051488334674
DHARMASRAYA,SUMATERA BARAT,08/12/2021,265841,3990,586,485,2.204325,0.0,14.68671679197995,5.714285714285714
DOGIYAI,PAPUA,08/12/2021,98749,98,0,0,0.0,0.0,0.0,0.0
DOMPU,NTB,08/12/2021,265084,3976,938,730,3.538501,0.10661,23.591549295774648,3.65025466893039
DONGGALA,SULAWESI TENGAH,08/12/2021,306752,308,718,411,2.340653,0.0,233.1168831168831,1.0650887573964496
EMPAT LAWANG,SUMATERA SELATAN,08/12/2021,256113,259,550,216,2.14749,0.181818,212.3552123552124,3.9816232771822357
ENDE,NTT,08/12/2021,275223,273,1366,1633,4.963248,0.292826,500.3663003663004,3.657817109144543
ENREKANG,SULAWESI SELATAN,08/12/2021,209974,210,1485,931,7.072304,0.0,707.1428571428571,0.47225501770956313
FAK FAK,PAPUA BARAT,08/12/2021,81274,84,1295,1245,15.933755,0.0,1541.6666666666665,3.9045553145336225
FLORES TIMUR,NTT,08/12/2021,259828,259,1142,888,4.395215,0.350263,440.9266409266409,8.15450643776824
GARUT,JAWA BARAT,08/12/2021,2644843,2646,7312,5543,2.764625,0.0,276.3416477702192,4.225195094760313
GAYO LUES,ACEH,08/12/2021,95041,98,97,5,1.020612,0.0,98.9795918367347,5.042016806722689
GIANYAR,BALI,08/12/2021,523561,525,3868,17855,7.387869,0.155119,736.7619047619048,2.610085227272727
GORONTALO,GORONTALO,08/12/2021,375904,5642,1570,1552,4.176598,0.0,27.827011697979444,3.3663366336633667
GORONTALO UTARA,GORONTALO,08/12/2021,112303,1687,589,449,5.24474,0.339559,34.91404860699466,3.9215686274509802
GOWA,SULAWESI SELATAN,08/12/2021,780138,777,3795,3037,4.864524,0.0,488.4169884169884,1.963400686237133
GRESIK,JAWA TIMUR,08/12/2021,1342628,1344,6612,6995,4.92467,0.105868,491.96428571428567,1.6608594657375144
GROBOGAN,JAWA TENGAH,08/12/2021,1380198,1379,4761,5384,3.449505,0.084016,345.25018129079047,2.341292952824694
GUNUNG MAS,KALIMANTAN TENGAH,08/12/2021,117920,119,524,290,4.443691,0.19084,440.33613445378154,3.0172413793103448
GUNUNGKIDUL,DI YOGYAKARTA,08/12/2021,767464,11515,3046,2332,3.968916,0.13132,26.452453321754234,7.465194431108977
HALMAHERA BARAT,MALUKU UTARA,08/12/2021,118526,119,505,159,4.260669,0.0,424.3697478991597,3.0791788856304985
HALMAHERA SELATAN,MALUKU UTARA,08/12/2021,236285,238,1383,1473,5.853101,0.0,581.0924369747898,3.4877384196185286
HALMAHERA TENGAH,MALUKU UTARA,08/12/2021,56883,56,552,285,9.70413,0.0,985.7142857142858,4.301075268817205
HALMAHERA TIMUR,MALUKU UTARA,08/12/2021,97407,98,261,24,2.679479,0.0,266.32653061224494,4.069767441860465
HALMAHERA UTARA,MALUKU UTARA,08/12/2021,194985,196,990,1694,5.077314,0.0,505.1020408163265,2.5909592061742006
HULU SUNGAI SELATAN,KALIMANTAN SELATAN,08/12/2021,237240,238,799,729,3.367897,0.0,335.7142857142857,0.2120890774125133
HULU SUNGAI TENGAH,KALIMANTAN SELATAN,08/12/2021,271761,273,734,479,2.700903,0.0,268.8644688644689,6.179196704428424
HULU SUNGAI UTARA,KALIMANTAN SELATAN,08/12/2021,237582,238,547,413,2.302363,0.0,229.83193277310923,1.1428571428571428
HUMBANG HASUNDUTAN,SUMATERA UTARA,08/12/2021,194355,2912,645,406,3.318669,0.0,22.149725274725274,3.106332138590203
INDRAGIRI HILIR,RIAU,08/12/2021,721862,721,1235,717,1.710853,0.0,171.28987517337032,2.880921895006402
INDRAGIRI HULU,RIAU,08/12/2021,443650,6657,2426,1940,5.468275,0.0,36.44284212107556,0.7336757153338225
INDRAMAYU,JAWA BARAT,08/12/2021,1755685,1757,9208,6707,5.244677,0.04344,524.0751280591918,1.5838537424201284
INTAN JAYA,PAPUA,08/12/2021,51367,770,108,85,2.102517,0.0,14.025974025974024,1.2987012987012987
JAYAPURA,PAPUA,08/12/2021,128462,1925,1851,4538,14.40893,0.0,96.15584415584416,0.6821829855537721
JAYAWIJAYA,PAPUA,08/12/2021,210880,210,1416,1840,6.714719,0.070621,674.2857142857143,0.30816640986132515
JEMBER,JAWA TIMUR,08/12/2021,2471542,37072,9255,9068,3.744626,0.075635,24.964933103150628,1.7952069716775598
JEMBRANA,BALI,08/12/2021,282023,280,2479,5348,8.790063,0.121017,885.3571428571428,1.953125
JENEPONTO,SULAWESI SELATAN,08/12/2021,367160,364,1155,585,3.145768,0.08658,317.30769230769226,4.3653458697112155
JEPARA,JAWA TENGAH,08/12/2021,1283844,19257,2924,3291,2.277535,0.170999,15.184088902736667,0.8617312965139052
JOMBANG,JAWA TIMUR,08/12/2021,1274197,1274,5838,4696,4.581709,0.0,458.2417582417582,10.375599360681939
KAIMANA,PAPUA BARAT,08/12/2021,64736,63,609,354,9.407439,0.164204,966.6666666666666,0.2967359050445104
KAMPAR,RIAU,08/12/2021,882785,882,2228,745,2.523831,0.0,252.60770975056687,3.141711229946524
KAPUAS,KALIMANTAN TENGAH,08/12/2021,363828,364,1127,845,3.097618,0.0,309.61538461538464,1.76678445229682
KAPUAS HULU,KALIMANTAN BARAT,08/12/2021,270058,273,785,650,2.906783,0.254777,287.54578754578756,2.3
KARANGANYAR,JAWA TENGAH,08/12/2021,894948,13426,2486,2471,2.777815,0.201126,18.516311634142706,4.128677103044899
KARANGASEM,BALI,08/12/2021,420832,420,1740,1667,4.134667,0.229885,414.28571428571433,4.600082884376295
KARAWANG,JAWA BARAT,08/12/2021,2359078,2359,8263,8962,3.50264,0.060511,350.2755404832556,2.693738064127048
KARIMUN,KEP. RIAU,08/12/2021,238149,238,1253,2078,5.261412,0.0,526.4705882352941,26.19793999104344
KARO,SUMATERA UTARA,08/12/2021,434246,434,1240,680,2.855524,0.322581,285.7142857142857,4.391691394658754
KATINGAN,KALIMANTAN TENGAH,08/12/2021,174887,2625,644,373,3.682378,0.0,24.53333333333333,4.642409033877039
KAUR,BENGKULU,08/12/2021,123801,126,586,423,4.733403,0.170648,465.0793650793651,1.466275659824047
KAYONG UTARA,KALIMANTAN BARAT,08/12/2021,115291,112,553,609,4.796558,0.180832,493.75,1.088646967340591
KEBUMEN,JAWA TENGAH,08/12/2021,1194517,1197,2345,3486,1.963137,0.127932,195.906432748538,1.2380567891266316
KEDIRI,JAWA TIMUR,08/12/2021,1587132,23807,8643,6924,5.445672,0.185121,36.30444827151678,2.6346718903036237
KEEROM,PAPUA,08/12/2021,58275,56,427,118,7.327327,0.0,762.5,0.37735849056603776
