Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,09/12/2021,212402,210,599,471,2.820124,0.0,285.23809523809524,4.978662873399715
ACEH BARAT DAYA,ACEH,09/12/2021,153902,154,815,753,5.295578,0.0,529.2207792207793,6.401766004415011
ACEH BESAR,ACEH,09/12/2021,430328,427,1684,774,3.913294,0.0,394.37939110070255,6.247269550021843
ACEH JAYA,ACEH,09/12/2021,95858,1435,575,496,5.998456,0.173913,40.069686411149824,2.8846153846153846
ACEH SELATAN,ACEH,09/12/2021,245364,3682,511,294,2.08262,0.0,13.878326996197718,6.270627062706271
ACEH SINGKIL,ACEH,09/12/2021,125569,1883,193,147,1.537004,0.0,10.249601699415827,15.267175572519085
ACEH TAMIANG,ACEH,09/12/2021,300846,301,470,221,1.562261,0.638298,156.14617940199335,5.960264900662252
ACEH TENGAH,ACEH,09/12/2021,215083,3227,989,935,4.598225,0.0,30.647660365664702,2.0444444444444447
ACEH TENGGARA,ACEH,09/12/2021,219279,3290,303,160,1.381801,0.0,9.209726443768997,24.39516129032258
ACEH TIMUR,ACEH,09/12/2021,442226,441,468,283,1.058282,0.0,106.12244897959184,6.172839506172839
ACEH UTARA,ACEH,09/12/2021,629735,630,810,641,1.286255,0.0,128.57142857142858,12.159709618874773
AGAM,SUMATERA BARAT,09/12/2021,500774,504,1614,493,3.223011,0.0,320.23809523809524,2.8797027403622852
ALOR,NTT,09/12/2021,208098,210,886,635,4.257609,0.0,421.9047619047619,0.570884871550904
ASAHAN,SUMATERA UTARA,09/12/2021,742634,742,1262,671,1.699357,0.079239,170.0808625336927,6.22478386167147
ASMAT,PAPUA,09/12/2021,101354,98,421,388,4.153758,0.0,429.5918367346939,0.0
BADUNG,BALI,09/12/2021,711365,714,18016,36340,25.325958,0.08881,2523.249299719888,0.617042662497208
BALANGAN,KALIMANTAN SELATAN,09/12/2021,133129,133,665,702,4.995155,0.0,500.0,15.090090090090092
BANDUNG,JAWA BARAT,09/12/2021,3773706,3773,17980,12923,4.764547,0.283648,476.54386429896635,3.583881361168734
BANDUNG BARAT,JAWA BARAT,09/12/2021,1690441,25354,5941,2345,3.514468,0.067329,23.43220004732981,2.430379746835443
BANGGAI,SULAWESI TENGAH,09/12/2021,385891,5789,1844,2016,4.778551,0.05423,31.853515287614442,1.0313531353135312
BANGGAI KEPULAUAN,SULAWESI TENGAH,09/12/2021,119149,119,403,255,3.38232,0.744417,338.65546218487395,11.752988047808765
BANGGAI LAUT,SULAWESI TENGAH,09/12/2021,77384,77,331,321,4.27737,0.60423,429.87012987012986,7.249999999999999
BANGKA,KEP. BANGKA BELITUNG,09/12/2021,337286,336,2918,2446,8.651412,0.10281,868.452380952381,2.523578893703798
BANGKA BARAT,KEP. BANGKA BELITUNG,09/12/2021,213282,210,1687,2795,7.909716,0.17783,803.3333333333334,1.127141568981064
BANGKA SELATAN,KEP. BANGKA BELITUNG,09/12/2021,209815,210,831,442,3.960632,0.240674,395.7142857142857,1.8298261665141813
BANGKA TENGAH,KEP. BANGKA BELITUNG,09/12/2021,196060,196,1530,1060,7.803734,0.196078,780.6122448979592,2.12860310421286
BANGKALAN,JAWA TIMUR,09/12/2021,1003188,15050,3120,2438,3.110085,0.096154,20.730897009966778,2.9396728016359917
BANGLI,BALI,09/12/2021,229961,231,1692,1386,7.357769,0.531915,732.4675324675325,10.24070021881838
BANJAR,KALIMANTAN SELATAN,09/12/2021,595240,595,2188,3777,3.675828,0.0,367.7310924369748,0.3955174686882004
BANJARNEGARA,JAWA TENGAH,09/12/2021,926402,924,610,898,0.658461,0.819672,66.01731601731602,2.7482823235477825
BANTAENG,SULAWESI SELATAN,09/12/2021,189202,2835,480,379,2.536971,0.625,16.93121693121693,7.544378698224852
BANTUL,DI YOGYAKARTA,09/12/2021,1050308,1050,8136,10884,7.746299,0.110619,774.8571428571428,3.497997329773031
BANYUASIN,SUMATERA SELATAN,09/12/2021,878154,875,3333,2693,3.795462,0.030003,380.9142857142857,2.6513256628314155
BANYUMAS,JAWA TENGAH,09/12/2021,1708480,25627,1725,9161,1.009669,0.637681,6.7311819565302216,3.733944040625311
BANYUWANGI,JAWA TIMUR,09/12/2021,1622536,1624,12425,23583,7.657765,0.04829,765.0862068965517,0.8406807463604674
BARITO KUALA,KALIMANTAN SELATAN,09/12/2021,315419,315,1281,474,4.061265,0.078064,406.66666666666663,3.0397022332506203
BARITO SELATAN,KALIMANTAN TENGAH,09/12/2021,139191,140,528,269,3.793349,0.0,377.1428571428571,1.812688821752266
BARITO TIMUR,KALIMANTAN TENGAH,09/12/2021,126220,126,438,265,3.470132,0.228311,347.61904761904765,0.6666666666666667
BARITO UTARA,KALIMANTAN TENGAH,09/12/2021,132122,133,881,809,6.66808,0.227015,662.406015037594,1.2269938650306749
BARRU,SULAWESI SELATAN,09/12/2021,175023,2625,890,632,5.085046,0.0,33.904761904761905,1.0353753235547885
BATANG,JAWA TENGAH,09/12/2021,775340,777,1340,1548,1.728274,0.149254,172.45817245817244,2.2039473684210527
