Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,21/01/2024,206822,1078,2,0,0.00967015114446239,0.0,0.1855287569573284,
ACEH BARAT DAYA,ACEH,21/01/2024,159187,777,0,0,0.0,0.0,0.0,
ACEH BESAR,ACEH,21/01/2024,428254,2184,0,0,0.0,0.0,0.0,
ACEH JAYA,ACEH,21/01/2024,99200,490,3,0,0.030241935483871,0.0,0.6122448979591837,
ACEH SELATAN,ACEH,21/01/2024,241994,2485,2,0,0.00826466771903436,0.0,0.08048289738430583,
ACEH SINGKIL,ACEH,21/01/2024,135684,637,0,0,0.0,0.0,0.0,
ACEH TAMIANG,ACEH,21/01/2024,309039,1519,2,0,0.00647167509602348,0.0,0.13166556945358787,
ACEH TENGAH,ACEH,21/01/2024,226744,1092,0,0,0.0,0.0,0.0,
ACEH TENGGARA,ACEH,21/01/2024,234430,1113,0,0,0.0,0.0,0.0,
ACEH TIMUR,ACEH,21/01/2024,443638,4480,0,0,0.0,0.0,0.0,
ACEH UTARA,ACEH,21/01/2024,631984,3185,1,0,0.00158231853970987,0.0,0.03139717425431711,
AGAM,SUMATERA BARAT,21/01/2024,559299,2520,7,0,0.0125156669330716,0.0,0.2777777777777778,
ALOR,NTT,21/01/2024,225020,1043,6,0,0.0266642965069772,0.0,0.5752636625119847,
ASAHAN,SUMATERA UTARA,21/01/2024,813720,7476,19,0,0.0233495551295286,26.3157894736842,0.2541466024612092,
ASMAT,PAPUA,21/01/2024,118534,518,0,0,0.0,0.0,0.0,
BADUNG,BALI,21/01/2024,568547,3640,112,0,0.196993388409402,4.46428571428571,3.076923076923077,
BALANGAN,KALIMANTAN SELATAN,21/01/2024,138116,1344,6,0,0.043441744620464,33.3333333333333,0.4464285714285714,
BANDUNG,JAWA BARAT,21/01/2024,3753116,19054,92,0,0.0245129646938704,23.9130434782609,0.48283824918652246,
BANDUNG BARAT,JAWA BARAT,21/01/2024,1884191,8491,48,0,0.0254751243371824,14.5833333333333,0.5653044399952891,
BANGGAI,SULAWESI TENGAH,21/01/2024,377603,1953,3,0,0.00794485213306038,33.3333333333333,0.15360983102918588,
BANGGAI KEPULAUAN,SULAWESI TENGAH,21/01/2024,124576,602,0,0,0.0,0.0,0.0,
BANGGAI LAUT,SULAWESI TENGAH,21/01/2024,74019,392,0,0,0.0,0.0,0.0,
BANGKA,KEP. BANGKA BELITUNG,21/01/2024,342058,343,9,0,0.0263113273187588,11.1111111111111,2.623906705539359,
BANGKA BARAT,KEP. BANGKA BELITUNG,21/01/2024,215818,1078,4,0,0.0185341352435849,0.0,0.3710575139146568,
BANGKA SELATAN,KEP. BANGKA BELITUNG,21/01/2024,208491,1064,3,0,0.0143891103213088,0.0,0.28195488721804507,
BANGKA TENGAH,KEP. BANGKA BELITUNG,21/01/2024,210482,994,20,0,0.09502000171036,55.0,2.0120724346076457,
BANGKALAN,JAWA TIMUR,21/01/2024,1102522,5054,13,0,0.011791147931742,0.0,0.25722200237435694,
BANGLI,BALI,21/01/2024,262297,1155,13,0,0.049562137576869,7.69230769230769,1.1255411255411256,
BANJAR,KALIMANTAN SELATAN,21/01/2024,600639,3003,2,0,0.00332978711006112,0.0,0.0666000666000666,
BANJARNEGARA,JAWA TENGAH,21/01/2024,1057562,9303,0,0,0.0,0.0,0.0,
BANTAENG,SULAWESI SELATAN,21/01/2024,205418,952,1,0,0.00486812255985357,0.0,0.10504201680672269,
BANTUL,DI YOGYAKARTA,21/01/2024,1017750,5320,147,0,0.144436256448047,4.76190476190476,2.763157894736842,
BANYUASIN,SUMATERA SELATAN,21/01/2024,885902,4445,38,0,0.0428941350171915,0.0,0.8548931383577053,
BANYUMAS,JAWA TENGAH,21/01/2024,1847097,8596,4,0,0.00216556033603,50.0,0.04653327128897162,
BANYUWANGI,JAWA TIMUR,21/01/2024,1754393,8127,19,0,0.0108299565718741,5.26315789473684,0.2337886058816291,
