Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,17/02/2023,218171,1078,2,1,0.00916712120309299,0.0,0.1855287569573284,28.57142857142857
ACEH BARAT DAYA,ACEH,17/02/2023,158019,777,3,0,0.0189850587587569,0.0,0.3861003861003861,0.0
ACEH BESAR,ACEH,17/02/2023,442065,2184,62,4,0.14025086808501,0.0,2.838827838827839,1.5384615384615385
ACEH JAYA,ACEH,17/02/2023,98816,490,9,7,0.0910783678756477,0.0,1.8367346938775513,16.666666666666664
ACEH SELATAN,ACEH,17/02/2023,251633,2485,4,0,0.0158961662421066,0.0,0.16096579476861167,0.0
ACEH SINGKIL,ACEH,17/02/2023,129001,637,5,0,0.0387593894620972,0.0,0.7849293563579277,0.0
ACEH TAMIANG,ACEH,17/02/2023,307662,1519,30,67,0.0975096046960626,0.0,1.9749835418038184,5.88235294117647
ACEH TENGAH,ACEH,17/02/2023,220975,1092,1,0,0.00452539880076932,0.0,0.09157509157509157,66.66666666666666
ACEH TENGGARA,ACEH,17/02/2023,225273,1113,10,0,0.0443905838693496,0.0,0.8984725965858041,0.0
ACEH TIMUR,ACEH,17/02/2023,454438,4480,25,0,0.0550130050743996,0.0,0.5580357142857143,3.571428571428571
ACEH UTARA,ACEH,17/02/2023,643469,3185,19,20,0.0295274519829238,0.0,0.5965463108320251,4.545454545454546
AGAM,SUMATERA BARAT,17/02/2023,507351,2520,39,0,0.0768698593281574,0.0,1.5476190476190477,6.666666666666667
ALOR,NTT,17/02/2023,210123,1043,38,18,0.18084645659923,0.0,3.64333652924257,2.4390243902439024
ASAHAN,SUMATERA UTARA,17/02/2023,752396,7476,75,110,0.099681550672784,0.0,1.0032102728731942,49.681528662420384
