Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,05/02/2023,218171,1078,13,0,0.0595862878201044,0.0,1.2059369202226344,7.142857142857142
ACEH BARAT DAYA,ACEH,05/02/2023,158019,777,8,0,0.050626823356685,0.0,1.0296010296010296,0.0
ACEH BESAR,ACEH,05/02/2023,442065,2184,42,4,0.0950086525737165,0.0,1.9230769230769231,4.0
ACEH JAYA,ACEH,05/02/2023,98816,490,11,5,0.111318005181347,0.0,2.2448979591836733,0.0
ACEH SELATAN,ACEH,05/02/2023,251633,2485,17,0,0.0675587065289529,0.0,0.6841046277665996,0.0
ACEH SINGKIL,ACEH,05/02/2023,129001,637,15,0,0.116278168386292,0.0,2.3547880690737837,0.0
ACEH TAMIANG,ACEH,05/02/2023,307662,1519,29,0,0.0942592845395271,0.0,1.9091507570770245,3.3333333333333335
ACEH TENGAH,ACEH,05/02/2023,220975,1092,37,0,0.167439755628465,0.0,3.3882783882783882,0.0
ACEH TENGGARA,ACEH,05/02/2023,225273,1113,24,0,0.106537401286439,0.0,2.15633423180593,0.0
ACEH TIMUR,ACEH,05/02/2023,454438,4480,14,0,0.0308072828416638,0.0,0.3125,6.25
ACEH UTARA,ACEH,05/02/2023,643469,3185,18,12,0.0279733755627699,0.0,0.565149136577708,5.0
AGAM,SUMATERA BARAT,05/02/2023,507351,2520,38,1,0.0748988372941021,2.63157894736842,1.507936507936508,2.4390243902439024
ALOR,NTT,05/02/2023,210123,1043,25,1,0.118977931973178,4.0,2.3969319271332696,14.285714285714285
ASAHAN,SUMATERA UTARA,05/02/2023,752396,7476,91,61,0.120946948149645,0.0,1.2172284644194757,30.0
ASMAT,PAPUA,05/02/2023,105558,518,2,1,0.0189469296500502,0.0,0.3861003861003861,0.0
BADUNG,BALI,05/02/2023,744765,3640,1537,980,2.06373822615187,0.520494469746259,42.22527472527472,1.4157621519584709
BALANGAN,KALIMANTAN SELATAN,05/02/2023,135996,1344,27,9,0.198535251036795,0.0,2.0089285714285716,3.125
BANDUNG,JAWA BARAT,05/02/2023,3847117,19054,1173,1265,0.304903646028961,2.55754475703325,6.1561876771281625,7.958477508650519
BANDUNG BARAT,JAWA BARAT,05/02/2023,1706900,8491,601,274,0.352100298787275,3.32778702163062,7.07808267577435,10.329985652797705
BANGGAI,SULAWESI TENGAH,05/02/2023,395851,1953,53,30,0.133888761175291,0.0,2.713773681515617,0.0
BANGGAI KEPULAUAN,SULAWESI TENGAH,05/02/2023,120257,602,8,24,0.0665241940178119,0.0,1.3289036544850499,69.6969696969697
BANGGAI LAUT,SULAWESI TENGAH,05/02/2023,79976,392,3,0,0.0375112533760128,0.0,0.7653061224489796,0.0
BANGKA,KEP. BANGKA BELITUNG,05/02/2023,345527,343,117,126,0.338613190864969,0.854700854700855,34.11078717201166,1.4925373134328357
BANGKA BARAT,KEP. BANGKA BELITUNG,05/02/2023,218524,1078,30,5,0.137284691841628,0.0,2.782931354359926,0.0
BANGKA SELATAN,KEP. BANGKA BELITUNG,05/02/2023,214921,1064,20,0,0.0930574490161501,0.0,1.8796992481203008,33.33333333333333
BANGKA TENGAH,KEP. BANGKA BELITUNG,05/02/2023,200830,994,48,78,0.239008116317283,2.08333333333333,4.82897384305835,31.506849315068493
BANGKALAN,JAWA TIMUR,05/02/2023,1018075,5054,192,17,0.188591213810377,3.125,3.7989711119905025,6.578947368421052
BANGLI,BALI,05/02/2023,232095,1155,121,99,0.521338245115147,1.65289256198347,10.476190476190476,5.673758865248227
BANJAR,KALIMANTAN SELATAN,05/02/2023,607164,3003,61,92,0.100467089616644,0.0,2.0313020313020314,1.4492753623188406
BANJARNEGARA,JAWA TENGAH,05/02/2023,933377,9303,53,15,0.0567830576498028,5.66037735849057,0.5697086961195313,6.211180124223603
BANTAENG,SULAWESI SELATAN,05/02/2023,190772,952,14,0,0.0733860314930912,0.0,1.4705882352941175,0.0
BANTUL,DI YOGYAKARTA,05/02/2023,1078404,5320,373,161,0.345881506374235,2.94906166219839,7.011278195488722,5.080831408775981
BANYUASIN,SUMATERA SELATAN,05/02/2023,898649,4445,187,30,0.208090144205357,0.53475935828877,4.206974128233971,3.1963470319634704
BANYUMAS,JAWA TENGAH,05/02/2023,1730767,8596,679,132,0.392311616757195,0.736377025036819,7.899022801302931,3.9215686274509802
BANYUWANGI,JAWA TIMUR,05/02/2023,1629172,8127,219,111,0.134424112371192,0.0,2.6947212993724623,5.434782608695652
BARITO KUALA,KALIMANTAN SELATAN,05/02/2023,320133,1589,88,24,0.274885750609903,0.0,5.538074260541221,0.0
BARITO SELATAN,KALIMANTAN TENGAH,05/02/2023,141528,1407,21,0,0.148380532474139,0.0,1.4925373134328357,5.0
BARITO TIMUR,KALIMANTAN TENGAH,05/02/2023,130007,1281,10,0,0.076918935134262,0.0,0.78064012490242,0.0
BARITO UTARA,KALIMANTAN TENGAH,05/02/2023,133586,133,61,74,0.456634677286542,0.0,45.86466165413533,0.0
BARRU,SULAWESI SELATAN,05/02/2023,175924,875,34,0,0.19326527364089,5.88235294117647,3.8857142857142852,0.0
BATANG,JAWA TENGAH,05/02/2023,785195,3899,42,2,0.0534898974140182,2.38095238095238,1.0771992818671454,3.7037037037037033
BATANGHARI,JAMBI,05/02/2023,274117,1365,35,0,0.127682704830419,0.0,2.564102564102564,11.11111111111111
BATU BARA,SUMATERA UTARA,05/02/2023,432925,427,52,14,0.120113183576832,0.0,12.177985948477751,6.756756756756757
