Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,12/02/2023,218171,1078,7,0,0.0320849242108254,0.0,0.6493506493506493,25.0
ACEH BARAT DAYA,ACEH,12/02/2023,158019,777,5,0,0.0316417645979281,0.0,0.6435006435006435,0.0
ACEH BESAR,ACEH,12/02/2023,442065,2184,72,13,0.162871975840657,1.38888888888889,3.296703296703297,1.2987012987012987
ACEH JAYA,ACEH,12/02/2023,98816,490,10,3,0.101198186528497,0.0,2.0408163265306123,0.0
ACEH SELATAN,ACEH,12/02/2023,251633,2485,8,0,0.0317923324842131,0.0,0.32193158953722334,0.0
ACEH SINGKIL,ACEH,12/02/2023,129001,637,7,0,0.0542631452469361,0.0,1.098901098901099,0.0
ACEH TAMIANG,ACEH,12/02/2023,307662,1519,13,16,0.0422541620349604,0.0,0.8558262014483212,17.647058823529413
ACEH TENGAH,ACEH,12/02/2023,220975,1092,8,0,0.0362031904061545,0.0,0.7326007326007326,10.0
ACEH TENGGARA,ACEH,12/02/2023,225273,1113,13,0,0.0577077590301545,0.0,1.1680143755615455,0.0
ACEH TIMUR,ACEH,12/02/2023,454438,4480,6,0,0.0132031212178559,0.0,0.13392857142857142,0.0
ACEH UTARA,ACEH,12/02/2023,643469,3185,102,129,0.158515794855696,0.980392156862745,3.2025117739403455,1.8518518518518516
AGAM,SUMATERA BARAT,12/02/2023,507351,2520,49,42,0.0965800796687106,0.0,1.9444444444444444,3.508771929824561
ALOR,NTT,12/02/2023,210123,1043,19,3,0.090423228299615,5.26315789473684,1.821668264621285,4.3478260869565215
ASAHAN,SUMATERA UTARA,12/02/2023,752396,7476,74,127,0.0983524633304802,0.0,0.9898341359015517,52.980132450331126
ASMAT,PAPUA,12/02/2023,105558,518,4,0,0.0378938593001004,0.0,0.7722007722007722,
BADUNG,BALI,12/02/2023,744765,3640,1904,1289,2.55651111424409,0.367647058823529,52.307692307692314,1.451077943615257
BALANGAN,KALIMANTAN SELATAN,12/02/2023,135996,1344,33,10,0.242654195711639,0.0,2.455357142857143,11.627906976744185
BANDUNG,JAWA BARAT,12/02/2023,3847117,19054,1703,1425,0.44266914679226,2.34879624192601,8.93775585178965,6.427503736920777
BANDUNG BARAT,JAWA BARAT,12/02/2023,1706900,8491,877,502,0.51379694182436,1.93842645381984,10.328583205747261,5.491329479768786
BANGGAI,SULAWESI TENGAH,12/02/2023,395851,1953,30,8,0.0757860912312966,0.0,1.5360983102918586,0.0
BANGGAI KEPULAUAN,SULAWESI TENGAH,12/02/2023,120257,602,25,52,0.207888106305662,0.0,4.152823920265781,57.407407407407405
BANGGAI LAUT,SULAWESI TENGAH,12/02/2023,79976,392,6,2,0.0750225067520256,16.6666666666667,1.530612244897959,25.0
BANGKA,KEP. BANGKA BELITUNG,12/02/2023,345527,343,193,192,0.558567058435375,1.03626943005181,56.268221574344025,0.45871559633027525
BANGKA BARAT,KEP. BANGKA BELITUNG,12/02/2023,218524,1078,49,10,0.224231663341326,0.0,4.545454545454546,1.7857142857142856
BANGKA SELATAN,KEP. BANGKA BELITUNG,12/02/2023,214921,1064,28,1,0.13028042862261,3.57142857142857,2.631578947368421,36.36363636363637
BANGKA TENGAH,KEP. BANGKA BELITUNG,12/02/2023,200830,994,72,148,0.358512174475925,1.38888888888889,7.2434607645875255,31.53153153153153
BANGKALAN,JAWA TIMUR,12/02/2023,1018075,5054,277,102,0.27208211575768,0.0,5.480807281361298,1.6129032258064515
BANGLI,BALI,12/02/2023,232095,1155,212,195,0.913419074086042,0.471698113207547,18.354978354978353,6.926406926406926
BANJAR,KALIMANTAN SELATAN,12/02/2023,607164,3003,116,177,0.191052170418536,0.0,3.862803862803863,1.550387596899225
BANJARNEGARA,JAWA TENGAH,12/02/2023,933377,9303,44,14,0.0471406516337986,9.09090909090909,0.472965709986026,8.9171974522293
BANTAENG,SULAWESI SELATAN,12/02/2023,190772,952,19,2,0.0995953284549095,0.0,1.9957983193277309,4.166666666666666
BANTUL,DI YOGYAKARTA,12/02/2023,1078404,5320,481,292,0.446029502857927,0.623700623700624,9.041353383458645,5.385996409335727
BANYUASIN,SUMATERA SELATAN,12/02/2023,898649,4445,295,26,0.32827054834535,0.677966101694915,6.636670416197974,2.1212121212121215
BANYUMAS,JAWA TENGAH,12/02/2023,1730767,8596,640,146,0.369778254380861,0.15625,7.445323406235459,5.160142348754448
BANYUWANGI,JAWA TIMUR,12/02/2023,1629172,8127,332,202,0.203784499119798,0.301204819277108,4.085148271194782,5.080213903743315
BARITO KUALA,KALIMANTAN SELATAN,12/02/2023,320133,1589,150,70,0.468555256721425,0.0,9.439899307740717,0.0
BARITO SELATAN,KALIMANTAN TENGAH,12/02/2023,141528,1407,31,1,0.219037928890396,0.0,2.2032693674484722,3.0303030303030303
BARITO TIMUR,KALIMANTAN TENGAH,12/02/2023,130007,1281,16,0,0.123070296214819,0.0,1.249024199843872,0.0
BARITO UTARA,KALIMANTAN TENGAH,12/02/2023,133586,133,95,146,0.711152366265926,0.0,71.42857142857143,1.9607843137254901
BARRU,SULAWESI SELATAN,12/02/2023,175924,875,29,2,0.164843909870171,0.0,3.314285714285714,3.125
BATANG,JAWA TENGAH,12/02/2023,785195,3899,27,1,0.0343863626232974,0.0,0.6924852526288792,6.593406593406594
BATANGHARI,JAMBI,12/02/2023,274117,1365,35,3,0.127682704830419,0.0,2.564102564102564,6.521739130434782
BATU BARA,SUMATERA UTARA,12/02/2023,432925,427,70,53,0.161690824045735,0.0,16.39344262295082,14.130434782608695
BEKASI,JAWA BARAT,12/02/2023,4166696,20216,1885,1773,0.452396815126422,1.16710875331565,9.324297586070438,3.4684684684684686
BELITUNG,KEP. BANGKA BELITUNG,12/02/2023,194384,959,65,3,0.334389661700552,0.0,6.777893639207508,3.8461538461538463
BELITUNG TIMUR,KEP. BANGKA BELITUNG,12/02/2023,132547,658,17,4,0.128256392072246,0.0,2.5835866261398177,4.545454545454546
BELU,NTT,12/02/2023,232794,1148,67,76,0.287808105019889,4.47761194029851,5.83623693379791,1.2987012987012987
BENER MERIAH,ACEH,12/02/2023,154463,763,3,0,0.0194221269818662,0.0,0.39318479685452157,
BENGKALIS,RIAU,12/02/2023,573164,2856,197,101,0.343706164378782,0.0,6.897759103641457,7.172995780590717
BENGKAYANG,KALIMANTAN BARAT,12/02/2023,269707,1330,54,17,0.200217272818281,7.40740740740741,4.06015037593985,6.557377049180328
BENGKULU SELATAN,BENGKULU,12/02/2023,183088,896,52,56,0.284016429258062,0.0,5.803571428571429,3.4482758620689653
BENGKULU TENGAH,BENGKULU,12/02/2023,117380,581,8,7,0.0681547111944113,0.0,1.376936316695353,18.181818181818183
BENGKULU UTARA,BENGKULU,12/02/2023,312967,308,58,82,0.185323053229254,0.0,18.83116883116883,25.53191489361702
