Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,21/12/2023,218171,1078,1,0,0.00458356060154649,0.0,0.0927643784786642,
ACEH BARAT DAYA,ACEH,21/12/2023,158019,777,0,0,0.0,0.0,0.0,
ACEH BESAR,ACEH,21/12/2023,442065,2184,3,0,0.00678633232669404,0.0,0.13736263736263737,
ACEH JAYA,ACEH,21/12/2023,98816,490,8,0,0.0809585492227979,0.0,1.6326530612244898,
ACEH SELATAN,ACEH,21/12/2023,251633,2485,2,0,0.00794808312105328,0.0,0.08048289738430583,
ACEH SINGKIL,ACEH,21/12/2023,129001,637,0,0,0.0,0.0,0.0,
ACEH TAMIANG,ACEH,21/12/2023,307662,1519,0,0,0.0,0.0,0.0,
ACEH TENGAH,ACEH,21/12/2023,220975,1092,0,0,0.0,0.0,0.0,
ACEH TENGGARA,ACEH,21/12/2023,225273,1113,1,0,0.00443905838693496,0.0,0.08984725965858043,
ACEH TIMUR,ACEH,21/12/2023,454438,4480,0,0,0.0,0.0,0.0,
ACEH UTARA,ACEH,21/12/2023,643469,3185,3,0,0.00466222926046165,0.0,0.09419152276295133,
AGAM,SUMATERA BARAT,21/12/2023,507351,2520,16,0,0.0315363525448851,0.0,0.6349206349206349,
ALOR,NTT,21/12/2023,210123,1043,4,0,0.0190364691157084,0.0,0.38350910834132307,
ASAHAN,SUMATERA UTARA,21/12/2023,752396,7476,4,0,0.00531634936921515,0.0,0.05350454788657035,
ASMAT,PAPUA,21/12/2023,105558,518,0,0,0.0,0.0,0.0,
BADUNG,BALI,21/12/2023,744765,3640,254,0,0.34104717595483103,9.44881889763779,6.978021978021978,
BALANGAN,KALIMANTAN SELATAN,21/12/2023,135996,1344,5,0,0.0367657872290361,0.0,0.3720238095238095,
BANDUNG,JAWA BARAT,21/12/2023,3847117,19054,127,0,0.0330117332017716,15.748031496063,0.6665267135509604,
BANDUNG BARAT,JAWA BARAT,21/12/2023,1706900,8491,48,0,0.0281211553107974,8.33333333333333,0.5653044399952891,
BANGGAI,SULAWESI TENGAH,21/12/2023,395851,1953,4,0,0.0101048121641729,0.0,0.2048131080389145,
BANGGAI KEPULAUAN,SULAWESI TENGAH,21/12/2023,120257,602,1,0,0.00831552425222648,0.0,0.16611295681063123,
BANGGAI LAUT,SULAWESI TENGAH,21/12/2023,79976,392,1,0,0.0125037511253376,100.0,0.25510204081632654,
BANGKA,KEP. BANGKA BELITUNG,21/12/2023,345527,343,21,0,0.0607767265655072,0.0,6.122448979591836,
BANGKA BARAT,KEP. BANGKA BELITUNG,21/12/2023,218524,1078,3,0,0.0137284691841628,0.0,0.27829313543599254,
BANGKA SELATAN,KEP. BANGKA BELITUNG,21/12/2023,214921,1064,7,0,0.0325701071556525,0.0,0.6578947368421052,
BANGKA TENGAH,KEP. BANGKA BELITUNG,21/12/2023,200830,994,13,0,0.0647313648359309,23.0769230769231,1.30784708249497,
BANGKALAN,JAWA TIMUR,21/12/2023,1018075,5054,21,0,0.02062716401051,9.52380952380952,0.41551246537396125,
BANGLI,BALI,21/12/2023,232095,1155,9,0,0.0387772248432754,11.1111111111111,0.7792207792207793,
BANJAR,KALIMANTAN SELATAN,21/12/2023,607164,3003,16,0,0.026352023506005,25.0,0.5328005328005327,
BANJARNEGARA,JAWA TENGAH,21/12/2023,933377,9303,3,0,0.00321413533866808,33.3333333333333,0.032247662044501774,
BANTAENG,SULAWESI SELATAN,21/12/2023,190772,952,1,0,0.00524185939236366,0.0,0.10504201680672269,
