Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,16/06/2022,215294,1078,39,10,0.181147639971388,0.0,3.6178107606679033,15.09433962264151
ACEH BARAT DAYA,ACEH,16/06/2022,155966,7778,13,50,0.083351499685829,0.0,1.6731016731016732,38.70967741935484
ACEH BESAR,ACEH,16/06/2022,436212,2184,348,107,0.797777227586586,0.0,15.934065934065933,11.11111111111111
ACEH JAYA,ACEH,16/06/2022,97338,490,29,9,0.29793092112022,0.0,5.918367346938775,11.11111111111111
ACEH SELATAN,ACEH,16/06/2022,248511,1246,30,5,0.120719002378164,0.0,2.4077046548956664,18.75
ACEH SINGKIL,ACEH,16/06/2022,127289,637,68,37,0.534217410773908,1.47058823529412,10.675039246467819,25.49019607843137
ACEH TAMIANG,ACEH,16/06/2022,304273,1519,87,79,0.285927440160645,0.0,5.727452271231074,3.007518796992481
ACEH TENGAH,ACEH,16/06/2022,218036,1092,251,195,1.15118604267185,0.0,22.985347985347985,2.356902356902357
ACEH TENGGARA,ACEH,16/06/2022,222284,1113,121,5,0.544348671069443,0.0,10.871518418688229,2.7586206896551726
ACEH TIMUR,ACEH,16/06/2022,448347,2240,139,3,0.310027724061943,0.0,6.205357142857143,1.3157894736842104
ACEH UTARA,ACEH,16/06/2022,636641,3185,180,116,0.282733911262391,0.0,5.651491365777081,3.5555555555555554
AGAM,SUMATERA BARAT,16/06/2022,504126,2520,216,46,0.428464312493305,0.462962962962963,8.571428571428571,7.2202166064981945
ALOR,NTT,16/06/2022,209155,1043,83,36,0.396834883220578,0.0,7.957813998082454,0.9523809523809524
ASAHAN,SUMATERA UTARA,16/06/2022,747618,3738,288,170,0.385223469739894,0.0,7.704654895666131,14.250614250614252
ASMAT,PAPUA,16/06/2022,103453,518,32,14,0.309319207756179,0.0,6.177606177606178,0.0
BADUNG,BALI,16/06/2022,727951,728,4132,3130,5.67620622816646,2.6379477250726,567.5824175824176,2.4415405777166437
BALANGAN,KALIMANTAN SELATAN,16/06/2022,134576,672,164,205,1.21864225419094,1.21951219512195,24.404761904761905,37.94642857142857
BANDUNG,JAWA BARAT,16/06/2022,3810690,19054,3074,2205,0.806678055680205,0.910865322055953,16.13309541303663,4.547803617571059
