Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,06/01/2024,206822,1078,3,0,0.0145052267166936,0.0,0.27829313543599254,
ACEH BARAT DAYA,ACEH,06/01/2024,159187,777,0,0,0.0,0.0,0.0,
ACEH BESAR,ACEH,06/01/2024,428254,2184,0,0,0.0,0.0,0.0,
ACEH JAYA,ACEH,06/01/2024,99200,490,7,0,0.0705645161290323,0.0,1.4285714285714286,
ACEH SELATAN,ACEH,06/01/2024,241994,2485,0,0,0.0,0.0,0.0,
ACEH SINGKIL,ACEH,06/01/2024,135684,637,0,0,0.0,0.0,0.0,
ACEH TAMIANG,ACEH,06/01/2024,309039,1519,0,0,0.0,0.0,0.0,
ACEH TENGAH,ACEH,06/01/2024,226744,1092,0,0,0.0,0.0,0.0,
ACEH TENGGARA,ACEH,06/01/2024,234430,1113,2,0,0.00853133131425159,0.0,0.17969451931716085,
ACEH TIMUR,ACEH,06/01/2024,443638,4480,1,0,0.00225409004638917,0.0,0.022321428571428572,
ACEH UTARA,ACEH,06/01/2024,631984,3185,0,0,0.0,0.0,0.0,
AGAM,SUMATERA BARAT,06/01/2024,559299,2520,7,0,0.0125156669330716,0.0,0.2777777777777778,
ALOR,NTT,06/01/2024,225020,1043,2,0,0.00888809883565905,0.0,0.19175455417066153,
ASAHAN,SUMATERA UTARA,06/01/2024,813720,7476,9,0,0.0110603155876714,22.2222222222222,0.1203852327447833,
ASMAT,PAPUA,06/01/2024,118534,518,1,0,0.00843639799551184,0.0,0.19305019305019305,
BADUNG,BALI,06/01/2024,568547,3640,140,0,0.246241735511752,9.28571428571429,3.8461538461538463,
BALANGAN,KALIMANTAN SELATAN,06/01/2024,138116,1344,3,0,0.021720872310232,33.3333333333333,0.2232142857142857,
BANDUNG,JAWA BARAT,06/01/2024,3753116,19054,94,0,0.0250458552306936,14.8936170212766,0.4933347328644904,
