Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,22/06/2022,215294,1078,111,14,0.515574052226258,0.0,10.296846011131725,2.4390243902439024
ACEH BARAT DAYA,ACEH,22/06/2022,155966,7778,601,94,0.384699229319211,0.0,7.722007722007723,9.859154929577464
ACEH BESAR,ACEH,22/06/2022,436212,2184,364,148,0.834456640349188,0.0,16.666666666666664,5.63063063063063
ACEH JAYA,ACEH,22/06/2022,97338,490,57,10,0.585588362201812,0.0,11.63265306122449,1.5625
ACEH SELATAN,ACEH,22/06/2022,248511,1246,97,0,0.390324774356065,0.0,7.784911717495987,3.2520325203252036
ACEH SINGKIL,ACEH,22/06/2022,127289,637,50,11,0.392806919686697,0.0,7.849293563579278,3.278688524590164
ACEH TAMIANG,ACEH,22/06/2022,304273,1519,137,68,0.450253555195499,0.0,9.01909150757077,3.428571428571429
ACEH TENGAH,ACEH,22/06/2022,218036,1092,169,167,0.775101359408538,0.0,15.476190476190476,2.8846153846153846
ACEH TENGGARA,ACEH,22/06/2022,222284,1113,74,5,0.33290745172842,0.0,6.64869721473495,7.000000000000001
ACEH TIMUR,ACEH,22/06/2022,448347,2240,135,2,0.301106062937858,0.0,6.026785714285714,0.0
ACEH UTARA,ACEH,22/06/2022,636641,3185,320,50,0.502638064466473,0.0,10.047095761381476,1.7191977077363898
AGAM,SUMATERA BARAT,22/06/2022,504126,2520,185,94,0.366971749126211,0.540540540540541,7.341269841269842,19.333333333333332
ALOR,NTT,22/06/2022,209155,1043,94,40,0.449427458105233,0.0,9.012464046021092,7.03125
ASAHAN,SUMATERA UTARA,22/06/2022,747618,3738,484,268,0.647389442201766,0.0,12.948100588550027,15.174506828528072
ASMAT,PAPUA,22/06/2022,103453,518,76,37,0.734633118420925,0.0,14.671814671814673,1.0309278350515463
BADUNG,BALI,22/06/2022,727951,728,3914,3086,5.37673552203376,3.80684721512519,537.6373626373627,2.163969035890218
BALANGAN,KALIMANTAN SELATAN,22/06/2022,134576,672,95,111,0.705920817976459,1.05263157894737,14.136904761904761,51.23456790123457
BANDUNG,JAWA BARAT,22/06/2022,3810690,19054,3228,2672,0.847090684364249,1.11524163568773,16.94132465624016,9.375
BANDUNG BARAT,JAWA BARAT,22/06/2022,1698855,8491,1425,1239,0.838800250757128,0.771929824561404,16.782475562360148,21.705426356589147
BANGGAI,SULAWESI TENGAH,22/06/2022,390892,1953,182,153,0.465601751890548,0.549450549450549,9.31899641577061,12.406015037593985
BANGGAI KEPULAUAN,SULAWESI TENGAH,22/06/2022,119719,602,37,62,0.309057041906464,2.7027027027027,6.146179401993355,51.61290322580645
BANGGAI LAUT,SULAWESI TENGAH,22/06/2022,78681,392,61,105,0.7752824697195,0.0,15.561224489795919,33.33333333333333
BANGKA,KEP. BANGKA BELITUNG,22/06/2022,341430,1708,291,296,0.852297689131008,0.0,17.037470725995316,2.6525198938992043
BANGKA BARAT,KEP. BANGKA BELITUNG,22/06/2022,215918,1078,146,65,0.676182624885373,0.0,13.543599257884972,1.1627906976744187
BANGKA SELATAN,KEP. BANGKA BELITUNG,22/06/2022,212382,210,70,5,0.329594786752173,0.0,33.33333333333333,18.367346938775512
BANGKA TENGAH,KEP. BANGKA BELITUNG,22/06/2022,198458,994,137,203,0.690322385592921,0.0,13.782696177062373,16.580310880829018
BANGKALAN,JAWA TIMUR,22/06/2022,1010737,5054,927,475,0.91715253325049,0.431499460625674,18.341907400079148,1.3146362839614372
BANGLI,BALI,22/06/2022,231050,231,320,238,1.38498160571305,0.625,138.52813852813853,4.668304668304668
BANJAR,KALIMANTAN SELATAN,22/06/2022,601268,3003,386,402,0.641976622737282,0.77720207253886,12.853812853812855,0.646551724137931
BANJARNEGARA,JAWA TENGAH,22/06/2022,929976,4648,194,536,0.208607533957866,1.03092783505155,4.1738382099827875,2.3506366307541624
BANTAENG,SULAWESI SELATAN,22/06/2022,190006,952,137,12,0.721029862214877,0.0,14.390756302521007,0.0
BANTUL,DI YOGYAKARTA,22/06/2022,1064286,1064,2357,2391,2.2146302779516,0.636402206194315,221.52255639097746,2.333990795529257
BANYUASIN,SUMATERA SELATAN,22/06/2022,888470,4445,497,180,0.55938861188335,0.804828973843058,11.181102362204724,5.928237129485179
