Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,09/09/2022,215294,1078,5,3,0.0232240564065882,20.0,0.463821892393321,19.047619047619047
ACEH BARAT DAYA,ACEH,09/09/2022,155966,777,8,2,0.0512932305758947,0.0,1.0296010296010296,5.0
ACEH BESAR,ACEH,09/09/2022,436212,4361,102,39,0.233831256361586,16.6666666666667,2.3389130933272186,18.433179723502306
ACEH JAYA,ACEH,09/09/2022,97338,490,13,12,0.133555240502168,0.0,2.6530612244897958,13.513513513513514
ACEH SELATAN,ACEH,09/09/2022,248511,1246,23,3,0.0925512351565927,8.69565217391304,1.8459069020866776,17.5
ACEH SINGKIL,ACEH,09/09/2022,127289,637,6,36,0.0471368303624037,16.6666666666667,0.9419152276295133,22.22222222222222
ACEH TAMIANG,ACEH,09/09/2022,304273,1519,52,29,0.170899159636248,3.84615384615385,3.423304805793285,18.75
ACEH TENGAH,ACEH,09/09/2022,218036,1092,45,60,0.206387935937185,2.22222222222222,4.1208791208791204,3.9215686274509802
ACEH TENGGARA,ACEH,09/09/2022,222284,1113,21,0,0.0944737363013082,4.76190476190476,1.8867924528301887,7.5
ACEH TIMUR,ACEH,09/09/2022,448347,2240,13,5,0.0289953986532753,7.69230769230769,0.5803571428571429,4.878048780487805
ACEH UTARA,ACEH,09/09/2022,636641,3185,66,46,0.10366910079621,1.51515151515152,2.072213500784929,3.6363636363636362
AGAM,SUMATERA BARAT,09/09/2022,504126,2520,97,16,0.192412214406716,3.09278350515464,3.8492063492063493,17.24137931034483
ALOR,NTT,09/09/2022,209155,1043,34,13,0.162558867825297,0.0,3.2598274209012463,1.1764705882352942
ASAHAN,SUMATERA UTARA,09/09/2022,747618,3738,126,218,0.168535268011204,6.34920634920635,3.3707865168539324,33.411764705882355
ASMAT,PAPUA,09/09/2022,103453,518,20,26,0.193324504847612,0.0,3.861003861003861,0.0
BADUNG,BALI,09/09/2022,727951,3640,2468,2280,3.3903380859426,4.9837925445705,67.80219780219781,3.409531189461449
BALANGAN,KALIMANTAN SELATAN,09/09/2022,134576,672,80,171,0.594459636190703,13.75,11.904761904761903,56.78391959798995
