Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,01/02/2023,218171,1078,7,0,0.0320849242108254,14.2857142857143,0.6493506493506493,33.33333333333333
ACEH BARAT DAYA,ACEH,01/02/2023,158019,777,1,0,0.00632835291958562,0.0,0.1287001287001287,0.0
ACEH BESAR,ACEH,01/02/2023,442065,2184,25,0,0.056552769389117,0.0,1.1446886446886446,7.6923076923076925
ACEH JAYA,ACEH,01/02/2023,98816,490,7,2,0.0708387305699482,0.0,1.4285714285714286,
ACEH SELATAN,ACEH,01/02/2023,251633,2485,6,0,0.0238442493631598,0.0,0.2414486921529175,0.0
ACEH SINGKIL,ACEH,01/02/2023,129001,637,4,0,0.0310075115696778,0.0,0.6279434850863422,0.0
ACEH TAMIANG,ACEH,01/02/2023,307662,1519,11,11,0.0357535217218896,0.0,0.7241606319947334,10.0
ACEH TENGAH,ACEH,01/02/2023,220975,1092,4,0,0.0181015952030773,0.0,0.3663003663003663,0.0
ACEH TENGGARA,ACEH,01/02/2023,225273,1113,7,0,0.0310734087085447,0.0,0.628930817610063,0.0
ACEH TIMUR,ACEH,01/02/2023,454438,4480,7,0,0.0154036414208319,0.0,0.15625,0.0
ACEH UTARA,ACEH,01/02/2023,643469,3185,8,12,0.0124326113612311,0.0,0.25117739403453687,12.5
AGAM,SUMATERA BARAT,01/02/2023,507351,2520,33,0,0.0650437271238255,3.03030303030303,1.3095238095238095,3.571428571428571
ALOR,NTT,01/02/2023,210123,1043,27,1,0.128496166531032,0.0,2.588686481303931,9.090909090909092
