Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,14/11/2022,215294,2156,21,1,0.0975410369076704,19.047619047619,0.974025974025974,17.391304347826086
ACEH BARAT DAYA,ACEH,14/11/2022,155966,2338,6,2,0.0384699229319211,50.0,0.2566295979469632,54.54545454545454
ACEH BESAR,ACEH,14/11/2022,436212,4361,74,17,0.169642284027033,10.8108108108108,1.6968585186883742,17.123287671232877
ACEH JAYA,ACEH,14/11/2022,97338,1463,15,26,0.154102200579424,13.3333333333333,1.0252904989747096,5.88235294117647
ACEH SELATAN,ACEH,14/11/2022,248511,3731,14,0,0.0563355344431434,14.2857142857143,0.37523452157598497,23.076923076923077
ACEH SINGKIL,ACEH,14/11/2022,127289,637,11,4,0.0864175223310734,18.1818181818182,1.726844583987441,11.76470588235294
ACEH TAMIANG,ACEH,14/11/2022,304273,1519,25,4,0.0821630575174268,0.0,1.6458196181698488,4.3478260869565215
ACEH TENGAH,ACEH,14/11/2022,218036,2177,17,7,0.077968775798492,23.5294117647059,0.7808911345888837,18.75
ACEH TENGGARA,ACEH,14/11/2022,222284,1113,15,0,0.0674812402152202,0.0,1.3477088948787064,14.814814814814813
ACEH TIMUR,ACEH,14/11/2022,448347,4480,9,19,0.0200737375291906,22.2222222222222,0.20089285714285712,24.137931034482758
ACEH UTARA,ACEH,14/11/2022,636641,6363,24,15,0.0376978548349855,4.16666666666667,0.3771805752003772,10.909090909090908
AGAM,SUMATERA BARAT,14/11/2022,504126,5040,45,8,0.0892633984361053,6.66666666666667,0.8928571428571428,13.333333333333334
ALOR,NTT,14/11/2022,209155,3136,38,15,0.181683440510626,7.89473684210526,1.211734693877551,5.88235294117647
ASAHAN,SUMATERA UTARA,14/11/2022,747618,3738,84,93,0.112356845340802,7.14285714285714,2.247191011235955,35.748792270531396
ASMAT,PAPUA,14/11/2022,103453,518,4,6,0.0386649009695224,0.0,0.7722007722007722,7.6923076923076925
BADUNG,BALI,14/11/2022,727951,3640,4399,6048,6.04298915723723,8.34280518299614,120.85164835164835,1.9979449708870876
BALANGAN,KALIMANTAN SELATAN,14/11/2022,134576,1344,77,158,0.572167399833551,19.4805194805195,5.729166666666666,65.87301587301587
BANDUNG,JAWA BARAT,14/11/2022,3810690,19054,1763,2633,0.462645872532271,13.8967668746455,9.252650362128687,12.9317727662004
BANDUNG BARAT,JAWA BARAT,14/11/2022,1698855,8491,989,828,0.582156805613192,14.7623862487361,11.647626899069603,8.890180127832656
BANGGAI,SULAWESI TENGAH,14/11/2022,390892,1953,33,40,0.084422295672462,0.0,1.6897081413210446,17.46031746031746
BANGGAI KEPULAUAN,SULAWESI TENGAH,14/11/2022,119719,1197,8,35,0.0668231441959923,0.0,0.6683375104427736,60.97560975609756
BANGGAI LAUT,SULAWESI TENGAH,14/11/2022,78681,1183,10,34,0.127095486839262,20.0,0.84530853761623,68.57142857142857
BANGKA,KEP. BANGKA BELITUNG,14/11/2022,341430,1708,162,368,0.474475002196644,9.25925925925926,9.484777517564403,6.395348837209303
BANGKA BARAT,KEP. BANGKA BELITUNG,14/11/2022,215918,2156,52,19,0.240832167767393,9.61538461538462,2.411873840445269,6.666666666666667
BANGKA SELATAN,KEP. BANGKA BELITUNG,14/11/2022,212382,1064,29,11,0.136546411654472,6.89655172413793,2.725563909774436,31.32530120481928
BANGKA TENGAH,KEP. BANGKA BELITUNG,14/11/2022,198458,994,72,209,0.362797166151024,9.72222222222222,7.2434607645875255,30.939226519337016
BANGKALAN,JAWA TIMUR,14/11/2022,1010737,5054,273,107,0.270099936976681,10.6227106227106,5.401662049861495,2.3255813953488373
BANGLI,BALI,14/11/2022,231050,1155,236,261,1.02142393421337,11.0169491525424,20.432900432900432,10.632911392405063
BANJAR,KALIMANTAN SELATAN,14/11/2022,601268,3003,123,275,0.204567680302294,39.0243902439024,4.095904095904096,21.461187214611872
BANJARNEGARA,JAWA TENGAH,14/11/2022,929976,4648,178,97,0.191402788889176,13.4831460674157,3.82960413080895,13.921113689095128
BANTAENG,SULAWESI SELATAN,14/11/2022,190006,952,32,18,0.168415734239971,15.625,3.361344537815126,2.1739130434782608
BANTUL,DI YOGYAKARTA,14/11/2022,1064286,10640,771,844,0.724429335723668,23.3463035019455,7.246240601503759,14.547926580557444
BANYUASIN,SUMATERA SELATAN,14/11/2022,888470,4445,213,94,0.239737976521436,8.92018779342723,4.791901012373454,8.41683366733467
BANYUMAS,JAWA TENGAH,14/11/2022,1719757,8596,1458,1690,0.847794194179759,5.41838134430727,16.961377384830154,6.879361914257228
BANYUWANGI,JAWA TIMUR,14/11/2022,1626064,8127,482,689,0.296421297070718,11.8257261410788,5.930847791312908,6.572769953051644
BARITO KUALA,KALIMANTAN SELATAN,14/11/2022,317818,1589,106,80,0.333524218263283,5.66037735849057,6.670862177470108,5.555555555555555
BARITO SELATAN,KALIMANTAN TENGAH,14/11/2022,140360,700,28,14,0.199487033342833,17.8571428571429,4.0,28.26086956521739
