Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,13/07/2022,215294,1078,42,28,0.1950820738153417,0.0,3.8961038961038965,5.88235294117647
ACEH BARAT DAYA,ACEH,13/07/2022,155966,7778,82,28,0.0512932305758947,0.0,1.0296010296010296,1088235294117647.0
ACEH BESAR,ACEH,13/07/2022,436212,2184,183,30,0.419520783472257,0.0,8.379120879120878,6.756756756756757
ACEH JAYA,ACEH,13/07/2022,97338,490,19,8,0.195196120733937,0.0,3.877551020408163,25.0
ACEH SELATAN,ACEH,13/07/2022,248511,1246,40,22,0.160958669837552,0.0,3.210272873194221,2.0408163265306123
ACEH SINGKIL,ACEH,13/07/2022,127289,637,19,1,0.149266629480945,0.0,2.9827315541601256,17.24137931034483
ACEH TAMIANG,ACEH,13/07/2022,304273,1519,111,61,0.364803975377375,0.0,7.307439104674128,27.976190476190478
ACEH TENGAH,ACEH,13/07/2022,218036,1092,68,106,0.311875103193968,0.0,6.227106227106227,2.4691358024691357
ACEH TENGGARA,ACEH,13/07/2022,222284,1113,38,6,0.170952475211891,0.0,3.4141958670260557,12.5
ACEH TIMUR,ACEH,13/07/2022,448347,2240,33,4,0.0736037042736987,0.0,1.4732142857142856,2.7777777777777777
ACEH UTARA,ACEH,13/07/2022,636641,3185,93,44,0.146079187485569,0.0,2.9199372056514914,1.9047619047619049
AGAM,SUMATERA BARAT,13/07/2022,504126,2520,163,34,0.323331865446337,0.613496932515337,6.468253968253969,11.981566820276496
ALOR,NTT,13/07/2022,209155,1043,95,54,0.454208601276565,0.0,9.108341323106425,0.0
ASAHAN,SUMATERA UTARA,13/07/2022,747618,3738,216,134,0.28891760230492,0.462962962962963,5.778491171749598,24.610591900311526
ASMAT,PAPUA,13/07/2022,103453,105,34,35,0.32865165824094,0.0,32.38095238095238,4.166666666666666
BADUNG,BALI,13/07/2022,727951,728,5460,3630,7.50050484167204,4.89010989010989,750.0,2.6415605526957466
BALANGAN,KALIMANTAN SELATAN,13/07/2022,134576,672,89,105,0.661336345262157,0.0,13.244047619047619,54.60992907801418
BANDUNG,JAWA BARAT,13/07/2022,3810690,19054,3540,2979,0.928965620399455,2.6271186440678,18.578776110003147,12.829155255951127
BANDUNG BARAT,JAWA BARAT,13/07/2022,1698855,8491,1579,712,0.929449541014389,3.03989867004433,18.596160640678367,6.847935548841893
BANGGAI,SULAWESI TENGAH,13/07/2022,390892,1953,129,89,0.330014428537806,0.0,6.605222734254992,3.821656050955414
BANGGAI KEPULAUAN,SULAWESI TENGAH,13/07/2022,119719,602,20,23,0.167057860489981,0.0,3.322259136212625,51.11111111111111
BANGGAI LAUT,SULAWESI TENGAH,13/07/2022,78681,392,32,62,0.40670555788564,0.0,8.16326530612245,39.436619718309856
BANGKA,KEP. BANGKA BELITUNG,13/07/2022,341430,343,311,274,0.910874849896026,1.28617363344051,90.67055393586006,1.9607843137254901
BANGKA BARAT,KEP. BANGKA BELITUNG,13/07/2022,215918,1078,156,61,0.72249650330218,0.0,14.471243042671613,1.0810810810810811
BANGKA SELATAN,KEP. BANGKA BELITUNG,13/07/2022,212382,1064,53,10,0.249550338540931,0.0,4.981203007518797,20.689655172413794
BANGKA TENGAH,KEP. BANGKA BELITUNG,13/07/2022,198458,994,140,151,0.705438934182547,2.85714285714286,14.084507042253522,18.090452261306535
BANGKALAN,JAWA TIMUR,13/07/2022,1010737,5054,512,179,0.506561053963593,1.3671875,10.130589631974674,1.2519561815336464
BANGLI,BALI,13/07/2022,231050,231,344,258,1.48885522614153,1.74418604651163,148.91774891774892,4.0669856459330145
BANJAR,KALIMANTAN SELATAN,13/07/2022,601268,3003,199,338,0.330967222602899,3.51758793969849,6.6267066267066275,5.490196078431373
BANJARNEGARA,JAWA TENGAH,13/07/2022,929976,4648,292,311,0.313986597503592,1.36986301369863,6.282271944922548,4.530386740331491
