Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,19/12/2022,215294,1078,15,4,0.0696721692197646,6.66666666666667,1.391465677179963,5.555555555555555
ACEH BARAT DAYA,ACEH,19/12/2022,155966,777,6,0,0.0384699229319211,0.0,0.7722007722007722,22.22222222222222
ACEH BESAR,ACEH,19/12/2022,436212,2184,81,9,0.185689527110671,3.7037037037037,3.708791208791209,7.766990291262135
ACEH JAYA,ACEH,19/12/2022,97338,490,21,15,0.215743080811194,0.0,4.285714285714286,0.0
ACEH SELATAN,ACEH,19/12/2022,248511,2485,11,0,0.0442636342053269,0.0,0.44265593561368205,10.526315789473683
ACEH SINGKIL,ACEH,19/12/2022,127289,637,6,2,0.0471368303624037,33.3333333333333,0.9419152276295133,44.44444444444444
ACEH TAMIANG,ACEH,19/12/2022,304273,1519,37,19,0.121601325125792,0.0,2.4358130348913756,23.4375
ACEH TENGAH,ACEH,19/12/2022,218036,1092,16,2,0.0733823772221101,6.25,1.465201465201465,30.434782608695656
ACEH TENGGARA,ACEH,19/12/2022,222284,1113,19,3,0.0854762376059455,10.5263157894737,1.7070979335130279,4.0
ACEH TIMUR,ACEH,19/12/2022,448347,4480,22,8,0.0490691361824658,4.54545454545455,0.49107142857142855,3.7037037037037033
ACEH UTARA,ACEH,19/12/2022,636641,3185,71,92,0.111522820553499,5.63380281690141,2.229199372056515,8.88888888888889
AGAM,SUMATERA BARAT,19/12/2022,504126,2520,108,2,0.214232156246653,1.85185185185185,4.285714285714286,6.8181818181818175
ALOR,NTT,19/12/2022,209155,1043,25,16,0.119528579283307,8.0,2.3969319271332696,6.451612903225806
ASAHAN,SUMATERA UTARA,19/12/2022,747618,7476,179,123,0.239427087095281,2.23463687150838,2.3943285179240235,24.731182795698924
ASMAT,PAPUA,19/12/2022,103453,518,7,7,0.0676635766966642,0.0,1.3513513513513513,0.0
BADUNG,BALI,19/12/2022,727951,3640,2205,1247,3.02905003221371,1.8140589569161,60.57692307692307,2.2750775594622543
BALANGAN,KALIMANTAN SELATAN,19/12/2022,134576,1344,104,151,0.772797527047913,21.1538461538462,7.738095238095238,58.78787878787879
BANDUNG,JAWA BARAT,19/12/2022,3810690,19054,2778,2376,0.729001834313471,8.35133189344852,14.579615828697387,11.126077586206897
BANDUNG BARAT,JAWA BARAT,19/12/2022,1698855,8491,1394,758,0.820552666354692,9.97130559540889,16.417383111529855,8.895522388059701
BANGGAI,SULAWESI TENGAH,19/12/2022,390892,1953,71,37,0.181635848264994,0.0,3.6354326676907323,2.1052631578947367
BANGGAI KEPULAUAN,SULAWESI TENGAH,19/12/2022,119719,602,16,43,0.133646288391985,50.0,2.6578073089700998,
BANGGAI LAUT,SULAWESI TENGAH,19/12/2022,78681,392,7,15,0.0889668407874836,0.0,1.7857142857142856,71.42857142857143
BANGKA,KEP. BANGKA BELITUNG,19/12/2022,341430,343,442,477,1.29455525290689,2.48868778280543,128.86297376093293,2.321083172147002
BANGKA BARAT,KEP. BANGKA BELITUNG,19/12/2022,215918,1078,85,19,0.393667966542854,4.70588235294118,7.884972170686456,5.813953488372093
BANGKA SELATAN,KEP. BANGKA BELITUNG,19/12/2022,212382,1064,38,9,0.178922884236894,15.7894736842105,3.571428571428571,39.6551724137931
BANGKA TENGAH,KEP. BANGKA BELITUNG,19/12/2022,198458,994,90,201,0.45349645768878,7.77777777777778,9.054325955734406,29.13907284768212
