Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,03/03/2023,218171,1078,14,0,0.0641698484216509,0.0,1.2987012987012987,0.0
ACEH BARAT DAYA,ACEH,03/03/2023,158019,777,6,4,0.0379701175175137,0.0,0.7722007722007722,14.285714285714285
ACEH BESAR,ACEH,03/03/2023,442065,2184,54,7,0.122153981880493,1.85185185185185,2.4725274725274726,3.389830508474576
ACEH JAYA,ACEH,03/03/2023,98816,490,19,9,0.192276554404145,0.0,3.877551020408163,
ACEH SELATAN,ACEH,03/03/2023,251633,2485,4,0,0.0158961662421066,0.0,0.16096579476861167,0.0
ACEH SINGKIL,ACEH,03/03/2023,129001,637,3,0,0.0232556336772583,0.0,0.47095761381475665,0.0
ACEH TAMIANG,ACEH,03/03/2023,307662,1519,23,20,0.0747573636003146,0.0,1.5141540487162608,7.6923076923076925
ACEH TENGAH,ACEH,03/03/2023,220975,1092,10,6,0.0452539880076932,10.0,0.9157509157509158,15.384615384615385
ACEH TENGGARA,ACEH,03/03/2023,225273,1113,11,0,0.0488296422562846,0.0,0.9883198562443846,0.0
ACEH TIMUR,ACEH,03/03/2023,454438,4480,6,1,0.0132031212178559,0.0,0.13392857142857142,0.0
ACEH UTARA,ACEH,03/03/2023,643469,3185,14,17,0.0217570698821544,0.0,0.43956043956043955,0.0
AGAM,SUMATERA BARAT,03/03/2023,507351,2520,44,4,0.086724969498434,0.0,1.746031746031746,4.166666666666666
ALOR,NTT,03/03/2023,210123,1043,26,7,0.123737049252105,0.0,2.4928092042186005,0.0
ASAHAN,SUMATERA UTARA,03/03/2023,752396,7476,81,140,0.107656074726607,0.0,1.0834670947030496,53.216374269005854
ASMAT,PAPUA,03/03/2023,105558,518,3,0,0.0284203944750753,0.0,0.5791505791505791,16.666666666666664
BADUNG,BALI,03/03/2023,744765,3640,1285,769,1.72537646103133,0.700389105058366,35.3021978021978,1.03026400515132
BALANGAN,KALIMANTAN SELATAN,03/03/2023,135996,1344,40,18,0.294126297832289,0.0,2.976190476190476,4.545454545454546
BANDUNG,JAWA BARAT,03/03/2023,3847117,19054,1724,1485,0.448127779841372,1.50812064965197,9.047968930408313,7.57884028484232
