Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,24/08/2022,215294,1078,30,10,0.139344338439529,0.0,2.782931354359926,3.3333333333333335
ACEH BARAT DAYA,ACEH,24/08/2022,155966,777,11,9,0.0705281920418553,0.0,1.4157014157014158,7.6923076923076925
ACEH BESAR,ACEH,24/08/2022,436212,2184,106,19,0.243001109552236,8.49056603773585,4.853479853479854,8.979591836734693
ACEH JAYA,ACEH,24/08/2022,97338,490,14,14,0.143828720540796,0.0,2.857142857142857,13.333333333333334
ACEH SELATAN,ACEH,24/08/2022,248511,1246,18,0,0.0724314014268986,0.0,1.4446227929373996,14.814814814814813
ACEH SINGKIL,ACEH,24/08/2022,127289,637,11,54,0.0864175223310734,0.0,1.726844583987441,3.571428571428571
ACEH TAMIANG,ACEH,24/08/2022,304273,1519,61,43,0.200477860342521,3.27868852459016,4.0157998683344305,19.53125
ACEH TENGAH,ACEH,24/08/2022,218036,1092,63,173,0.288943110312059,0.0,5.769230769230769,3.225806451612903
ACEH TENGGARA,ACEH,24/08/2022,222284,1113,49,9,0.220438718036386,0.0,4.40251572327044,12.676056338028168
ACEH TIMUR,ACEH,24/08/2022,448347,2240,38,64,0.0847557806788046,7.89473684210526,1.6964285714285714,9.210526315789473
ACEH UTARA,ACEH,24/08/2022,636641,3185,117,189,0.183777042320554,1.70940170940171,3.6734693877551026,1.9455252918287937
AGAM,SUMATERA BARAT,24/08/2022,504126,2520,143,25,0.283659243919179,3.4965034965035,5.674603174603175,12.037037037037036
ALOR,NTT,24/08/2022,209155,1043,125,39,0.597642896416533,0.8,11.984659635666347,0.8298755186721992
ASAHAN,SUMATERA UTARA,24/08/2022,747618,3738,203,199,0.271529042906939,6.89655172413793,5.430711610486892,19.53405017921147
ASMAT,PAPUA,24/08/2022,103453,518,45,38,0.434980135907127,0.0,8.687258687258687,1.282051282051282
BADUNG,BALI,24/08/2022,727951,3640,3496,3780,4.80252104880686,6.52173913043478,96.04395604395604,3.2955303535690463
BALANGAN,KALIMANTAN SELATAN,24/08/2022,134576,672,75,181,0.557305908928784,10.6666666666667,11.160714285714286,58.333333333333336
BANDUNG,JAWA BARAT,24/08/2022,3810690,19054,2244,2994,0.588869732253214,9.26916221033868,11.777054686679962,10.842696629213483
BANDUNG BARAT,JAWA BARAT,24/08/2022,1698855,8491,1216,929,0.715776213979416,6.74342105263158,14.321045813213992,9.992429977289932
BANGGAI,SULAWESI TENGAH,24/08/2022,390892,1953,104,170,0.266058143937456,0.0,5.325140809011777,6.167400881057269
BANGGAI KEPULAUAN,SULAWESI TENGAH,24/08/2022,119719,602,29,39,0.242233897710472,13.7931034482759,4.817275747508306,35.294117647058826
BANGGAI LAUT,SULAWESI TENGAH,24/08/2022,78681,392,24,81,0.30502916841423,0.0,6.122448979591836,28.205128205128204
BANGKA,KEP. BANGKA BELITUNG,24/08/2022,341430,1708,224,378,0.656064200568198,2.23214285714286,13.114754098360656,1.5037593984962405
BANGKA BARAT,KEP. BANGKA BELITUNG,24/08/2022,215918,1078,80,78,0.370511027334451,2.5,7.421150278293136,4.25531914893617
BANGKA SELATAN,KEP. BANGKA BELITUNG,24/08/2022,212382,1064,65,57,0.306052301984161,0.0,6.109022556390977,11.76470588235294
BANGKA TENGAH,KEP. BANGKA BELITUNG,24/08/2022,198458,994,112,252,0.564351147346038,8.03571428571429,11.267605633802818,21.283783783783782
BANGKALAN,JAWA TIMUR,24/08/2022,1010737,5054,392,175,0.387835806940876,3.06122448979592,7.756232686980609,2.677376171352075
BANGLI,BALI,24/08/2022,231050,1155,262,333,1.13395368967756,6.10687022900763,22.683982683982684,12.422360248447205
BANJAR,KALIMANTAN SELATAN,24/08/2022,601268,3003,190,437,0.315998855751512,16.8421052631579,6.327006327006327,10.103626943005182
BANJARNEGARA,JAWA TENGAH,24/08/2022,929976,4648,263,250,0.282802997066591,8.74524714828897,5.658347676419965,5.7405281285878305
BANTAENG,SULAWESI SELATAN,24/08/2022,190006,952,59,33,0.310516510004947,0.0,6.197478991596639,2.9702970297029703
BANTUL,DI YOGYAKARTA,24/08/2022,1064286,5320,988,1624,0.928321898437074,3.54251012145749,18.571428571428573,4.7578589634664405
BANYUASIN,SUMATERA SELATAN,24/08/2022,888470,4445,333,179,0.374801625265907,1.8018018018018,7.491563554555681,4.978662873399715
BANYUMAS,JAWA TENGAH,24/08/2022,1719757,1722,1950,2794,1.13388112390297,3.07692307692308,113.2404181184669,3.7496699234222337
BANYUWANGI,JAWA TIMUR,24/08/2022,1626064,8127,784,1323,0.482145844198014,5.22959183673469,9.646856158484066,3.14769975786925
BARITO KUALA,KALIMANTAN SELATAN,24/08/2022,317818,1589,129,104,0.405892680716637,3.10077519379845,8.118313404657016,3.618421052631579
BARITO SELATAN,KALIMANTAN TENGAH,24/08/2022,140360,1407,85,52,0.605585636933599,31.7647058823529,6.041222459132907,40.116279069767444
BARITO TIMUR,KALIMANTAN TENGAH,24/08/2022,128131,1281,75,146,0.585338442687562,24.0,5.85480093676815,48.01762114537445
BARITO UTARA,KALIMANTAN TENGAH,24/08/2022,132857,665,96,297,0.722581422130561,10.4166666666667,14.43609022556391,11.46788990825688
BARRU,SULAWESI SELATAN,24/08/2022,175492,875,78,25,0.444464704943815,0.0,8.914285714285715,2.684563758389262
BATANG,JAWA TENGAH,24/08/2022,780328,3899,203,101,0.260147015101342,5.41871921182266,5.206463195691203,4.633204633204633
BATANGHARI,JAMBI,24/08/2022,272878,1365,103,37,0.377458058179846,1.94174757281553,7.545787545787546,2.6785714285714284
BATU BARA,SUMATERA UTARA,24/08/2022,429432,2149,307,627,0.714897818513758,3.90879478827362,14.285714285714285,5.921938088829071
BEKASI,JAWA BARAT,24/08/2022,4043491,20216,3924,8258,0.970448555468529,12.5127420998981,19.410368025326473,6.84507353754285
BELITUNG,KEP. BANGKA BELITUNG,24/08/2022,192079,959,341,528,1.77531120007913,7.62463343108504,35.557872784150156,13.71191135734072
BELITUNG TIMUR,KEP. BANGKA BELITUNG,24/08/2022,130987,133,88,19,0.671822394588776,3.40909090909091,66.16541353383458,4.938271604938271
BELU,NTT,24/08/2022,229747,1148,154,90,0.670302550196521,4.54545454545455,13.414634146341465,4.504504504504505
BENER MERIAH,ACEH,24/08/2022,152369,763,18,1,0.118134266156502,5.55555555555556,2.3591087811271296,4.761904761904762
BENGKALIS,RIAU,24/08/2022,570566,2856,259,138,0.453935215207356,3.47490347490348,9.068627450980392,7.241379310344828
BENGKAYANG,KALIMANTAN BARAT,24/08/2022,265967,1330,104,90,0.39102595434772,4.80769230769231,7.819548872180452,4.545454545454546
BENGKULU SELATAN,BENGKULU,24/08/2022,179186,896,59,111,0.329266795396962,0.0,6.584821428571429,4.938271604938271
BENGKULU TENGAH,BENGKULU,24/08/2022,116293,581,21,2,0.180578366711668,0.0,3.614457831325301,6.451612903225806
BENGKULU UTARA,BENGKULU,24/08/2022,310069,1547,83,135,0.267682354572692,0.0,5.365223012281835,18.367346938775512
BERAU,KALIMANTAN TIMUR,24/08/2022,236589,238,386,625,1.63152133023936,2.59067357512953,162.18487394957984,4.488778054862843
BIAK NUMFOR,PAPUA,24/08/2022,150676,154,162,292,1.07515463643845,1.85185185185185,105.1948051948052,2.097902097902098
BIMA,NTB,24/08/2022,515007,2576,118,124,0.229123099297679,0.847457627118644,4.580745341614907,17.537313432835823
BINTAN,KEP. RIAU,24/08/2022,166137,833,164,182,0.987137121772995,10.9756097560976,19.687875150060023,11.84573002754821
BIREUEN,ACEH,24/08/2022,483716,2422,34,15,0.0702891779473906,2.94117647058824,1.4037985136251032,4.918032786885246
BLITAR,JAWA TIMUR,24/08/2022,1170647,5852,583,586,0.49801520014146,4.28816466552316,9.962406015037594,5.064456721915286
BLORA,JAWA TENGAH,24/08/2022,866144,4333,537,594,0.619989285846233,0.37243947858473,12.393261020078468,10.717529518619436
BOALEMO,GORONTALO,24/08/2022,171405,854,24,34,0.140019252647239,4.16666666666667,2.810304449648712,1.8518518518518516
BOGOR,JAWA BARAT,24/08/2022,6165345,30828,5472,5417,0.887541573099316,12.8837719298246,17.750097314130013,9.39092263071255
BOJONEGORO,JAWA TIMUR,24/08/2022,1257262,6286,546,556,0.434277024200206,3.66300366300366,8.68596881959911,4.129263913824058
BOLAANG MONGONDOW,SULAWESI UTARA,24/08/2022,255722,1281,60,35,0.234629793291152,1.66666666666667,4.683840749414521,4.137931034482759
BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,24/08/2022,68167,343,9,4,0.132028694236214,0.0,2.623906705539359,9.090909090909092
BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,24/08/2022,74026,371,25,8,0.337719179747656,4.0,6.738544474393531,5.0
BOLAANG MONGONDOW UTARA,SULAWESI UTARA,24/08/2022,82353,413,25,7,0.303571211734849,4.0,6.053268765133172,0.0
BOMBANA,SULAWESI TENGGARA,24/08/2022,188226,938,44,11,0.233761541976135,0.0,4.690831556503198,5.405405405405405
BONDOWOSO,JAWA TIMUR,24/08/2022,785692,3927,144,165,0.183277925701165,4.16666666666667,3.6669213139801378,6.369426751592357
BONE,SULAWESI SELATAN,24/08/2022,759504,3801,372,292,0.489793338810592,1.0752688172043,9.78689818468824,1.3215859030837005
BONE BOLANGO,GORONTALO,24/08/2022,158877,791,24,9,0.151060254158878,0.0,3.034134007585335,3.3333333333333335
BOVEN DIGOEL,PAPUA,24/08/2022,71134,357,37,64,0.520145078302921,2.7027027027027,10.364145658263306,40.458015267175576
BOYOLALI,JAWA TENGAH,24/08/2022,990845,4956,600,670,0.605543753059257,3.0,12.106537530266344,5.04
BREBES,JAWA TENGAH,24/08/2022,1811321,9058,262,118,0.144645813745879,2.67175572519084,2.8924707440936186,4.739010989010989
BULELENG,BALI,24/08/2022,672468,3360,522,640,0.77624511500919,10.727969348659,15.535714285714286,15.659340659340659
