Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,07/02/2023,218171,1078,11,0,0.0504191666170114,0.0,1.0204081632653061,0.0
ACEH BARAT DAYA,ACEH,07/02/2023,158019,777,11,0,0.0696118821154418,0.0,1.4157014157014158,0.0
ACEH BESAR,ACEH,07/02/2023,442065,2184,63,4,0.142512978860575,0.0,2.8846153846153846,0.0
ACEH JAYA,ACEH,07/02/2023,98816,490,11,6,0.111318005181347,0.0,2.2448979591836733,0.0
ACEH SELATAN,ACEH,07/02/2023,251633,2485,18,0,0.0715327480894795,0.0,0.7243460764587526,0.0
ACEH SINGKIL,ACEH,07/02/2023,129001,637,14,0,0.108526290493872,0.0,2.197802197802198,0.0
ACEH TAMIANG,ACEH,07/02/2023,307662,1519,30,4,0.0975096046960626,0.0,1.9749835418038184,3.225806451612903
ACEH TENGAH,ACEH,07/02/2023,220975,1092,37,0,0.167439755628465,0.0,3.3882783882783882,2.5
ACEH TENGGARA,ACEH,07/02/2023,225273,1113,26,0,0.115415518060309,0.0,2.336028751123091,0.0
ACEH TIMUR,ACEH,07/02/2023,454438,4480,15,0,0.0330078030446398,0.0,0.33482142857142855,6.25
ACEH UTARA,ACEH,07/02/2023,643469,3185,19,12,0.0295274519829238,0.0,0.5965463108320251,4.761904761904762
AGAM,SUMATERA BARAT,07/02/2023,507351,2520,45,21,0.0886959915324893,0.0,1.7857142857142856,3.4482758620689653
ALOR,NTT,07/02/2023,210123,1043,21,3,0.0999414628574692,9.52380952380952,2.013422818791946,12.5
ASAHAN,SUMATERA UTARA,07/02/2023,752396,7476,93,91,0.123605122834252,0.0,1.2439807383627608,35.54216867469879
ASMAT,PAPUA,07/02/2023,105558,518,1,1,0.0094734648250251,0.0,0.19305019305019305,
BADUNG,BALI,07/02/2023,744765,3640,1701,1052,2.28394191456365,0.352733686067019,46.73076923076923,1.367365542388332
BALANGAN,KALIMANTAN SELATAN,07/02/2023,135996,1344,30,12,0.220594723374217,0.0,2.232142857142857,9.30232558139535
BANDUNG,JAWA BARAT,07/02/2023,3847117,19054,1442,1674,0.374826136039013,2.35783633841886,7.567964731814842,7.01949860724234
BANDUNG BARAT,JAWA BARAT,07/02/2023,1706900,8491,756,438,0.442908196145058,2.51322751322751,8.903544929925804,7.317073170731707
BANGGAI,SULAWESI TENGAH,07/02/2023,395851,1953,60,31,0.151572182462593,0.0,3.0721966205837172,0.0
BANGGAI KEPULAUAN,SULAWESI TENGAH,07/02/2023,120257,602,9,37,0.0748397182700383,0.0,1.495016611295681,78.26086956521739
BANGGAI LAUT,SULAWESI TENGAH,07/02/2023,79976,392,4,1,0.0500150045013504,25.0,1.0204081632653061,20.0
BANGKA,KEP. BANGKA BELITUNG,07/02/2023,345527,343,149,180,0.431225345631456,1.34228187919463,43.440233236151606,0.5780346820809248
BANGKA BARAT,KEP. BANGKA BELITUNG,07/02/2023,218524,1078,37,7,0.169317786604675,0.0,3.4322820037105752,0.0
BANGKA SELATAN,KEP. BANGKA BELITUNG,07/02/2023,214921,1064,17,0,0.0790988316637276,0.0,1.5977443609022555,44.73684210526316
BANGKA TENGAH,KEP. BANGKA BELITUNG,07/02/2023,200830,994,54,121,0.268884130856944,0.0,5.432595573440644,37.5
BANGKALAN,JAWA TIMUR,07/02/2023,1018075,5054,229,28,0.224934312305086,1.74672489082969,4.531064503363672,4.411764705882353
BANGLI,BALI,07/02/2023,232095,1155,161,167,0.693681466640815,0.62111801242236,13.939393939393941,4.27807486631016
BANJAR,KALIMANTAN SELATAN,07/02/2023,607164,3003,86,203,0.141642126344777,0.0,2.863802863802864,0.9803921568627451
BANJARNEGARA,JAWA TENGAH,07/02/2023,933377,9303,57,14,0.0610685714346936,8.7719298245614,0.6127055788455337,6.043956043956044
BANTAENG,SULAWESI SELATAN,07/02/2023,190772,952,22,1,0.115320906632,0.0,2.3109243697478994,0.0
BANTUL,DI YOGYAKARTA,07/02/2023,1078404,5320,440,241,0.408010356044673,2.5,8.270676691729323,4.924242424242424
BANYUASIN,SUMATERA SELATAN,07/02/2023,898649,4445,223,36,0.248150278918688,0.896860986547085,5.0168728908886395,2.9962546816479403
BANYUMAS,JAWA TENGAH,07/02/2023,1730767,8596,656,176,0.379022710740383,0.457317073170732,7.6314564913913445,4.343807763401109
BANYUWANGI,JAWA TIMUR,07/02/2023,1629172,8127,285,178,0.174935488702236,0.0,3.506829088224437,5.157593123209169
BARITO KUALA,KALIMANTAN SELATAN,07/02/2023,320133,1589,102,44,0.318617574570569,0.0,6.419131529263687,0.0
BARITO SELATAN,KALIMANTAN TENGAH,07/02/2023,141528,1407,29,0,0.204906449607145,0.0,2.061122956645345,0.0
BARITO TIMUR,KALIMANTAN TENGAH,07/02/2023,130007,1281,16,0,0.123070296214819,0.0,1.249024199843872,0.0
BARITO UTARA,KALIMANTAN TENGAH,07/02/2023,133586,133,76,116,0.568921893012741,0.0,57.14285714285714,0.0
BARRU,SULAWESI SELATAN,07/02/2023,175924,875,29,2,0.164843909870171,3.44827586206897,3.314285714285714,3.125
BATANG,JAWA TENGAH,07/02/2023,785195,3899,35,3,0.0445749145116818,2.85714285714286,0.8976660682226212,6.666666666666667
BATANGHARI,JAMBI,07/02/2023,274117,1365,45,2,0.16416347763911,0.0,3.296703296703297,1.8181818181818181
BATU BARA,SUMATERA UTARA,07/02/2023,432925,427,65,44,0.15014147947104,0.0,15.22248243559719,8.333333333333332
BEKASI,JAWA BARAT,07/02/2023,4166696,20216,1625,1387,0.389997254419329,1.6,8.038187574198655,3.794972893050764
BELITUNG,KEP. BANGKA BELITUNG,07/02/2023,194384,959,47,1,0.241789447691168,0.0,4.900938477580814,6.0606060606060606
BELITUNG TIMUR,KEP. BANGKA BELITUNG,07/02/2023,132547,658,17,2,0.128256392072246,0.0,2.5835866261398177,8.695652173913043
BELU,NTT,07/02/2023,232794,1148,71,79,0.304990678453912,2.8169014084507,6.184668989547038,4.705882352941177
BENER MERIAH,ACEH,07/02/2023,154463,763,14,0,0.0906365925820423,0.0,1.834862385321101,0.0
BENGKALIS,RIAU,07/02/2023,573164,2856,134,86,0.233789979831252,0.0,4.69187675070028,8.571428571428571
BENGKAYANG,KALIMANTAN BARAT,07/02/2023,269707,1330,59,24,0.218755909190344,5.08474576271187,4.43609022556391,3.225806451612903
BENGKULU SELATAN,BENGKULU,07/02/2023,183088,896,43,57,0.234859739578782,0.0,4.799107142857143,4.444444444444445
BENGKULU TENGAH,BENGKULU,07/02/2023,117380,581,3,3,0.0255580166979042,0.0,0.5163511187607573,37.5
BENGKULU UTARA,BENGKULU,07/02/2023,312967,308,52,54,0.166151702895193,0.0,16.883116883116884,0.0
BERAU,KALIMANTAN TIMUR,07/02/2023,240424,238,211,153,0.877616211359931,0.4739336492891,88.65546218487394,1.25
BIAK NUMFOR,PAPUA,07/02/2023,152123,154,87,1,0.571905628997587,0.0,56.493506493506494,0.8771929824561403
BIMA,NTB,07/02/2023,520986,2576,26,47,0.0499053717374363,3.84615384615385,1.0093167701863355,61.66666666666667
BINTAN,KEP. RIAU,07/02/2023,167625,833,177,95,1.05592841163311,0.0,21.248499399759904,0.4807692307692308
BIREUEN,ACEH,07/02/2023,490248,2422,24,9,0.0489548147060263,0.0,0.990916597853014,4.0
BLITAR,JAWA TIMUR,07/02/2023,1173198,5852,301,227,0.256563683197551,2.99003322259136,5.143540669856459,6.052631578947368
BLORA,JAWA TENGAH,07/02/2023,867525,4333,193,3,0.222471974871041,0.0,4.454188783752596,1.4851485148514851
BOALEMO,GORONTALO,07/02/2023,174497,1715,11,4,0.0630383330372442,0.0,0.641399416909621,0.0
BOGOR,JAWA BARAT,07/02/2023,6262797,30828,2808,2079,0.448361969899392,1.74501424501424,9.108602569093033,11.81412444211079
BOJONEGORO,JAWA TIMUR,07/02/2023,1259078,6286,290,188,0.230327271225452,1.03448275862069,4.613426662424435,2.272727272727273
BOLAANG MONGONDOW,SULAWESI UTARA,07/02/2023,258726,1281,22,2,0.0850320416193193,0.0,1.717408274785324,4.166666666666666
BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,07/02/2023,74714,1022,0,0,0.0,0.0,0.0,
BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,07/02/2023,68959,371,5,2,0.0725068518975043,0.0,1.3477088948787064,0.0
BOLAANG MONGONDOW UTARA,SULAWESI UTARA,07/02/2023,83129,413,4,0,0.0481179852999555,0.0,0.9685230024213075,0.0
BOMBANA,SULAWESI TENGGARA,07/02/2023,192132,938,21,0,0.10929985634876,4.76190476190476,2.2388059701492535,4.0
BONDOWOSO,JAWA TIMUR,07/02/2023,788512,7854,60,128,0.076092691043383,1.66666666666667,0.7639419404125287,14.457831325301203
BONE,SULAWESI SELATAN,07/02/2023,761105,3801,109,4,0.143212828716143,4.58715596330275,2.8676664035780055,0.8130081300813009
