Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,24/11/2021,212402,210,155,88,0.729748,0.0,73.80952380952381,9.956709956709958
ACEH BARAT DAYA,ACEH,24/11/2021,153902,154,94,8,0.610778,0.0,61.038961038961034,17.687074829931973
ACEH BESAR,ACEH,24/11/2021,430328,427,977,246,2.270361,0.307062,228.80562060889932,8.942558746736292
ACEH JAYA,ACEH,24/11/2021,95858,1435,79,52,0.824136,0.0,5.505226480836237,17.857142857142858
ACEH SELATAN,ACEH,24/11/2021,245364,3682,142,10,0.578732,0.0,3.8565996740901687,15.714285714285714
ACEH SINGKIL,ACEH,24/11/2021,125569,1883,221,258,1.759989,0.0,11.73659054699947,40.75949367088608
ACEH TAMIANG,ACEH,24/11/2021,300846,301,390,108,1.296344,0.0,129.56810631229237,5.440900562851782
ACEH TENGAH,ACEH,24/11/2021,215083,3227,407,317,1.892293,0.2457,12.612333436628449,3.7383177570093453
ACEH TENGGARA,ACEH,24/11/2021,219279,3290,202,7,0.921201,0.0,6.139817629179331,3.4482758620689653
ACEH TIMUR,ACEH,24/11/2021,442226,441,202,79,0.45678,0.49505,45.80498866213152,7.32484076433121
ACEH UTARA,ACEH,24/11/2021,629735,630,617,331,0.979777,0.162075,97.93650793650794,6.2103929024081115
AGAM,SUMATERA BARAT,24/11/2021,500774,504,1052,277,2.100748,0.095057,208.73015873015873,3.7267080745341614
ALOR,NTT,24/11/2021,208098,210,798,812,3.834732,0.0,380.0,1.1265164644714039
ASAHAN,SUMATERA UTARA,24/11/2021,742634,742,1125,784,1.514878,0.088889,151.61725067385444,6.889763779527559
ASMAT,PAPUA,24/11/2021,101354,98,398,488,3.926831,0.0,406.12244897959187,0.0
BADUNG,BALI,24/11/2021,711365,714,15683,30743,22.046348,0.051011,2196.4985994397757,0.5026611472501479
BALANGAN,KALIMANTAN SELATAN,24/11/2021,133129,133,540,555,4.056216,0.37037,406.015037593985,12.536023054755043
BANDUNG,JAWA BARAT,24/11/2021,3773706,3773,10579,6122,2.803345,0.198506,280.3869599787967,4.343814323230889
BANDUNG BARAT,JAWA BARAT,24/11/2021,1690441,25354,4870,1959,2.880905,0.225873,19.208014514475032,2.6610220743876623
BANGGAI,SULAWESI TENGAH,24/11/2021,385891,5789,1253,1527,3.247031,0.399042,21.644498186215237,5.707890318970342
BANGGAI KEPULAUAN,SULAWESI TENGAH,24/11/2021,119149,119,442,388,3.709641,0.452489,371.42857142857144,10.758377425044092
BANGGAI LAUT,SULAWESI TENGAH,24/11/2021,77384,77,155,92,2.002998,0.0,201.2987012987013,11.009174311926607
BANGKA,KEP. BANGKA BELITUNG,24/11/2021,337286,336,2557,2321,7.581103,0.078217,761.0119047619047,0.4526166902404526
BANGKA BARAT,KEP. BANGKA BELITUNG,24/11/2021,213282,210,1321,2032,6.193678,1.135503,629.047619047619,3.286118980169972
BANGKA SELATAN,KEP. BANGKA BELITUNG,24/11/2021,209815,210,706,373,3.364869,0.0,336.1904761904762,5.0
BANGKA TENGAH,KEP. BANGKA BELITUNG,24/11/2021,196060,196,1146,903,5.845149,0.52356,584.6938775510205,4.673457159976033
BANGKALAN,JAWA TIMUR,24/11/2021,1003188,15050,2087,1060,2.080368,0.287494,13.867109634551495,2.182759896411395
BANGLI,BALI,24/11/2021,229961,231,747,413,3.248377,0.535475,323.37662337662334,8.325537885874649
BANJAR,KALIMANTAN SELATAN,24/11/2021,595240,595,1472,2575,2.472952,0.067935,247.39495798319328,1.1410314924691922
BANJARNEGARA,JAWA TENGAH,24/11/2021,926402,924,435,673,0.469559,1.149425,47.07792207792208,3.397027600849257
BANTAENG,SULAWESI SELATAN,24/11/2021,189202,2835,416,295,2.198708,0.240385,14.673721340388008,4.381846635367762
BANTUL,DI YOGYAKARTA,24/11/2021,1050308,1050,7619,9551,7.254063,0.74813,725.6190476190477,6.935563207083129
BANYUASIN,SUMATERA SELATAN,24/11/2021,878154,875,1674,627,1.906272,0.119474,191.31428571428572,1.9792648444863337
BANYUMAS,JAWA TENGAH,24/11/2021,1708480,25627,1143,7285,0.669016,1.399825,4.460139696413938,2.0980788675429727
BANYUWANGI,JAWA TIMUR,24/11/2021,1622536,1624,9524,21521,5.869824,0.0105,586.4532019704433,1.1599297012302283
BARITO KUALA,KALIMANTAN SELATAN,24/11/2021,315419,315,651,100,2.063921,0.0,206.66666666666669,1.282051282051282
BARITO SELATAN,KALIMANTAN TENGAH,24/11/2021,139191,140,282,35,2.025993,0.0,201.42857142857142,2.127659574468085
BARITO TIMUR,KALIMANTAN TENGAH,24/11/2021,126220,126,309,178,2.448106,0.0,245.23809523809524,1.7587939698492463
BARITO UTARA,KALIMANTAN TENGAH,24/11/2021,132122,133,411,389,3.110761,0.0,309.02255639097746,0.7285974499089253
BARRU,SULAWESI SELATAN,24/11/2021,175023,2625,609,367,3.479543,0.164204,23.200000000000003,1.2468827930174564
BATANG,JAWA TENGAH,24/11/2021,775340,777,784,980,1.011169,0.382653,100.9009009009009,1.126028583802512
BATANGHARI,JAMBI,24/11/2021,271522,4074,342,121,1.259566,0.292398,8.394698085419734,1.858736059479554
BATU BARA,SUMATERA UTARA,24/11/2021,425831,427,815,568,1.913905,0.122699,190.86651053864168,3.4252297410192147
BEKASI,JAWA BARAT,24/11/2021,3922987,58842,21033,28045,5.361476,0.08558,35.744876108901806,1.7764733142813005
BELITUNG,KEP. BANGKA BELITUNG,24/11/2021,189752,189,2963,5407,15.615119,0.303746,1567.7248677248676,2.4730612965907084
BELITUNG TIMUR,KEP. BANGKA BELITUNG,24/11/2021,129411,126,1064,709,8.221867,1.785714,844.4444444444445,3.8083538083538087
BELU,NTT,24/11/2021,226638,224,1148,861,5.065346,0.43554,512.5,3.8573508005822417
