Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,29/12/2021,212402,210,195,212,0.918070451314018,0.0,92.85714285714286,30.0561797752809
ACEH BARAT DAYA,ACEH,29/12/2021,153902,154,62,4,0.402853764083638,0.0,40.25974025974026,11.538461538461538
ACEH BESAR,ACEH,29/12/2021,430328,427,675,201,1.56857095053076,0.0,158.07962529274005,9.943181818181818
ACEH JAYA,ACEH,29/12/2021,95858,1435,41,10,0.427715996578272,0.0,2.857142857142857,16.923076923076923
ACEH SELATAN,ACEH,29/12/2021,245364,3682,182,77,0.741755106698619,0.0,4.942965779467681,7.555555555555555
ACEH SINGKIL,ACEH,29/12/2021,125569,1883,74,80,0.589317427071968,1.35135135135135,3.9298990971853422,17.647058823529413
ACEH TAMIANG,ACEH,29/12/2021,300846,301,333,188,1.1068786023414,0.0,110.6312292358804,7.888631090487238
ACEH TENGAH,ACEH,29/12/2021,215083,3227,179,347,0.832236857399237,0.0,5.54694762937713,44.70046082949309
ACEH TENGGARA,ACEH,29/12/2021,219279,3290,204,13,0.930321645027568,0.0,6.2006079027355625,2.5735294117647056
ACEH TIMUR,ACEH,29/12/2021,442226,441,209,135,0.472609027963078,0.0,47.3922902494331,3.3962264150943398
ACEH UTARA,ACEH,29/12/2021,629735,630,830,675,1.31801472047766,0.120481927710843,131.74603174603175,4.129793510324483
AGAM,SUMATERA BARAT,29/12/2021,500774,504,1037,308,2.07079441025293,0.0,205.75396825396822,3.8002980625931446
ALOR,NTT,29/12/2021,208098,210,445,301,2.13841555421004,0.0,211.9047619047619,1.5065913370998116
ASAHAN,SUMATERA UTARA,29/12/2021,742634,742,1033,712,1.39099475650186,0.0,139.21832884097034,4.878048780487805
ASMAT,PAPUA,29/12/2021,101354,98,515,541,5.08120054462577,0.0,525.5102040816327,0.3067484662576687
BADUNG,BALI,29/12/2021,711365,714,17458,32704,24.5415503995839,0.01718409898041,2445.098039215686,0.6548810695259747
BALANGAN,KALIMANTAN SELATAN,29/12/2021,133129,133,277,325,2.08068865536435,0.36101083032491,208.2706766917293,28.937007874015748
BANDUNG,JAWA BARAT,29/12/2021,3773706,3773,9905,5265,2.62474077206862,0.181726400807673,262.5231910946197,3.4176722460101208
BANDUNG BARAT,JAWA BARAT,29/12/2021,1690441,25354,4670,1616,2.76259271988789,0.021413276231263,18.41918434960953,2.1347013072977
BANGGAI,SULAWESI TENGAH,29/12/2021,385891,5789,1351,1401,3.50098862113913,0.0,23.337363966142686,0.49180327868852464
BANGGAI KEPULAUAN,SULAWESI TENGAH,29/12/2021,119149,119,525,393,4.40624763951019,0.0,441.1764705882353,6.392694063926941
BANGGAI LAUT,SULAWESI TENGAH,29/12/2021,77384,77,207,201,2.67497157035046,0.0,268.83116883116884,6.143344709897611
BANGKA,KEP. BANGKA BELITUNG,29/12/2021,337286,336,2634,2130,7.80939618009642,0.113895216400911,783.9285714285714,2.0366598778004072
BANGKA BARAT,KEP. BANGKA BELITUNG,29/12/2021,213282,210,1762,2950,8.26136289044551,0.0,839.047619047619,1.8885306310456014
BANGKA SELATAN,KEP. BANGKA BELITUNG,29/12/2021,209815,210,805,325,3.83671329504564,0.248447204968944,383.33333333333337,1.7357762777242043
BANGKA TENGAH,KEP. BANGKA BELITUNG,29/12/2021,196060,196,1412,811,7.20187697643579,0.28328611898017,720.4081632653061,3.343621399176955
BANGKALAN,JAWA TIMUR,29/12/2021,1003188,15050,1616,804,1.6108645637707,0.247524752475248,10.737541528239202,5.689576695493855
BANGLI,BALI,29/12/2021,229961,231,665,427,2.8917946956223,0.601503759398496,287.8787878787879,17.5715695952616
BANJAR,KALIMANTAN SELATAN,29/12/2021,595240,595,1302,2273,2.1873530004704,0.076804915514593,218.82352941176472,0.6176016469377252
BANJARNEGARA,JAWA TENGAH,29/12/2021,926402,924,168,532,0.181346758750521,0.0,18.181818181818183,3.6499377851513892
BANTAENG,SULAWESI SELATAN,29/12/2021,189202,2835,287,154,1.51689728438389,0.0,10.123456790123457,4.444444444444445
BANTUL,DI YOGYAKARTA,29/12/2021,1050308,1050,5834,6992,5.55456113825659,0.068563592732259,555.6190476190476,3.3242788772474454
BANYUASIN,SUMATERA SELATAN,29/12/2021,878154,875,1713,630,1.95068290983131,0.0,195.77142857142857,1.2093023255813953
BANYUMAS,JAWA TENGAH,29/12/2021,1708480,25627,2468,9913,1.4445589061622,0.243111831442464,9.63046786592266,4.737453981786476
BANYUWANGI,JAWA TIMUR,29/12/2021,1622536,1624,8987,26155,5.53886015472076,0.033381551129409,553.3866995073892,1.092014053746083
BARITO KUALA,KALIMANTAN SELATAN,29/12/2021,315419,315,496,80,1.57251148472349,0.201612903225806,157.46031746031747,3.8942976356050067
BARITO SELATAN,KALIMANTAN TENGAH,29/12/2021,139191,140,212,36,1.5230869811985,0.0,151.42857142857142,3.0201342281879198
BARITO TIMUR,KALIMANTAN TENGAH,29/12/2021,126220,126,277,182,2.19458089050864,0.0,219.84126984126985,0.5730659025787965
BARITO UTARA,KALIMANTAN TENGAH,29/12/2021,132122,133,443,467,3.35296165665067,0.0,333.08270676691734,1.1904761904761905
BARRU,SULAWESI SELATAN,29/12/2021,175023,2625,417,214,2.38254400850174,0.0,15.885714285714286,1.4354066985645932
BATANG,JAWA TENGAH,29/12/2021,775340,777,291,609,0.375319214796089,0.0,37.45173745173745,0.49288061336254113
BATANGHARI,JAMBI,29/12/2021,271522,4074,301,77,1.10856578840757,0.996677740863787,7.3883161512027495,3.5040431266846364
BATU BARA,SUMATERA UTARA,29/12/2021,425831,427,673,451,1.58043918831649,0.0,157.61124121779858,19.011406844106464
BEKASI,JAWA BARAT,29/12/2021,3922987,58842,18961,24382,4.83330686540639,0.068561784715996,32.22358179531627,2.385547115582016
BELITUNG,KEP. BANGKA BELITUNG,29/12/2021,189752,189,2778,4200,14.6401618955268,0.0,1469.8412698412699,1.5329926682959343
BELITUNG TIMUR,KEP. BANGKA BELITUNG,29/12/2021,129411,126,1082,547,8.36095849657293,0.0,858.7301587301587,3.219814241486068
BELU,NTT,29/12/2021,226638,224,694,458,3.06215197804428,0.144092219020173,309.82142857142856,2.6506024096385543
BENER MERIAH,ACEH,29/12/2021,150266,147,92,27,0.612247614230764,0.0,62.585034013605444,19.565217391304348
BENGKALIS,RIAU,29/12/2021,567745,567,1979,829,3.48571982139869,0.050530570995452,349.0299823633157,2.195757350204689
BENGKAYANG,KALIMANTAN BARAT,29/12/2021,262205,259,443,329,1.68951774375012,0.0,171.04247104247102,5.87248322147651
BENGKULU SELATAN,BENGKULU,29/12/2021,175308,175,398,218,2.27029000387889,0.0,227.42857142857144,0.592885375494071
BENGKULU TENGAH,BENGKULU,29/12/2021,115178,112,206,80,1.78853600513987,0.0,183.92857142857142,2.5179856115107913
BENGKULU UTARA,BENGKULU,29/12/2021,307095,4606,557,181,1.81377098292059,0.0,12.092922275293096,1.3315579227696404
BERAU,KALIMANTAN TIMUR,29/12/2021,232732,231,2719,5397,11.6829658147569,0.0,1177.0562770562772,0.9232798417234557
