Kabupaten/ Kota,provinsi (plot_tk_kab),Tanggal,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
ACEH BARAT,ACEH,06/12/2021,212402,210,280,166,1.318255,0.0,133.33333333333331,8.222811671087534
ACEH BARAT DAYA,ACEH,06/12/2021,153902,154,198,125,1.286533,0.0,128.57142857142858,23.88059701492537
ACEH BESAR,ACEH,06/12/2021,430328,427,1313,471,3.051161,0.076161,307.49414519906327,7.455919395465995
ACEH JAYA,ACEH,06/12/2021,95858,1435,164,99,1.710864,0.609756,11.428571428571429,6.5
ACEH SELATAN,ACEH,06/12/2021,245364,3682,206,15,0.839569,0.0,5.594785442694188,12.541254125412541
ACEH SINGKIL,ACEH,06/12/2021,125569,1883,123,107,0.979541,0.0,6.532129580456718,18.134715025906736
ACEH TAMIANG,ACEH,06/12/2021,300846,301,421,136,1.399387,0.0,139.8671096345515,4.93601462522852
ACEH TENGAH,ACEH,06/12/2021,215083,3227,427,358,1.98528,0.0,13.232104121475055,3.6968576709796674
ACEH TENGGARA,ACEH,06/12/2021,219279,3290,261,42,1.190264,0.0,7.933130699088147,10.41095890410959
ACEH TIMUR,ACEH,06/12/2021,442226,441,234,101,0.529141,0.0,53.06122448979592,13.274336283185843
ACEH UTARA,ACEH,06/12/2021,629735,630,606,305,0.96231,0.0,96.19047619047619,5.244338498212158
AGAM,SUMATERA BARAT,06/12/2021,500774,504,1507,389,3.009342,0.0,299.0079365079365,2.844950213371266
ALOR,NTT,06/12/2021,208098,210,596,471,2.864035,0.0,283.8095238095238,0.9370816599732262
ASAHAN,SUMATERA UTARA,06/12/2021,742634,742,1152,571,1.551235,0.086806,155.25606469002696,6.314511232544019
ASMAT,PAPUA,06/12/2021,101354,98,453,457,4.469483,0.0,462.2448979591836,0.34965034965034963
BADUNG,BALI,06/12/2021,711365,714,17782,35644,24.997013,0.084355,2490.4761904761904,0.5783325698579935
BALANGAN,KALIMANTAN SELATAN,06/12/2021,133129,133,489,413,3.673129,0.408998,367.6691729323308,13.551401869158877
BANDUNG,JAWA BARAT,06/12/2021,3773706,3773,12821,8243,3.397456,0.452383,339.80917042141533,3.6961701633056316
BANDUNG BARAT,JAWA BARAT,06/12/2021,1690441,25354,5155,1741,3.0495,0.174588,20.332097499408377,2.515901060070671
BANGGAI,SULAWESI TENGAH,06/12/2021,385891,5789,1528,1613,3.959667,0.065445,26.394886854378996,1.2293144208037825
BANGGAI KEPULAUAN,SULAWESI TENGAH,06/12/2021,119149,119,246,121,2.064642,2.03252,206.72268907563029,11.146496815286625
BANGGAI LAUT,SULAWESI TENGAH,06/12/2021,77384,77,182,151,2.351907,1.098901,236.36363636363637,13.026819923371647
BANGKA,KEP. BANGKA BELITUNG,06/12/2021,337286,336,2478,2123,7.346881,0.443906,737.5,3.76131221719457
BANGKA BARAT,KEP. BANGKA BELITUNG,06/12/2021,213282,210,1557,2674,7.300194,0.256904,741.4285714285714,1.3533107781536975
BANGKA SELATAN,KEP. BANGKA BELITUNG,06/12/2021,209815,210,731,373,3.484022,0.136799,348.0952380952381,1.7616580310880827
BANGKA TENGAH,KEP. BANGKA BELITUNG,06/12/2021,196060,196,1427,989,7.278384,0.630694,728.0612244897959,2.911694510739857
BANGKALAN,JAWA TIMUR,06/12/2021,1003188,15050,2089,1183,2.082361,0.0,13.880398671096344,3.0662020905923346
BANGLI,BALI,06/12/2021,229961,231,1084,639,4.713843,0.645756,469.26406926406924,11.375661375661375
BANJAR,KALIMANTAN SELATAN,06/12/2021,595240,595,1891,3378,3.17687,0.0,317.81512605042013,0.6305637982195845
BANJARNEGARA,JAWA TENGAH,06/12/2021,926402,924,403,776,0.435016,0.992556,43.61471861471862,2.2645224811289792
BANTAENG,SULAWESI SELATAN,06/12/2021,189202,2835,400,303,2.114143,0.75,14.109347442680775,11.237785016286644
BANTUL,DI YOGYAKARTA,06/12/2021,1050308,1050,7962,10373,7.580633,0.226074,758.2857142857142,5.935010294512577
BANYUASIN,SUMATERA SELATAN,06/12/2021,878154,875,2110,1205,2.402768,0.047393,241.14285714285714,3.483309143686502
